Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2011,2053,-5.28755991973181,-12.9341397455751,0.0147197236335046,0.006831,-0.000354,0.003535,0.303837,0.014730,331.612651,24.951152,0.999369,0.991602,0.003916,0.303083,-0.000014,-0.000155,-0.000034,-0.000006,-0.000163,-13.025605,0.000193,
2026,2083,-4.96478084374834,-12.2786950946516,0.0244362791068511,0.006379,0.000072,0.001256,0.289349,-0.008584,331.105906,24.816362,0.999311,0.987276,0.004540,0.305441,-0.000004,-0.000037,0.000006,-0.000003,-0.000038,10.214670,0.000045,
2431,2698,3.74831904127849,1.1704770480175,-0.0228768510465329,0.006326,0.000142,0.003260,0.278437,0.036659,319.849454,24.477547,0.999788,0.992536,0.003549,0.310763,-0.000003,0.000007,-0.000021,0.000023,-0.000019,-51.413198,0.000025,
2146,2683,-2.44993382167585,0.831589159455596,-0.0263511677486576,0.006788,-0.000321,0.004689,0.298055,0.020763,320.417851,24.403568,0.999398,0.990903,0.003779,0.397959,-0.000005,0.000008,-0.000007,0.000011,-0.000008,-65.504694,0.000012,
2176,2833,-1.82343827235168,4.09737111597337,-0.0383139163483293,0.007082,0.000034,0.000411,0.324806,0.010226,317.798673,24.513242,0.999610,0.994118,0.003410,0.393771,-0.000013,0.000015,-0.000002,0.000015,-0.000013,-85.053536,0.000017,
2251,3193,-0.253398352684041,11.9137268364705,0.0371585748781627,0.006592,0.000255,0.002171,0.296881,0.041974,312.326121,25.184769,0.999564,0.992557,0.003415,0.385553,-0.000006,0.000007,-0.000007,0.000010,-0.000009,-65.565476,0.000011,
2491,2998,4.99644249596082,7.70117960446071,0.00267088168760665,0.006364,0.000049,0.003469,0.279189,0.031541,315.295743,25.548022,0.999350,0.988813,0.004058,0.399214,0.000013,0.000011,0.000001,0.000014,0.000011,20.276067,0.000025,
2011,2008,-5.28141379319581,-13.9205425869501,0.0189564713412551,0.006250,0.000254,0.002860,0.279067,0.043545,332.342941,25.013846,0.998740,0.984477,0.005127,0.294141,0.000011,-0.000153,-0.000014,0.000012,-0.000154,-4.794915,0.000172,
2311,2098,1.24932054790019,-11.9535629220235,0.0165547968813939,0.006741,0.000244,0.000089,0.308484,0.021262,329.866190,23.119786,0.999283,0.982067,0.005422,0.313969,-0.000034,-0.000019,0.000001,-0.000019,-0.000034,86.295003,0.000054,
2041,2173,-4.65195827314873,-10.305458297167,0.00751510301205371,0.006609,0.000471,-0.000135,0.303985,0.033193,329.446584,24.692633,0.999324,0.988848,0.004392,0.352579,-0.000031,-0.000044,-0.000019,-0.000018,-0.000057,-35.793126,0.000078,
2506,3073,5.30788763060741,9.33172682163322,-0.000450869007124766,0.006851,-0.000060,0.000994,0.311014,0.010279,314.115680,25.835127,0.999649,0.992019,0.003892,0.434370,0.000017,0.000032,0.000001,0.000032,0.000017,86.711630,0.000050,
2266,3268,0.0569445222688501,13.5413972125647,0.0154054379049171,0.006662,0.000313,0.003157,0.296872,0.042299,310.886463,25.320607,0.999672,0.993191,0.003340,0.442177,-0.000017,0.000007,-0.000007,0.000009,-0.000018,-75.244408,0.000018,
2341,2248,1.87461526405454,-8.66569316169572,0.00462246352157081,0.006250,-0.000375,0.006384,0.264059,0.016556,327.294040,23.282911,0.999054,0.982498,0.005143,0.359111,-0.000021,-0.000050,-0.000016,-0.000014,-0.000057,-23.685042,0.000075,
2296,2038,0.933652833679904,-13.2709478929972,0.0329947762473353,0.006476,0.000575,-0.000895,0.299694,0.019684,330.970704,23.155534,0.999326,0.984371,0.004961,0.233194,-0.000054,-0.000048,-0.000017,-0.000034,-0.000068,-50.230511,0.000104,
2266,3283,0.0534249024459044,13.8667347486161,0.00484176384424018,0.006500,0.000272,0.001397,0.295222,0.033297,310.550140,25.327660,0.999596,0.992894,0.003308,0.450346,-0.000019,0.000012,-0.000005,0.000012,-0.000020,-81.163941,0.000020,
2296,2023,0.936173562085752,-13.6025263393078,0.0302470461359121,0.006776,-0.000425,0.003222,0.299153,0.003198,331.189890,22.898498,0.999100,0.981982,0.005424,0.440240,-0.000060,-0.000043,-0.000008,-0.000040,-0.000064,-67.788340,0.000104,
2041,2158,-4.65037855351902,-10.6324741033963,0.00106713177427764,0.006545,-0.000140,0.002778,0.292761,0.019215,329.622148,24.765341,0.999330,0.986754,0.004769,0.270938,-0.000031,-0.000036,-0.000023,-0.000011,-0.000057,-41.708899,0.000073,
2071,2323,-4.0217717593027,-7.0243823691187,-0.00280685340914033,0.006926,0.000344,0.000201,0.317767,0.037511,326.796666,24.470903,0.999326,0.987889,0.004501,0.413887,-0.000004,-0.000032,0.000001,-0.000003,-0.000032,1.776041,0.000039,
2191,2908,-1.5089463612472,5.72531426440146,-0.00800226487950795,0.006550,0.000177,0.001041,0.298523,0.045567,316.757335,24.508679,0.999787,0.995129,0.003135,0.522359,-0.000008,0.000014,-0.000004,0.000015,-0.000009,-80.882143,0.000015,
2446,2773,4.05984043460628,2.80395255959632,-0.0328919238518779,0.006509,-0.000038,-0.001051,0.302769,-0.000429,318.594885,24.566497,0.999547,0.988676,0.004245,0.444437,-0.000001,-0.000004,-0.000013,0.000010,-0.000015,-41.785944,0.000015,
2056,2248,-4.33677158442064,-8.66433588367462,0.00340190601752965,0.006639,0.000287,-0.000079,0.305265,0.027121,328.123721,24.585901,0.999161,0.986266,0.004719,0.360896,-0.000025,0.000026,-0.000007,0.000027,-0.000026,-82.325049,0.000030,
2161,2758,-2.13638761038555,2.46434929003597,-0.023817758744201,0.006597,0.000062,0.003533,0.292865,0.030550,319.159842,24.439356,0.999181,0.987835,0.004217,0.419292,-0.000009,-0.000002,-0.000018,0.000013,-0.000023,-50.522805,0.000023,
2026,2128,-4.971576859517,-11.2912786379596,0.0133936503710288,0.006938,-0.000063,0.003399,0.309169,0.015872,330.312046,24.802325,0.998558,0.978584,0.006020,0.324268,-0.000019,-0.000046,0.000019,-0.000010,-0.000056,27.240902,0.000071,
2101,2443,-3.38798224543309,-4.40287010050718,-0.00762742146059736,0.007000,0.000352,0.001507,0.317494,0.043374,324.671412,24.379575,0.999366,0.988318,0.004372,0.421463,-0.000016,-0.000027,0.000001,-0.000016,-0.000027,6.768997,0.000043,
2176,2818,-1.82109858683677,3.7711136787225,-0.0309360010367641,0.006444,-0.000102,0.001310,0.292597,0.010000,318.072101,24.548335,0.999293,0.990841,0.003942,0.346214,-0.000016,0.000015,-0.000007,0.000017,-0.000017,-77.637467,0.000020,
2011,2023,-5.28300835043029,-13.5923825139193,0.0189266295660104,0.006703,0.000813,0.001382,0.304059,0.049525,332.127943,24.928945,0.998623,0.983727,0.005260,0.376653,-0.000003,-0.000227,-0.000031,0.000001,-0.000231,-7.680287,0.000266,
2011,2068,-5.28926172683748,-12.6069348112285,0.0212384046957936,0.006749,-0.000090,0.001257,0.306326,-0.005004,331.429740,24.894125,0.999421,0.991223,0.003928,0.331576,-0.000012,-0.000118,-0.000019,-0.000009,-0.000121,-9.921027,0.000146,
2476,2923,4.68375841274442,6.07145393795543,-0.0202789446376528,0.006515,0.000236,0.000038,0.299242,0.012703,316.311377,25.297230,0.999206,0.987111,0.004424,0.308781,-0.000008,0.000004,-0.000001,0.000004,-0.000009,-86.181979,0.000009,
2221,3043,-0.880195023707461,8.65905475148299,0.008347351358168,0.006460,-0.000175,0.004254,0.283978,0.027693,314.592916,24.855597,0.999721,0.993865,0.003193,0.379954,0.000003,0.000007,-0.000013,0.000018,-0.000008,-49.647681,0.000018,
2416,2623,3.43663077523734,-0.46711553326913,-0.0215915059901022,0.006586,-0.000205,0.003878,0.288014,0.030308,321.069298,24.101966,0.999385,0.988888,0.004089,0.441030,0.000001,0.000009,-0.000008,0.000014,-0.000004,-58.463202,0.000014,
2041,2188,-4.654468361879,-9.97709548297305,0.0103311058265945,0.006369,0.000482,0.003426,0.283108,0.069753,329.208145,24.686567,0.999212,0.986203,0.004754,0.390380,-0.000036,0.000000,-0.000008,0.000002,-0.000037,-78.286428,0.000042,
2491,3013,4.99328145921136,8.02774388373699,-0.00280921339862061,0.006573,-0.000032,0.001523,0.296234,0.017996,315.021125,25.627012,0.999619,0.992831,0.003439,0.364666,0.000008,0.000016,0.000002,0.000017,0.000008,76.205637,0.000025,
2326,2173,1.56201872029745,-10.3087066715204,0.014378089979175,0.006292,-0.000403,0.005368,0.269596,0.018250,328.593614,23.256929,0.998620,0.979628,0.005529,0.269940,-0.000028,-0.000017,-0.000004,-0.000016,-0.000029,-70.982359,0.000045,
2116,2533,-3.07732324388174,-2.43801488763796,-0.0238961427874642,0.006585,0.000444,-0.001599,0.307711,0.021763,323.003010,24.352561,0.999202,0.986163,0.004655,0.416316,-0.000002,-0.000009,0.000001,-0.000002,-0.000009,10.021562,0.000012,
2236,3118,-0.566935141227038,10.2873960601709,0.0155256882302979,0.006609,0.000466,0.000531,0.303055,0.043301,313.410096,25.014296,0.999588,0.992234,0.003621,0.386641,-0.000012,-0.000002,-0.000019,0.000012,-0.000027,-52.545201,0.000027,
2251,3223,-0.258460788405085,12.5632842014906,0.048034473692951,0.006155,0.000397,0.002470,0.275944,0.058033,311.905087,25.201580,0.999688,0.994681,0.003178,0.428814,-0.000010,0.000012,-0.000005,0.000012,-0.000011,-78.462705,0.000014,
2266,3298,0.0511598824351331,14.1921936770093,0.0112398206544526,0.006471,0.000176,0.001066,0.294930,0.020840,310.357124,25.445504,0.999656,0.993399,0.003294,0.343719,-0.000021,0.000022,-0.000003,0.000022,-0.000021,-85.889359,0.000025,
2461,2848,4.37121162485468,4.43883798653788,-0.0315763924483008,0.006587,-0.000073,0.003689,0.288649,0.022677,317.397320,24.929638,0.999771,0.993567,0.003230,0.385208,-0.000013,0.000014,-0.000014,0.000021,-0.000019,-66.696935,0.000023,
2086,2383,-3.70565970858971,-5.71177216459167,-0.0123492971332553,0.006341,0.000719,-0.002111,0.297746,0.050280,325.652813,24.474568,0.998383,0.981874,0.005371,0.370352,-0.000009,-0.000011,0.000005,-0.000005,-0.000015,40.252754,0.000021,
2206,2983,-1.1957956469083,7.35675195925219,-0.00356178752446112,0.006580,0.000407,0.000247,0.302570,0.055940,315.530746,24.760627,0.999387,0.992119,0.003613,0.390416,-0.000001,0.000020,-0.000010,0.000024,-0.000005,-68.894165,0.000025,
2281,2008,0.611414113967488,-13.9290572905028,0.0303388351689478,0.006793,0.000732,0.000355,0.310038,0.063100,331.456141,23.129201,0.999269,0.983333,0.005247,0.339833,-0.000054,-0.000045,0.000006,-0.000042,-0.000057,64.207066,0.000099,
2431,2713,3.74643497290293,1.4954824672994,-0.0171439806814533,0.006701,0.000314,0.000303,0.306669,0.034216,319.682325,24.399676,0.999743,0.992105,0.003608,0.436239,-0.000008,0.000015,-0.000016,0.000023,-0.000016,-62.860481,0.000024,
2131,2608,-2.76303914757968,-0.802836330267709,-0.0234877066380932,0.006787,0.000331,-0.002206,0.318911,0.014249,321.738986,24.373235,0.999378,0.989637,0.004317,0.394484,-0.000006,-0.000001,-0.000004,0.000001,-0.000008,-60.601096,0.000008,
2371,2398,2.50042042835389,-5.38300078315358,-0.00250019482371044,0.006144,0.000329,0.002310,0.273671,0.047361,324.825095,23.527874,0.999465,0.988054,0.004529,0.438418,0.000003,-0.000001,0.000018,0.000019,-0.000017,42.138513,0.000021,
2146,2728,-2.4575203547563,1.81097391249312,-0.0229697760880185,0.006261,0.000302,0.002513,0.280735,0.046764,319.698645,24.413999,0.999481,0.990337,0.004019,0.437824,-0.000005,0.000005,-0.000005,0.000007,-0.000007,-67.093046,0.000008,
2026,2113,-4.96926562706494,-11.620460608856,0.0165891128625049,0.006842,-0.000160,0.002980,0.305847,0.025922,330.575966,24.773768,0.998397,0.978765,0.005906,0.369644,-0.000016,-0.000045,0.000019,-0.000007,-0.000054,26.245161,0.000066,
2071,2338,-4.02368294687201,-6.69735790926573,0.00315448350505676,0.006837,0.000504,-0.001455,0.318493,0.040074,326.605654,24.458413,0.998859,0.986178,0.004747,0.427592,-0.000011,-0.000032,0.000003,-0.000010,-0.000032,7.721124,0.000045,
2296,2053,0.931287396526461,-12.9415159032468,0.0280611785329938,0.007153,0.000717,-0.001334,0.332253,0.034789,330.720927,23.137706,0.999343,0.983064,0.005009,0.299604,-0.000050,-0.000039,-0.000009,-0.000033,-0.000055,-60.857544,0.000090,
2236,3133,-0.569695507385862,10.6129551941265,0.0137910276212665,0.006751,0.000370,0.002176,0.304368,0.063237,313.151340,25.021087,0.999659,0.992597,0.003632,0.419961,-0.000014,-0.000001,-0.000016,0.000009,-0.000025,-56.054697,0.000025,
2401,2563,3.1219164124347,-1.77666874085368,-0.0177791152771078,0.006627,0.000411,0.002719,0.294450,0.057670,322.064825,23.939268,0.999298,0.988399,0.004368,0.459203,-0.000008,-0.000001,0.000007,0.000003,-0.000012,57.241651,0.000012,
2161,2773,-2.13930069857804,2.79139686462545,-0.0320729050438331,0.006571,0.000054,0.000902,0.299772,0.017898,318.853985,24.462387,0.999443,0.990811,0.003860,0.394055,-0.000010,0.000004,-0.000013,0.000011,-0.000017,-59.604694,0.000018,
2131,2623,-2.76559063497135,-0.475996901181659,-0.0210845812483171,0.006664,0.000370,0.000003,0.306721,0.029844,321.503808,24.387789,0.999462,0.990140,0.004090,0.401901,-0.000004,0.000000,-0.000006,0.000005,-0.000008,-53.316020,0.000008,
2041,2203,-4.65676775283368,-9.64812999786958,0.00226711870544705,0.006546,0.000588,-0.000570,0.302403,0.036559,328.919471,24.695994,0.998602,0.982397,0.005378,0.343194,-0.000029,0.000013,-0.000001,0.000013,-0.000029,-88.121914,0.000029,
2206,2998,-1.19821667720437,7.68213093257381,-0.0017801861287694,0.006909,0.000131,0.004149,0.305244,0.046060,315.303807,24.767885,0.999442,0.991772,0.003678,0.389513,-0.000001,0.000021,-0.000008,0.000023,-0.000003,-71.984648,0.000025,
2221,3058,-0.88193104547155,8.98393139848505,0.0161320143951684,0.006623,0.000344,0.001601,0.300254,0.052745,314.429416,24.835891,0.999760,0.994567,0.002982,0.442718,0.000006,0.000004,-0.000015,0.000020,-0.000010,-42.771469,0.000020,
2506,3088,5.30553961493486,9.65772079302158,0.00889185061970466,0.006693,0.000231,-0.000332,0.309068,0.027663,313.945905,25.947404,0.999659,0.992925,0.003493,0.399487,0.000024,0.000038,0.000017,0.000049,0.000012,55.950734,0.000065,
2356,2323,2.18771004800728,-7.02525854936929,0.00588670657043622,0.006205,-0.000850,0.008464,0.254391,0.009964,326.084937,23.325940,0.999705,0.994353,0.003626,0.445806,-0.000023,-0.000025,0.000000,-0.000023,-0.000025,6.638144,0.000048,
2251,3208,-0.256027862117577,12.2385576019849,0.0344115129619809,0.006515,0.000089,-0.002516,0.308704,0.026369,312.069498,25.172616,0.999731,0.995275,0.003046,0.404239,-0.000008,0.000006,-0.000004,0.000007,-0.000009,-75.685636,0.000009,
2116,2548,-3.08016741202313,-2.11003721703906,-0.0317739371845391,0.006574,0.000946,-0.002898,0.311263,0.050037,322.697855,24.344596,0.999287,0.987841,0.004403,0.457169,0.000001,-0.000001,0.000008,0.000008,-0.000008,41.076821,0.000010,
2026,2143,-4.97325408709272,-10.9631391385832,0.0116819346669672,0.007305,0.000714,-0.000606,0.337282,0.032255,330.085384,24.731183,0.998254,0.979467,0.005832,0.405097,-0.000017,-0.000022,0.000010,-0.000009,-0.000030,38.327993,0.000041,
2446,2788,4.0570602939953,3.13078293893487,-0.0272672983844018,0.006452,0.000229,0.001205,0.291916,0.022713,318.386197,24.651435,0.999515,0.989179,0.004058,0.434909,-0.000004,-0.000005,-0.000014,0.000010,-0.000018,-43.948515,0.000018,
2311,2113,1.24667497649553,-11.6261025289328,0.0223486548391634,0.006396,0.000115,0.000070,0.292724,-0.002907,329.657869,23.102676,0.999249,0.982272,0.005286,0.341848,-0.000034,-0.000016,0.000002,-0.000016,-0.000034,82.849306,0.000051,
2191,2893,-1.50651593586257,5.40099605818558,-0.0130331740461429,0.006688,0.000265,0.000010,0.308127,0.039827,316.968423,24.615085,0.999792,0.995323,0.003060,0.396201,-0.000010,0.000018,-0.000002,0.000018,-0.000010,-85.924881,0.000018,
2056,2278,-4.34152707220528,-8.00590167837695,-0.00372516547452051,0.006871,0.000750,0.000075,0.315672,0.046987,327.591236,24.709982,0.999688,0.991566,0.004017,0.250673,-0.000020,0.000002,0.000006,0.000003,-0.000022,75.123803,0.000024,
2011,2143,-5.30057647828135,-10.9614678675733,0.00559045359591437,0.007107,0.000463,0.000535,0.325035,0.057806,330.115453,24.858392,0.998164,0.980715,0.005724,0.386649,-0.000023,-0.000026,0.000010,-0.000014,-0.000035,41.649958,0.000051,
2071,2308,-4.02040015727851,-7.35048997570674,-0.0158943626453834,0.006660,0.000859,-0.002339,0.312926,0.037544,326.923932,24.497786,0.999848,0.992897,0.003874,0.388837,-0.000005,-0.000018,0.000003,-0.000004,-0.000018,12.108341,0.000024,
2101,2458,-3.39101972836578,-4.07509644081096,-0.0118106317664228,0.006625,0.000363,0.001889,0.299209,0.057948,324.376040,24.367129,0.999378,0.988673,0.004273,0.451246,-0.000016,-0.000031,-0.000004,-0.000015,-0.000032,-14.589911,0.000049,
2026,2158,-4.97631556898006,-10.6335898407435,0.0141158585598191,0.006667,-0.000422,0.005440,0.291110,0.022595,329.818447,24.864473,0.999264,0.986506,0.004708,0.255421,-0.000018,-0.000041,-0.000011,-0.000014,-0.000046,-22.082984,0.000062,
2056,2263,-4.33916638738161,-8.33544523533801,4.53920247878159E-05,0.006853,0.000277,0.002113,0.308950,0.056544,327.857817,24.598007,0.999168,0.984622,0.005095,0.375178,-0.000029,0.000018,-0.000001,0.000018,-0.000029,-89.212226,0.000029,
2011,2083,-5.29194965141059,-12.2767349543803,0.0139556717871301,0.006624,0.000187,0.000818,0.301889,0.021894,331.123977,24.916159,0.998726,0.982352,0.005322,0.327979,-0.000018,-0.000059,-0.000007,-0.000017,-0.000060,-9.115436,0.000080,
2281,2023,0.608542965649217,-13.5997832357102,0.02434808692351,0.006938,0.000534,-0.001052,0.321321,0.021961,331.176916,23.129566,0.999122,0.982379,0.005401,0.329854,-0.000050,-0.000036,0.000003,-0.000036,-0.000051,79.775786,0.000087,
2386,2473,2.81298171958096,-3.74242734023133,-0.0126894261583175,0.006566,0.000382,-0.000720,0.303921,0.032885,323.564047,23.743433,0.999442,0.989187,0.004376,0.385894,0.000006,-0.000014,0.000023,0.000021,-0.000029,33.421097,0.000030,
2161,2803,-2.14318425985356,3.44354913007524,-0.0218245325550583,0.006914,0.000592,-0.000696,0.320711,0.049196,318.472808,24.495753,0.999546,0.991929,0.003741,0.412071,-0.000015,0.000007,-0.000008,0.000010,-0.000017,-71.051150,0.000017,
2146,2698,-2.45273405333193,1.1587391263669,-0.0309962567193338,0.006767,0.000042,0.004639,0.297462,0.051967,320.134828,24.396225,0.999467,0.990469,0.003858,0.444778,-0.000003,0.000001,-0.000005,0.000005,-0.000007,-55.004881,0.000007,
2431,2728,3.74335938825709,1.82150382002197,-0.0184885257224323,0.006874,-0.000140,0.002396,0.306679,0.011835,319.427321,24.382064,0.999742,0.992495,0.003519,0.481710,-0.000009,0.000000,-0.000009,0.000006,-0.000015,-57.815182,0.000016,
2476,2938,4.68113497150945,6.39692016625756,-0.0140946182069115,0.006562,0.000121,0.001727,0.295000,0.025363,316.113932,25.309881,0.999364,0.989762,0.003979,0.364813,-0.000002,0.000001,-0.000002,0.000002,-0.000002,-64.783007,0.000003,
2116,2578,-3.0844790426309,-1.45700820277143,-0.0216864037543019,0.006654,0.000111,0.000549,0.304481,0.017247,322.290254,24.392543,0.999425,0.990082,0.004138,0.384715,-0.000005,-0.000007,-0.000005,-0.000001,-0.000011,-38.892697,0.000013,
2221,3073,-0.884561281087269,9.30947555195845,0.0176951630832036,0.006519,0.000116,0.001604,0.295332,0.030814,314.192630,24.887560,0.999636,0.993488,0.003245,0.387025,0.000002,0.000005,-0.000014,0.000017,-0.000010,-47.363223,0.000017,
2041,2218,-4.65900571509917,-9.31916740459581,-0.00346939168537119,0.006592,0.001741,-0.005353,0.318152,0.084520,328.646074,24.654894,0.997994,0.977034,0.005908,0.427377,-0.000029,0.000027,0.000004,0.000027,-0.000029,85.863495,0.000032,
2296,2083,0.92498270095524,-12.2827758195862,0.0240944808932682,0.006782,0.000077,0.001461,0.305645,0.030583,330.178548,23.208955,0.999333,0.983376,0.005070,0.291204,-0.000042,-0.000028,-0.000002,-0.000028,-0.000042,-80.455093,0.000070,
2416,2638,3.43395109141149,-0.13913087192055,-0.0206623134693018,0.006592,0.000285,0.001507,0.297198,0.033822,320.841846,24.229966,0.999439,0.989203,0.004108,0.364883,-0.000006,0.000010,-0.000014,0.000019,-0.000014,-59.505857,0.000020,
2041,2233,-4.66074778216155,-8.99119056114551,-0.00116170196992016,0.007078,0.000736,-0.003190,0.334189,0.028130,328.440459,24.716705,0.999083,0.984037,0.005046,0.303921,-0.000029,0.000027,-0.000002,0.000027,-0.000029,-87.991503,0.000032,
2371,2413,2.4980810995046,-5.05426813727924,-0.00590462311362216,0.006578,0.000582,-0.002337,0.310165,0.023068,324.590022,23.637492,0.999568,0.989248,0.004317,0.347036,0.000002,-0.000002,0.000023,0.000023,-0.000023,42.743475,0.000027,
2326,2188,1.56082018569743,-9.98132628985189,0.0171593437503361,0.006956,0.000634,-0.003748,0.331767,0.018407,328.437667,23.201162,0.998998,0.982607,0.005237,0.362741,-0.000028,-0.000022,-0.000008,-0.000017,-0.000033,-55.703746,0.000051,
2131,2653,-2.77008906090839,0.176666794530021,-0.0141490677954152,0.006573,0.000289,-0.000384,0.303715,0.036571,321.072852,24.378885,0.999660,0.991674,0.003650,0.429725,-0.000002,0.000007,-0.000003,0.000008,-0.000003,-71.534177,0.000009,
2191,2923,-1.51149390830467,6.05266256160549,-0.00857777039141183,0.006634,0.000351,0.001257,0.301765,0.036837,316.510738,24.658871,0.999447,0.991695,0.003704,0.377325,-0.000009,0.000016,-0.000003,0.000017,-0.000009,-84.380052,0.000017,
2101,2473,-3.39379060050215,-3.74773292163461,-0.0120567343167295,0.006413,-0.000148,0.004525,0.281601,0.034411,324.114338,24.396825,0.999355,0.989249,0.004218,0.400716,-0.000012,-0.000026,0.000004,-0.000011,-0.000027,15.872206,0.000040,
2461,2863,4.36875910016718,4.76489714839487,-0.0259189666130624,0.006594,0.000048,0.002531,0.293462,0.035354,317.204641,24.974349,0.999522,0.991636,0.003597,0.407150,-0.000014,0.000022,-0.000013,0.000027,-0.000018,-71.749454,0.000027,
2506,3103,5.30265334756923,9.98290255342643,0.0117617008452271,0.006696,0.000278,0.000173,0.307290,0.028908,313.722479,25.962933,0.999675,0.992860,0.003411,0.445197,0.000018,0.000036,0.000022,0.000051,0.000003,55.771218,0.000060,
2281,1993,0.613854543811566,-14.2583914310182,0.031886689146404,0.006574,0.000195,0.002114,0.293924,0.037017,331.693961,23.146089,0.999367,0.969644,0.006678,0.265320,-0.000060,-0.000074,-0.000011,-0.000054,-0.000080,-29.752459,0.000135,
