Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2026,2083,-4.96864017818185,-12.2788041573312,0.0177878546911643,0.002519,-0.000037,-0.005392,0.130396,-0.057862,330.893226,24.783113,0.999214,0.987515,0.004584,0.290697,0.000021,-0.000022,0.000028,0.000035,-0.000035,25.916794,0.000041,
2191,2893,-1.51050173418407,5.40043137177847,-0.0183594097895252,0.002702,-0.000300,-0.005316,0.140993,-0.031794,316.758028,24.596499,0.999789,0.995568,0.003006,0.342811,-0.000032,-0.000008,-0.000004,-0.000008,-0.000033,-81.225030,0.000043,
2176,2818,-1.82494752325732,3.77068548628799,-0.0359078349173387,0.002595,-0.000530,-0.003662,0.130611,-0.044621,317.869705,24.526204,0.999432,0.991274,0.003796,0.313505,-0.000039,-0.000010,-0.000014,-0.000005,-0.000044,-67.910997,0.000054,
2326,2173,1.55839685452662,-10.3084583316979,0.00636611828241485,0.002670,-0.000155,-0.002644,0.131322,-0.016551,328.388908,23.230030,0.998787,0.980310,0.005401,0.263299,-0.000046,-0.000019,-0.000017,-0.000011,-0.000054,-63.778357,0.000069,
2221,3043,-0.883998750190177,8.65823580231133,0.00347420635051776,0.002656,-0.000994,-0.000619,0.123985,-0.046270,314.393421,24.822528,0.999719,0.994281,0.003118,0.338247,-0.000028,-0.000012,-0.000010,-0.000008,-0.000033,-64.531555,0.000043,
2296,2023,0.932062356785163,-13.6027563467006,0.0253365628155393,0.002664,-0.000655,-0.001689,0.127399,-0.041764,330.977919,22.867760,0.999127,0.983517,0.005258,0.427317,-0.000047,0.000027,-0.000039,0.000043,-0.000064,-66.821122,0.000065,
2401,2548,3.12161494359728,-2.10541407219728,-0.0200590315143927,0.002868,-0.000394,-0.006302,0.154236,-0.049100,322.150287,23.856911,0.999411,0.990776,0.004319,0.388230,-0.000015,-0.000038,-0.000015,-0.000008,-0.000045,-26.059659,0.000057,
2161,2743,-2.13774552090885,2.13742933562551,-0.0337260527397802,0.002919,-0.000743,-0.003593,0.145002,-0.071492,319.174349,24.404024,0.999353,0.990067,0.004098,0.342677,-0.000046,-0.000019,-0.000020,-0.000008,-0.000057,-62.457213,0.000071,
2041,2158,-4.65430190540991,-10.6328657438817,-0.00368087989221522,0.002622,-0.000532,-0.001970,0.125684,-0.040607,329.417223,24.739367,0.999246,0.988094,0.004655,0.238392,-0.000016,-0.000013,-0.000010,-0.000004,-0.000025,-48.835438,0.000031,
2371,2398,2.49670364971658,-5.3833363708687,-0.00868619782227142,0.002427,-0.000007,-0.003876,0.125041,-0.019054,324.625397,23.504946,0.999483,0.988700,0.004431,0.395404,-0.000020,-0.000011,0.000007,-0.000007,-0.000024,61.331767,0.000032,
2131,2593,-2.76486035424311,-1.13017232446478,-0.0293620297627513,0.002864,-0.000540,-0.002912,0.140293,-0.024980,321.755569,24.311771,0.999485,0.991310,0.003981,0.410596,-0.000037,-0.000004,-0.000012,0.000000,-0.000041,-72.408680,0.000048,
2416,2623,3.43249545606417,-0.467869030543355,-0.0273809523854993,0.002450,-0.000958,-0.001911,0.119038,-0.054974,320.852604,24.069350,0.999371,0.989434,0.004039,0.388206,-0.000017,-0.000008,-0.000020,0.000007,-0.000032,-50.793861,0.000034,
2491,2998,4.99227344573891,7.70018213600142,-0.000580189986749247,0.002195,-0.000949,0.000218,0.099502,-0.068000,315.089367,25.534277,0.999361,0.988865,0.004061,0.312277,-0.000013,-0.000027,0.000011,-0.000007,-0.000033,28.081167,0.000042,
2056,2233,-4.33834749669905,-8.99206599599898,-0.00483132498874284,0.002927,0.000072,-0.006336,0.152256,-0.036536,328.144574,24.600614,0.999184,0.988944,0.004512,0.286674,-0.000035,0.000025,0.000005,0.000026,-0.000035,85.107991,0.000036,
2341,2248,1.87061183979047,-8.6657087199011,-0.00235827997937577,0.002246,-0.000390,-0.000597,0.104854,-0.028384,327.077061,23.255460,0.999057,0.983778,0.005010,0.342325,-0.000044,-0.000037,-0.000023,-0.000017,-0.000064,-49.245272,0.000085,
2311,2098,1.24538025680467,-11.9544308380834,0.0149446016262686,0.002801,-0.000624,-0.001521,0.133208,-0.043691,329.678415,23.088611,0.999351,0.982811,0.005307,0.280944,-0.000041,-0.000009,-0.000023,0.000003,-0.000054,-62.230248,0.000060,
2461,2848,4.36716131373393,4.4383542400011,-0.036388318600018,0.002537,-0.000557,-0.001123,0.120449,-0.043593,317.189099,24.916048,0.999700,0.993680,0.003298,0.332013,-0.000043,0.000015,-0.000011,0.000017,-0.000045,-79.909335,0.000046,
2446,2773,4.05575895108757,2.8034854109368,-0.0380883967288241,0.002427,-0.000505,-0.006248,0.134469,-0.066498,318.383414,24.549573,0.999521,0.989370,0.004177,0.395231,-0.000026,0.000006,-0.000020,0.000016,-0.000035,-64.236171,0.000035,
2251,3193,-0.25730424832156,11.9127987103857,0.0326138250879922,0.002686,-0.000673,-0.002374,0.131258,-0.045048,312.123746,25.159912,0.999486,0.993290,0.003350,0.322588,-0.000023,-0.000020,-0.000015,-0.000006,-0.000037,-48.344547,0.000046,
2011,2023,-5.28697895590763,-13.593126573335,0.0138794719216548,0.002732,0.000069,-0.003666,0.135326,-0.044402,331.919380,24.898652,0.998892,0.984855,0.005006,0.314395,0.000011,-0.000166,-0.000012,0.000012,-0.000167,-3.739588,0.000187,
2431,2698,3.74425502043657,1.16965057970015,-0.0269471830276871,0.002262,-0.000684,-0.000811,0.106499,-0.044606,319.644088,24.450235,0.999729,0.992711,0.003587,0.256735,-0.000013,0.000018,-0.000029,0.000036,-0.000030,-59.078404,0.000038,
2476,2923,4.67956098111803,6.0703818731228,-0.0232544702163864,0.002317,-0.000836,-0.002938,0.117195,-0.067161,316.104946,25.257834,0.999161,0.987506,0.004423,0.267831,-0.000039,-0.000014,-0.000002,-0.000014,-0.000039,-85.672587,0.000055,
2101,2458,-3.39454890212602,-4.07588122939918,-0.0172991504044262,0.003096,-0.000422,-0.003600,0.152675,-0.042699,324.185508,24.345281,0.999349,0.988907,0.004280,0.373117,-0.000054,-0.000034,-0.000032,-0.000010,-0.000078,-53.441960,0.000097,
2356,2323,2.1836445999389,-7.02535504837924,-0.000819230609351962,0.002140,-0.000947,0.001758,0.091538,-0.047273,325.866603,23.308511,0.999698,0.994802,0.003534,0.406732,-0.000043,-0.000011,-0.000007,-0.000009,-0.000044,-78.249429,0.000057,
2236,3118,-0.570909437166666,10.2865668729279,0.0124992874136183,0.002634,-0.000363,-0.002495,0.129336,-0.024114,313.212248,24.986914,0.999582,0.992731,0.003545,0.345953,-0.000035,-0.000013,-0.000016,-0.000005,-0.000043,-62.933523,0.000053,
2026,2098,-4.97036705961602,-11.9499365087403,0.0170585571399897,0.002845,0.000003,-0.008347,0.153448,-0.072952,330.669697,24.803594,0.998842,0.981826,0.005399,0.248467,0.000013,-0.000016,0.000032,0.000034,-0.000037,33.082402,0.000041,
2086,2383,-3.70877927535758,-5.7125542908187,-0.0182613783688339,0.003221,-0.000063,-0.008023,0.171123,-0.060882,325.478701,24.457454,0.998605,0.982090,0.005277,0.276846,-0.000044,-0.000028,-0.000022,-0.000012,-0.000059,-54.903709,0.000076,
2326,2188,1.55673829691945,-9.98219874596298,0.0163443367421223,0.002874,-0.000239,-0.004563,0.147249,-0.055246,328.247237,23.187240,0.999115,0.983123,0.005133,0.303770,-0.000048,-0.000015,-0.000019,-0.000006,-0.000056,-65.127096,0.000069,
2266,3283,0.0493400563320101,13.8656503029211,0.000215281823670921,0.002415,-0.000812,-0.003229,0.121695,-0.051074,310.339170,25.287151,0.999542,0.993606,0.003237,0.405235,-0.000027,-0.000013,-0.000019,0.000000,-0.000040,-55.445929,0.000047,
2206,2968,-1.19641321146137,7.02973308974275,-0.00401542034131808,0.003108,-0.000415,-0.003817,0.155068,-0.037136,315.625655,24.718683,0.999379,0.992057,0.003660,0.322837,-0.000029,-0.000016,-0.000010,-0.000010,-0.000034,-61.756484,0.000046,
2386,2473,2.80892606599962,-3.74385248431354,-0.0100996632271517,0.002511,-0.001043,0.001870,0.108035,-0.038949,323.390669,23.709247,0.999398,0.989771,0.004328,0.348324,-0.000018,-0.000028,0.000003,-0.000017,-0.000029,16.578039,0.000047,
2011,2038,-5.28898321866008,-13.262751401677,0.0036700888643395,0.003185,0.000869,-0.008658,0.169851,-0.033906,331.628427,24.902589,0.998603,0.981654,0.005351,0.313020,0.000011,-0.000175,-0.000004,0.000011,-0.000175,-1.294652,0.000196,
2056,2248,-4.34050801778836,-8.66434509546033,-0.00484767275503373,0.002903,0.000278,-0.008329,0.156822,-0.047081,327.908103,24.575121,0.999025,0.986862,0.004743,0.298553,-0.000044,0.000035,0.000008,0.000036,-0.000045,84.163198,0.000048,
2041,2173,-4.655942512313,-10.3062255413597,0.00482125239949482,0.002625,-0.000296,-0.002829,0.128287,-0.036497,329.250328,24.664336,0.999170,0.989570,0.004397,0.312161,-0.000028,-0.000006,-0.000010,-0.000002,-0.000031,-69.118092,0.000037,
2146,2683,-2.45380522587189,0.831240022950482,-0.033284931728474,0.002916,-0.000671,-0.002244,0.140693,-0.059121,320.203960,24.394649,0.999314,0.991448,0.003757,0.326970,-0.000036,-0.000012,-0.000018,-0.000003,-0.000046,-61.709473,0.000055,
2476,2938,4.67681395942316,6.39617401502583,-0.0206174358253293,0.002241,-0.000626,-0.004796,0.120883,-0.052997,315.885579,25.274152,0.999414,0.990124,0.003909,0.321689,-0.000043,-0.000024,-0.000003,-0.000023,-0.000043,-81.110663,0.000067,
2191,2908,-1.51335235394516,5.72435097750359,-0.00999042423796936,0.002144,-0.000786,-0.000947,0.101374,-0.044377,316.545166,24.496164,0.999792,0.995376,0.003065,0.444444,-0.000029,-0.000022,-0.000003,-0.000020,-0.000030,-69.830933,0.000050,
2071,2308,-4.02440895827127,-7.35116734352271,-0.0200705130881715,0.002651,0.000182,-0.006515,0.140405,-0.037060,326.718397,24.469337,0.999808,0.993433,0.003821,0.343341,-0.000060,-0.000018,-0.000014,-0.000014,-0.000064,-73.050239,0.000083,
2116,2533,-3.08182186317107,-2.43795923817484,-0.0310415606411425,0.002086,0.000500,-0.008745,0.121937,-0.022939,322.758859,24.339129,0.999174,0.986499,0.004645,0.385605,-0.000042,-0.000008,-0.000018,0.000000,-0.000050,-66.634684,0.000058,
2491,3013,4.98911442291337,8.02697661535428,-0.00628612699892983,0.002406,-0.000800,-0.001954,0.117568,-0.075696,314.813731,25.627332,0.999622,0.993102,0.003394,0.269788,-0.000015,-0.000016,0.000013,-0.000002,-0.000029,44.176302,0.000035,
2296,2038,0.92956727024378,-13.27147800848,0.0287925284420112,0.002390,0.000045,-0.005097,0.126609,-0.040385,330.763496,23.120810,0.999268,0.985522,0.004876,0.209001,-0.000055,0.000019,-0.000042,0.000039,-0.000074,-65.512018,0.000074,
2461,2863,4.36427785737918,4.76470769396664,-0.0332111818644876,0.002113,-0.000141,-0.004761,0.114913,-0.028119,316.965133,24.967060,0.999472,0.991898,0.003608,0.350586,-0.000045,0.000014,-0.000014,0.000017,-0.000049,-77.344387,0.000049,
2161,2758,-2.14029947827544,2.4633311497138,-0.0269954977809448,0.002685,-0.000956,0.000355,0.122104,-0.058777,318.964204,24.410478,0.999071,0.987838,0.004295,0.358939,-0.000045,-0.000018,-0.000018,-0.000009,-0.000054,-63.060102,0.000068,
2401,2563,3.11761804440771,-1.77754563952691,-0.0233900976867858,0.002329,-0.000466,-0.002892,0.117094,-0.058259,321.841519,23.925984,0.999303,0.988797,0.004318,0.356529,-0.000017,-0.000021,-0.000015,-0.000004,-0.000034,-40.791774,0.000042,
2416,2638,3.42997063286916,-0.140244589140167,-0.0256721551931491,0.002612,-0.000829,-0.003503,0.132297,-0.072143,320.636025,24.191905,0.999426,0.989852,0.004038,0.296742,-0.000018,-0.000001,-0.000024,0.000016,-0.000035,-54.946299,0.000036,
2176,2833,-1.82747051104955,4.09692864541559,-0.0393166929720792,0.003050,-0.000408,-0.000592,0.142051,-0.032819,317.608620,24.508580,0.999662,0.994633,0.003253,0.355147,-0.000039,-0.000009,-0.000009,-0.000006,-0.000041,-74.978122,0.000052,
2011,2053,-5.2912697101155,-12.934353539612,0.00923741693998181,0.003121,-0.000568,-0.001948,0.148365,-0.053385,331.413267,24.939182,0.999428,0.991532,0.003847,0.248149,0.000008,-0.000133,-0.000009,0.000009,-0.000133,-3.726201,0.000149,
2221,3058,-0.885775328714484,8.98307690039607,0.0116055458205437,0.002779,-0.000511,-0.002926,0.137189,-0.036049,314.229851,24.816925,0.999764,0.994920,0.002904,0.372189,-0.000028,-0.000019,-0.000012,-0.000011,-0.000036,-56.039807,0.000049,
2431,2713,3.74209224123164,1.49427170336513,-0.0159011127475424,0.002358,-0.000897,0.001546,0.102135,-0.049101,319.488880,24.382542,0.999704,0.992433,0.003602,0.369949,-0.000016,0.000021,-0.000030,0.000037,-0.000032,-60.880321,0.000041,
2251,3208,-0.2601054643143,12.2375536289878,0.0317851560960207,0.002437,-0.000915,-0.005142,0.128844,-0.056330,311.868979,25.147903,0.999727,0.995815,0.002924,0.345283,-0.000020,-0.000019,-0.000015,-0.000005,-0.000034,-46.550137,0.000043,
2026,2113,-4.97344377219212,-11.6209567558651,0.0120783877648591,0.002664,-0.000656,-0.001530,0.126278,-0.053669,330.360795,24.759638,0.998276,0.979457,0.005913,0.305487,0.000005,-0.000013,0.000032,0.000029,-0.000037,36.941680,0.000039,
2101,2473,-3.39768401591204,-3.74836738059172,-0.0166265338753533,0.002519,-0.000783,-0.000045,0.115691,-0.040486,323.911947,24.371978,0.999274,0.989485,0.004248,0.351273,-0.000050,-0.000030,-0.000029,-0.000009,-0.000071,-54.775549,0.000088,
2446,2788,4.05308366109188,3.12975179968859,-0.0304972506646095,0.002476,-0.000802,-0.002025,0.120839,-0.064456,318.188774,24.619343,0.999486,0.989967,0.003979,0.379544,-0.000027,0.000002,-0.000025,0.000017,-0.000042,-60.111611,0.000042,
2266,3298,0.0470776229924255,14.1913447564334,0.00678010882035096,0.002389,-0.000673,-0.003394,0.121018,-0.056650,310.147014,25.421073,0.999563,0.994090,0.003259,0.289434,-0.000027,-0.000008,-0.000027,0.000012,-0.000046,-54.739972,0.000048,
2311,2113,1.24259142619104,-11.627077778565,0.0208927374976611,0.002312,-0.000860,-0.001386,0.110300,-0.062386,329.464262,23.058049,0.999268,0.982883,0.005219,0.328006,-0.000043,-0.000002,-0.000022,0.000007,-0.000053,-67.038425,0.000057,
2086,2398,-3.71115815008557,-5.38537302368852,-0.0183165452282879,0.003030,0.000135,-0.010383,0.169206,-0.056546,325.234651,24.419896,0.998885,0.985135,0.004834,0.319475,-0.000046,-0.000018,-0.000023,-0.000005,-0.000059,-60.863970,0.000071,
2296,2053,0.927043714852491,-12.9421703567035,0.0255487600009019,0.002909,0.000063,-0.003847,0.146179,-0.021212,330.514788,23.106762,0.999171,0.984223,0.004995,0.275634,-0.000055,-0.000005,-0.000040,0.000017,-0.000077,-61.190060,0.000081,
2341,2263,1.86806724528349,-8.33806030775249,0.00202776044170605,0.002163,-0.000539,-0.000683,0.101304,-0.043268,326.868189,23.282350,0.999162,0.984767,0.004874,0.339436,-0.000044,-0.000044,-0.000023,-0.000021,-0.000067,-45.064109,0.000092,
2071,2323,-4.02588141408974,-7.02495737919627,-0.00713057384399463,0.002816,-0.000231,-0.004122,0.141051,-0.039581,326.585690,24.453114,0.999294,0.988554,0.004434,0.355463,-0.000056,-0.000025,-0.000022,-0.000014,-0.000067,-62.690143,0.000087,
2236,3133,-0.573549289728678,10.6122495024592,0.00744694909980126,0.002897,-0.000335,-0.004168,0.146920,-0.023091,312.942021,25.003730,0.999642,0.993284,0.003527,0.350099,-0.000037,-0.000010,-0.000014,-0.000004,-0.000043,-66.633097,0.000052,
2371,2413,2.49395057839373,-5.05482512128611,-0.0100878316642934,0.002448,0.000025,-0.006520,0.135352,-0.046817,324.380927,23.617297,0.999551,0.989880,0.004245,0.297943,-0.000022,-0.000013,0.000008,-0.000008,-0.000027,59.600658,0.000037,
2476,2953,4.67434835005472,6.72179538147313,-0.0134563611524641,0.002425,-0.000623,-0.002386,0.120174,-0.045707,315.699724,25.317046,0.999382,0.989762,0.003994,0.342016,-0.000037,-0.000022,0.000005,-0.000020,-0.000039,72.930532,0.000060,
2356,2338,2.1810703191025,-6.69538245436674,-0.00252025764217478,0.002508,-0.000706,0.001272,0.110194,-0.040909,325.627549,23.491030,0.999378,0.989857,0.004313,0.271415,-0.000042,-0.000019,-0.000003,-0.000019,-0.000043,-82.887836,0.000063,
2116,2548,-3.08436702484644,-2.11123795057928,-0.0327938198895481,0.002374,-0.000254,-0.003918,0.120688,-0.031879,322.500673,24.307935,0.999283,0.988675,0.004299,0.412274,-0.000037,-0.000005,-0.000012,-0.000001,-0.000041,-71.720003,0.000048,
2326,2203,1.55319167582976,-9.65261021522547,0.00973937100900457,0.002430,-0.000142,-0.006904,0.135023,-0.070250,327.937802,23.255323,0.999164,0.982776,0.005343,0.258023,-0.000051,-0.000020,-0.000019,-0.000011,-0.000060,-65.105809,0.000077,
2131,2608,-2.76680765974127,-0.803846181907119,-0.0256612434621957,0.003018,-0.000679,-0.004380,0.151677,-0.059228,321.555256,24.335880,0.999485,0.990645,0.004111,0.358633,-0.000037,-0.000003,-0.000011,0.000000,-0.000041,-73.331178,0.000047,
2056,2263,-4.34299394418307,-8.33598528389952,-0.00615462039166914,0.003025,-0.000263,-0.004087,0.150376,-0.043932,327.649496,24.586394,0.998994,0.984931,0.005173,0.287421,-0.000050,0.000022,0.000010,0.000023,-0.000052,81.893189,0.000052,
2041,2188,-4.65846921424399,-9.97770322645098,0.00468986332867871,0.002368,-0.000126,-0.002215,0.114863,-0.025612,328.994928,24.667530,0.999052,0.986638,0.004806,0.315177,-0.000032,0.000028,0.000006,0.000029,-0.000032,84.446567,0.000035,
2206,2983,-1.19955963071712,7.35634602610867,-0.00972475111092308,0.002816,0.000001,-0.005916,0.148417,-0.025909,315.326207,24.763262,0.999436,0.992458,0.003533,0.305691,-0.000030,-0.000015,-0.000008,-0.000012,-0.000034,-67.486504,0.000047,
2191,2923,-1.51563563912001,6.05162338803525,-0.0105096271295793,0.002492,-0.000688,-0.000675,0.116636,-0.037004,316.310976,24.623810,0.999402,0.992110,0.003668,0.338049,-0.000030,-0.000020,-0.000001,-0.000020,-0.000030,-82.210860,0.000051,
2386,2488,2.80579135813142,-3.41599386637809,-0.0134037686565307,0.002357,-0.000777,-0.000303,0.108893,-0.042162,323.120640,23.745387,0.999450,0.989735,0.004166,0.353616,-0.000014,-0.000040,-0.000002,-0.000013,-0.000040,-4.560662,0.000056,
2011,2068,-5.29317569485261,-12.6070250497523,0.0137812195015385,0.002835,-0.000180,-0.006200,0.146831,-0.068914,331.209948,24.867759,0.999397,0.991910,0.003839,0.295433,0.000008,-0.000073,0.000003,0.000008,-0.000073,2.428034,0.000080,
2026,2128,-4.97581948456618,-11.2913381522784,0.00877533307107115,0.002695,-0.000122,-0.001219,0.127032,-0.025683,330.093032,24.789257,0.998573,0.978991,0.005988,0.297170,0.000001,-0.000019,0.000025,0.000018,-0.000036,33.915741,0.000036,
2416,2653,3.4267437102367,0.187154193177761,-0.0247088259531552,0.002454,-0.000520,-0.001020,0.116112,-0.041093,320.383539,24.243864,0.999450,0.989976,0.004120,0.324272,-0.000020,-0.000003,-0.000030,0.000020,-0.000043,-52.550719,0.000043,
2401,2578,3.11481006942393,-1.44974552610064,-0.0260706941386388,0.002457,-0.000650,-0.005438,0.132126,-0.071467,321.590368,24.003544,0.999363,0.987870,0.004384,0.312142,-0.000017,-0.000008,-0.000015,0.000002,-0.000028,-53.357742,0.000031,
2461,2878,4.36099838971456,5.09147334876432,-0.0373295497247454,0.002176,-0.000154,-0.005023,0.118833,-0.020094,316.689362,25.013818,0.999347,0.992427,0.003631,0.366054,-0.000044,0.000011,-0.000010,0.000012,-0.000046,-80.362946,0.000048,
2161,2773,-2.14327717872377,2.79068818168005,-0.0363199193154173,0.002595,-0.000655,-0.003345,0.129404,-0.060088,318.649609,24.442463,0.999403,0.991130,0.003843,0.335891,-0.000042,-0.000022,-0.000019,-0.000010,-0.000053,-58.673278,0.000068,
2146,2698,-2.45677047785843,1.15838812524478,-0.0394451194969747,0.002731,-0.000309,-0.003810,0.137077,-0.032840,319.905326,24.380160,0.999392,0.991100,0.003817,0.376277,-0.000034,-0.000020,-0.000020,-0.000006,-0.000049,-54.855552,0.000060,
2281,1993,0.610082293915756,-14.259071632024,0.0287903439847241,0.002802,-0.000485,-0.000983,0.131361,-0.047334,331.506672,23.133684,0.999467,0.970050,0.006609,0.194551,-0.000041,0.000007,-0.000073,0.000060,-0.000095,-54.113637,0.000096,
2446,2803,4.0499252260446,3.45747443989129,-0.0344367503664103,0.002501,-0.000660,-0.003768,0.128582,-0.055716,317.918311,24.731069,0.999617,0.991433,0.003665,0.328728,-0.000026,0.000005,-0.000024,0.000019,-0.000039,-61.589151,0.000040,
2296,2068,0.924492290741394,-12.6137503996331,0.0270520496292193,0.002985,-0.000277,-0.003472,0.148260,-0.050517,330.288542,23.118776,0.999246,0.983888,0.005015,0.267773,-0.000055,-0.000012,-0.000037,0.000009,-0.000076,-60.027681,0.000083,
2431,2728,3.73920687713069,1.82064067460706,-0.0197328545032178,0.002721,-0.001003,0.001152,0.120200,-0.060290,319.230955,24.365542,0.999732,0.992823,0.003477,0.425921,-0.000020,0.000015,-0.000023,0.000026,-0.000031,-63.047987,0.000034,
2491,3028,4.98608552718703,8.35320263255143,-0.00848474228916984,0.002613,-0.000509,-0.002169,0.128081,-0.056548,314.559957,25.669360,0.999736,0.994428,0.003176,0.305129,-0.000013,0.000001,0.000009,0.000005,-0.000017,64.441686,0.000017,
2221,3073,-0.888477047557057,9.30886793882627,0.0123567733097616,0.002603,-0.000492,-0.003734,0.131653,-0.049277,313.985495,24.877747,0.999624,0.993551,0.003244,0.316002,-0.000029,-0.000011,-0.000015,-0.000003,-0.000037,-60.476809,0.000044,
2086,2413,-3.71373074048842,-5.05935762723262,-0.0095521675971213,0.002635,-0.000760,-0.004099,0.132677,-0.071342,325.029973,24.383501,0.998927,0.985976,0.004641,0.341426,-0.000050,-0.000033,-0.000028,-0.000012,-0.000071,-53.099462,0.000089,
2101,2488,-3.39977482597137,-3.42167951142386,-0.0199162007929772,0.002778,-0.000571,-0.003633,0.138155,-0.048241,323.665027,24.301375,0.999108,0.989839,0.004195,0.416583,-0.000052,-0.000026,-0.000028,-0.000009,-0.000070,-57.523007,0.000086,
2251,3223,-0.26250230943344,12.5623335556833,0.0461350323038801,0.002114,-0.000554,0.000570,0.095345,-0.025105,311.709890,25.186551,0.999678,0.995308,0.003045,0.359589,-0.000019,-0.000006,-0.000015,0.000004,-0.000029,-56.245654,0.000031,
2026,2143,-4.97778153362215,-10.9641865327149,0.0109168177493757,0.002778,-0.000333,-0.001371,0.131211,-0.051599,329.875162,24.711927,0.998114,0.979358,0.005914,0.341618,0.000005,0.000003,0.000022,0.000026,-0.000017,43.903381,0.000026,
2071,2338,-4.02773973596766,-6.69794470687944,-0.00125607137704264,0.002781,-0.000083,-0.005865,0.144435,-0.036114,326.396601,24.438071,0.998754,0.986266,0.004795,0.372453,-0.000054,-0.000030,-0.000027,-0.000013,-0.000072,-57.066072,0.000091,
2476,2968,4.6717410352697,7.04821629878987,-0.00763371010975789,0.002234,-0.000333,-0.004157,0.118267,-0.036230,315.500969,25.425350,0.999511,0.990808,0.003859,0.299118,-0.000034,-0.000018,0.000012,-0.000011,-0.000040,62.288630,0.000054,
2176,2848,-1.829465846344,4.4222361513787,-0.0292808148421955,0.002876,-0.000571,-0.001166,0.135783,-0.036577,317.442490,24.525756,0.999385,0.992347,0.003552,0.346035,-0.000038,-0.000008,-0.000008,-0.000006,-0.000040,-76.647044,0.000050,
