Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2311,2728,1.12411112169431,1.81715795643794,-0.0208541631283765,0.000000,0.000000,0.000000,0.000000,0.000000,319.050146,24.436732,-1.000000,0.990314,0.006319,0.396524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2668,1.78784064461626,0.512424365275201,-0.025597355391767,0.000000,0.000000,0.000000,0.000000,0.000000,319.972018,24.371422,-1.000000,0.991910,0.006306,0.319128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2698,1.78260232174514,1.16472340734546,-0.0205376171811622,0.000000,0.000000,0.000000,0.000000,0.000000,319.527156,24.354214,-1.000000,0.992890,0.005966,0.410270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2281,2578,0.49943105924881,-1.45417982098142,-0.00876892597364076,0.000000,0.000000,0.000000,0.000000,0.000000,321.618517,24.149153,-1.000000,0.987172,0.007186,0.396628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2311,2578,1.15127665523153,-1.45078107882078,-0.0268740527485534,0.000000,0.000000,0.000000,0.000000,0.000000,321.436164,24.185718,-1.000000,0.990993,0.006170,0.320980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2578,1.80546744674983,-1.45157687458008,-0.0159799978303568,0.000000,0.000000,0.000000,0.000000,0.000000,321.515025,24.090043,-1.000000,0.985599,0.007187,0.376813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2608,1.79856372859514,-0.795347479128381,-0.0326198792100172,0.000000,0.000000,0.000000,0.000000,0.000000,320.888243,24.192193,-1.000000,0.986401,0.007341,0.349900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2221,2728,-0.833398561941056,1.81349917548647,-0.0212239766538573,0.000000,0.000000,0.000000,0.000000,0.000000,319.192921,24.433576,-1.000000,0.990533,0.005909,0.384700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2638,1.79404628558197,-0.1429513111026,-0.0181439071105842,0.000000,0.000000,0.000000,0.000000,0.000000,320.522491,24.228895,-1.000000,0.987460,0.007038,0.387337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2221,2578,-0.807249159812802,-1.45471755489459,-0.0196367308136587,0.000000,0.000000,0.000000,0.000000,0.000000,321.640114,24.237565,-1.000000,0.988683,0.006482,0.386865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2251,2578,-0.154263831486361,-1.45410995943006,-0.0178578556019033,0.000000,0.000000,0.000000,0.000000,0.000000,321.589989,24.192828,-1.000000,0.989438,0.006537,0.392419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2728,-1.48585106007097,1.8126533232367,-0.0254462777618869,0.000000,0.000000,0.000000,0.000000,0.000000,319.240978,24.432233,-1.000000,0.989921,0.006178,0.380890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2728,1.77625605562884,1.82028026882042,-0.0297579800786707,0.000000,0.000000,0.000000,0.000000,0.000000,318.961132,24.538387,-1.000000,0.989478,0.006402,0.299948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2578,-1.45955239905831,-1.45684913334514,-0.0140529366120745,0.000000,0.000000,0.000000,0.000000,0.000000,321.769693,24.206251,-1.000000,0.991207,0.005971,0.457119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2608,-1.46504973007888,-0.801537540676414,-0.0198672260845569,0.000000,0.000000,0.000000,0.000000,0.000000,321.234506,24.312065,-1.000000,0.985760,0.007159,0.381814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2638,-1.47010658756503,-0.148327925711158,-0.0193197606095055,0.000000,0.000000,0.000000,0.000000,0.000000,320.752998,24.299257,-1.000000,0.988672,0.006876,0.424739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2683,-1.80420341233383,0.8318764314104,-0.024345534957547,0.000000,0.000000,0.000000,0.000000,0.000000,320.028992,24.357661,-1.000000,0.991094,0.006041,0.415070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2713,-1.80923973665359,1.48584570304696,-0.0239784784864128,0.000000,0.000000,0.000000,0.000000,0.000000,319.544798,24.459023,-1.000000,0.989894,0.006228,0.338818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2653,-1.79993097038535,0.180138663083909,-0.0357589285133599,0.000000,0.000000,0.000000,0.000000,0.000000,320.419723,24.386693,-1.000000,0.989566,0.006775,0.361097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2683,2.1115212063281,0.839788066972602,-0.0263802964646516,0.000000,0.000000,0.000000,0.000000,0.000000,319.721474,24.387169,-1.000000,0.989996,0.006447,0.335993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2713,2.10594256676125,1.49326034283449,-0.0250128829946448,0.000000,0.000000,0.000000,0.000000,0.000000,319.244958,24.457104,-1.000000,0.991504,0.005878,0.344349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2266,2743,0.142221378470158,2.14234688333422,-0.0245896968683041,0.000000,0.000000,0.000000,0.000000,0.000000,318.828232,24.472838,-1.000000,0.988699,0.006436,0.378850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2296,2743,0.794885206312824,2.14348270280004,-0.0226509901432905,0.000000,0.000000,0.000000,0.000000,0.000000,318.804452,24.480677,-1.000000,0.990448,0.006248,0.380415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2653,2.11773287158453,0.184963379598912,-0.0195804971048119,0.000000,0.000000,0.000000,0.000000,0.000000,320.266476,24.279454,-1.000000,0.987074,0.007335,0.365025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2563,-1.78386187117433,-1.78234788701289,-0.0218545052480863,0.000000,0.000000,0.000000,0.000000,0.000000,321.994412,24.322292,-1.000000,0.986859,0.006980,0.347565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2593,-1.78880721293202,-1.12872198973529,-0.020538198303143,0.000000,0.000000,0.000000,0.000000,0.000000,321.519684,24.326027,-1.000000,0.988490,0.006580,0.369840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2206,2563,-1.13075698714976,-1.78247955193611,-0.0154957265364715,0.000000,0.000000,0.000000,0.000000,0.000000,321.956774,24.250546,-1.000000,0.991515,0.006049,0.375802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2296,2563,0.828297867294733,-1.77954619686052,-0.0147436367474256,0.000000,0.000000,0.000000,0.000000,0.000000,321.794054,24.175882,-1.000000,0.987475,0.007296,0.319428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2326,2563,1.48132818120479,-1.77861320581499,-0.0188410725264134,0.000000,0.000000,0.000000,0.000000,0.000000,321.738470,24.107537,-1.000000,0.984228,0.007605,0.343883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2236,2743,-0.510203855870831,2.14148154089399,-0.0255874358904862,0.000000,0.000000,0.000000,0.000000,0.000000,318.877155,24.496439,-1.000000,0.986990,0.007052,0.345875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2206,2743,-1.16257667319971,2.14034137461218,-0.028289652551905,0.000000,0.000000,0.000000,0.000000,0.000000,318.929417,24.480363,-1.000000,0.990602,0.006253,0.352224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2326,2743,1.44746940339199,2.14521333327627,-0.0240574038681984,0.000000,0.000000,0.000000,0.000000,0.000000,318.769908,24.515657,-1.000000,0.991052,0.006180,0.354687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2743,-1.81390069016392,2.13806087563454,-0.0180934654532621,0.000000,0.000000,0.000000,0.000000,0.000000,319.107133,24.461326,-1.000000,0.990799,0.006441,0.361436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2743,2.1009187970224,2.14571785153758,-0.0164657677391915,0.000000,0.000000,0.000000,0.000000,0.000000,318.828563,24.508727,-1.000000,0.991689,0.005803,0.370612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2236,2563,-0.477700691267799,-1.78300819696751,-0.0124681623005358,0.000000,0.000000,0.000000,0.000000,0.000000,321.909023,24.112559,-1.000000,0.992183,0.005823,0.470378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2266,2563,0.175183849422631,-1.78182004575953,-0.0141074304659128,0.000000,0.000000,0.000000,0.000000,0.000000,321.838937,24.090318,-1.000000,0.989997,0.006609,0.448834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2176,2623,-1.79415927684591,-0.474494017716587,-0.0251031443496572,0.000000,0.000000,0.000000,0.000000,0.000000,320.995349,24.353330,-1.000000,0.988484,0.006815,0.368573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2623,2.12353993473162,-0.469131403028364,-0.0179586193675618,0.000000,0.000000,0.000000,0.000000,0.000000,320.767557,24.215081,-1.000000,0.987760,0.006878,0.350466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2593,2.12925095447151,-1.1232542929575,-0.0175567831994954,0.000000,0.000000,0.000000,0.000000,0.000000,321.258136,24.156704,-1.000000,0.987604,0.007010,0.329947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2356,2563,2.13506073302429,-1.7781478505688,-0.0159024210796588,0.000000,0.000000,0.000000,0.000000,0.000000,321.759212,24.057623,-1.000000,0.989383,0.006772,0.349787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2221,2548,-0.801378500239963,-2.10949360544299,-0.0100039290794598,0.000000,0.000000,0.000000,0.000000,0.000000,322.206615,24.233363,-1.000000,0.991836,0.005948,0.351185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2251,2548,-0.149303422097137,-2.1077255493567,-0.0225938782354547,0.000000,0.000000,0.000000,0.000000,0.000000,322.036462,24.166913,-1.000000,0.993542,0.005643,0.369942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2758,1.77133259596706,2.47207825663666,-0.0205180775817553,0.000000,0.000000,0.000000,0.000000,0.000000,318.550754,24.543567,-1.000000,0.990856,0.006251,0.368042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2728,2.4294264603326,1.82101289388268,-0.0274884641524409,0.000000,0.000000,0.000000,0.000000,0.000000,318.984049,24.509391,-1.000000,0.990749,0.006110,0.333595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2758,2.42343576897805,2.47468216684719,-0.0307177220549875,0.000000,0.000000,0.000000,0.000000,0.000000,318.468475,24.588625,-1.000000,0.986986,0.006627,0.336806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2548,-1.45458467944839,-2.11014518416581,-0.0157353808554035,0.000000,0.000000,0.000000,0.000000,0.000000,322.241096,24.239261,-1.000000,0.990487,0.006427,0.393453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2698,2.43481632568655,1.16700997512642,-0.032005824095279,0.000000,0.000000,0.000000,0.000000,0.000000,319.434798,24.355232,-1.000000,0.990452,0.005975,0.405132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2668,-2.12683536423698,0.503751164425516,-0.0105903836679317,0.000000,0.000000,0.000000,0.000000,0.000000,320.439700,24.380554,-1.000000,0.993515,0.005488,0.385429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2698,-2.13281357862246,1.15823934205706,-0.0251163675044381,0.000000,0.000000,0.000000,0.000000,0.000000,319.831491,24.396343,-1.000000,0.987732,0.006658,0.390957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2311,2758,1.118678335835,2.47028246370806,-0.0195427354366302,0.000000,0.000000,0.000000,0.000000,0.000000,318.573073,24.499109,-1.000000,0.992005,0.006103,0.398842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2728,-2.13798682135033,1.81144417427905,-0.0275844132459042,0.000000,0.000000,0.000000,0.000000,0.000000,319.323971,24.413416,-1.000000,0.989844,0.006559,0.394462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2758,-2.14298445958779,2.46428699537241,-0.0273508036657404,0.000000,0.000000,0.000000,0.000000,0.000000,318.838792,24.437283,-1.000000,0.987369,0.006707,0.390938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2191,2758,-1.49048278634771,2.46519599087233,-0.0183758836099059,0.000000,0.000000,0.000000,0.000000,0.000000,318.812788,24.483273,-1.000000,0.991299,0.005875,0.358814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2221,2758,-0.839107867384609,2.46745775293492,-0.0281560063775146,0.000000,0.000000,0.000000,0.000000,0.000000,318.647138,24.504697,-1.000000,0.990130,0.006242,0.351833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2281,2758,0.465349634343141,2.47012221461588,-0.0299850718618018,0.000000,0.000000,0.000000,0.000000,0.000000,318.516756,24.513939,-1.000000,0.990121,0.006188,0.370532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2281,2548,0.503901843175171,-2.1067768724988,-0.0215012613735439,0.000000,0.000000,0.000000,0.000000,0.000000,321.998010,24.146084,-1.000000,0.990111,0.006458,0.342727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2668,2.44096271738613,0.513056881736837,-0.0267364825614891,0.000000,0.000000,0.000000,0.000000,0.000000,319.966855,24.303974,-1.000000,0.988751,0.006969,0.373651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2638,-2.12313555647691,-0.147192792954407,-0.0298191232513432,0.000000,0.000000,0.000000,0.000000,0.000000,320.764723,24.427291,-1.000000,0.993488,0.005766,0.318222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2341,2548,1.81133243257305,-2.10649388345323,-0.0128620103172352,0.000000,0.000000,0.000000,0.000000,0.000000,322.028051,24.012037,-1.000000,0.983442,0.007791,0.379775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2548,2.46499920047117,-2.10573975223146,-0.012708164221408,0.000000,0.000000,0.000000,0.000000,0.000000,322.034270,23.963446,-1.000000,0.986752,0.007499,0.379796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2371,2578,2.45903667760451,-1.45073418238022,-0.0156299905212904,0.000000,0.000000,0.000000,0.000000,0.000000,321.522667,24.052046,-1.000000,0.988289,0.007079,0.375035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2251,2758,-0.187468782861625,2.46958709327384,-0.0361241647082124,0.000000,0.000000,0.000000,0.000000,0.000000,318.514006,24.527355,-1.000000,0.988967,0.006501,0.343214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2161,2578,-2.11265405231098,-1.45630091822006,-0.0223850174699578,0.000000,0.000000,0.000000,0.000000,0.000000,321.799457,24.298592,-1.000000,0.986808,0.006909,0.403809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
