Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2161,2743,-2.1385641913674,2.13762122495326,-0.0279763629037575,0.002100,-0.000551,0.002156,0.089875,-0.008700,319.166904,24.404987,0.999389,0.989316,0.004167,0.404413,0.000013,0.000004,0.000001,0.000013,0.000003,6.533928,0.000018,
2416,2623,3.43180401573349,-0.467788483832479,-0.0204444571059526,0.001759,-0.000878,0.005025,0.062028,-0.002104,320.853090,24.083239,0.999299,0.988321,0.004224,0.427161,0.000020,0.000013,-0.000010,0.000028,0.000006,-35.206215,0.000036,
2251,3193,-0.257943420999307,11.9129699404887,0.0383638629242569,0.002047,-0.000502,0.003376,0.083082,-0.008015,312.123484,25.172587,0.999564,0.992733,0.003385,0.346739,0.000002,0.000018,0.000000,0.000018,0.000002,88.564510,0.000022,
2311,2098,1.24467369585818,-11.9547083431662,0.0195402770211217,0.002095,-0.000902,0.003074,0.085114,-0.023634,329.668521,23.093776,0.999329,0.981657,0.005436,0.296010,-0.000018,0.000001,-0.000006,0.000003,-0.000020,-73.519956,0.000021,
2221,3043,-0.884680903495703,8.65876715781372,0.00761085182568877,0.001974,-0.000463,0.003518,0.079523,-0.001936,314.383129,24.854513,0.999734,0.993801,0.003189,0.350559,0.000004,0.000005,-0.000005,0.000009,0.000000,-47.376287,0.000011,
2356,2323,2.18305959100705,-7.0251401690848,0.00174620597374542,0.001555,-0.000732,0.004324,0.055813,-0.003903,325.851890,23.310420,0.999663,0.994765,0.003574,0.448548,-0.000010,-0.000007,-0.000005,-0.000004,-0.000014,-53.128246,0.000018,
2131,2593,-2.76582346906298,-1.12987130949591,-0.024337918821459,0.001901,-0.000239,0.002112,0.081104,0.024930,321.738015,24.333299,0.999457,0.990396,0.004134,0.439047,0.000007,0.000016,0.000012,0.000025,-0.000002,54.835804,0.000028,
2011,2008,-5.28588917974108,-13.9215941969101,0.0203119627154251,0.001774,-0.000797,0.004216,0.069789,-0.017296,332.147010,24.995077,0.998954,0.984286,0.005047,0.253507,0.000031,-0.000075,0.000020,0.000035,-0.000079,10.547284,0.000079,
2056,2233,-4.33944055162177,-8.99238691310219,0.00224708736260482,0.001834,-0.000249,0.000742,0.082065,0.001469,328.133401,24.606743,0.999198,0.988471,0.004548,0.318550,0.000010,0.000027,0.000007,0.000029,0.000008,71.062820,0.000039,
2026,2233,-4.99280737271271,-8.99188145113882,0.00240381328160311,0.001829,-0.000621,0.004790,0.070720,0.004812,328.298224,24.778328,0.999394,0.986350,0.004674,0.289842,0.000028,0.000034,0.000017,0.000048,0.000014,49.962919,0.000064,
2041,2158,-4.65482908852365,-10.6332653691443,0.00395773101661234,0.002095,-0.000931,0.005669,0.080169,-0.013248,329.435278,24.757254,0.999265,0.987581,0.004695,0.247792,-0.000001,0.000027,-0.000001,0.000027,-0.000001,-88.943190,0.000031,
2401,2548,3.12070054831654,-2.10581586613298,-0.011137785947767,0.001954,-0.000796,0.002619,0.079856,-0.018218,322.150257,23.868611,0.999378,0.989685,0.004502,0.407403,0.000016,-0.000010,-0.000011,0.000020,-0.000014,-20.520079,0.000021,
2491,2998,4.99191431466002,7.70069149032373,0.0017811504455949,0.001836,-0.000439,0.002579,0.074271,-0.010293,315.083281,25.539613,0.999530,0.988711,0.003971,0.364814,0.000015,0.000045,0.000033,0.000066,-0.000006,57.332809,0.000073,
2506,3073,5.30297489991469,9.33128973691454,0.003427082662256,0.001938,-0.000497,0.004872,0.070029,0.002737,313.906731,25.828160,0.999643,0.992166,0.003872,0.432751,0.000027,0.000048,0.000037,0.000076,0.000000,52.992639,0.000087,
2461,2848,4.36656818955714,4.43823411863043,-0.0314174484057048,0.001944,-0.000677,0.003848,0.074545,-0.000865,317.184512,24.899607,0.999726,0.993405,0.003315,0.391370,0.000000,0.000034,-0.000014,0.000039,-0.000006,-70.125745,0.000042,
2011,2023,-5.28768076249576,-13.5934890945354,0.0187975312779827,0.002030,-0.000294,0.001252,0.089721,-0.027297,331.914818,24.904264,0.998638,0.983677,0.005256,0.326004,0.000024,-0.000101,0.000012,0.000025,-0.000102,5.563016,0.000106,
2371,2413,2.49346836222442,-5.05526206397823,-0.00311449383303852,0.001965,-0.000412,0.000453,0.088360,-0.009138,324.392003,23.606035,0.999545,0.988960,0.004369,0.346852,0.000010,0.000015,0.000001,0.000015,0.000010,81.210947,0.000025,
2071,2308,-4.02545885832837,-7.3514611786761,-0.0135356423626263,0.001601,-0.000112,0.000019,0.073482,-0.010190,326.706035,24.481123,0.999801,0.993328,0.003845,0.358508,0.000014,-0.000005,0.000001,0.000014,-0.000005,2.877937,0.000014,
2071,2323,-4.02663691538683,-7.02527261030809,-7.67484942798546E-05,0.002061,-0.000546,0.002931,0.086168,-0.010206,326.589612,24.465079,0.999245,0.988164,0.004511,0.372865,0.000009,-0.000021,-0.000003,0.000010,-0.000022,-5.299410,0.000022,
2026,2248,-4.99438025664879,-8.66489251594916,-0.000520961026722944,0.002367,-0.000291,0.000460,0.107405,-0.011094,328.070100,24.660341,0.999392,0.987429,0.004494,0.384516,0.000024,0.000029,0.000008,0.000035,0.000018,53.184640,0.000054,
2131,2608,-2.76772637881509,-0.803698593646786,-0.0200953484356319,0.002099,-0.000532,0.001186,0.092834,-0.024440,321.542712,24.362713,0.999468,0.989679,0.004240,0.366465,0.000010,0.000016,0.000014,0.000028,-0.000001,50.869081,0.000031,
2146,2683,-2.45477361591098,0.831000949563162,-0.0256866130048365,0.001948,-0.000910,0.005354,0.073111,-0.017907,320.199817,24.394446,0.999399,0.990898,0.003780,0.368336,0.000022,0.000024,0.000006,0.000028,0.000017,49.729972,0.000046,
2116,2533,-3.08237779260193,-2.43826737569828,-0.0219075571853864,0.001531,0.000192,0.000389,0.069308,0.016581,322.782355,24.353271,0.999252,0.985564,0.004689,0.410740,0.000004,0.000001,0.000007,0.000010,-0.000005,40.138497,0.000010,
2356,2338,2.18048643904181,-6.69573368099488,0.00265643646008584,0.001924,-0.001057,0.006449,0.065133,-0.009010,325.625564,23.478158,0.999344,0.989746,0.004346,0.316227,-0.000009,-0.000011,-0.000004,-0.000005,-0.000014,-36.614014,0.000021,
2326,2188,1.55580174238955,-9.98266566641399,0.0222342562535687,0.001937,-0.000706,0.001327,0.083919,-0.037956,328.232991,23.189627,0.999156,0.982543,0.005160,0.318856,-0.000016,-0.000011,-0.000012,-0.000001,-0.000026,-51.185976,0.000031,
2011,2053,-5.2928120352576,-12.9350176343479,0.0186585721951928,0.001579,-0.001232,0.007474,0.051893,-0.002298,331.395405,24.933178,0.999339,0.991839,0.003890,0.305426,0.000023,-0.000061,-0.000005,0.000023,-0.000061,-3.193586,0.000062,
2446,2773,4.05508769390077,2.80321345370407,-0.0312917048253212,0.001756,-0.000777,0.000549,0.078253,-0.032765,318.383861,24.544237,0.999542,0.988735,0.004221,0.434311,0.000012,0.000032,-0.000004,0.000033,0.000011,-79.097317,0.000046,
2476,2938,4.67624901289583,6.39622071688008,-0.0138721926964536,0.001676,-0.000579,0.001949,0.069329,-0.022371,315.890175,25.295599,0.999407,0.989306,0.004016,0.330738,-0.000004,0.000006,0.000002,0.000007,-0.000004,77.589584,0.000007,
2041,2203,-4.661565268763,-9.64891478876543,0.00389800299541321,0.001749,-0.000197,0.001061,0.077310,0.008977,328.709730,24.669886,0.998683,0.983288,0.005234,0.342557,-0.000009,0.000033,0.000010,0.000035,-0.000011,77.062459,0.000036,
2386,2488,2.80532114427331,-3.41606079693184,-0.00724920843151722,0.001887,-0.000844,0.005852,0.065280,0.006007,323.128067,23.747596,0.999456,0.988992,0.004259,0.399375,0.000023,-0.000011,-0.000005,0.000023,-0.000012,-8.307352,0.000023,
2311,2113,1.24222860759904,-11.6269943287085,0.0260825029844227,0.001950,-0.000777,0.003804,0.076054,-0.013207,329.472820,23.073145,0.999223,0.981939,0.005341,0.362256,-0.000019,-0.000003,-0.000007,-0.000001,-0.000022,-69.530296,0.000025,
2056,2278,-4.3461726341551,-8.0068337608222,-0.00317162909516355,0.002225,-0.000182,0.000628,0.100400,-0.011784,327.382508,24.689914,0.999694,0.991624,0.004010,0.213145,0.000003,0.000012,0.000019,0.000027,-0.000012,51.819009,0.000027,
2086,2383,-3.71061373390862,-5.71307944725204,-0.00955413065349831,0.001387,-0.000588,0.000684,0.061585,-0.000831,325.441951,24.433822,0.998438,0.982513,0.005287,0.360670,0.000000,-0.000011,-0.000002,0.000000,-0.000011,-8.732542,0.000013,
2281,1993,0.609360742473822,-14.2587837406224,0.0313785000710141,0.002080,-0.000197,0.001605,0.089799,-0.001403,331.486239,23.143812,0.999336,0.969119,0.006752,0.230611,-0.000013,-0.000041,-0.000053,0.000028,-0.000081,-37.554114,0.000082,
2146,2713,-2.46007067842079,1.48454970878802,-0.0282732195079234,0.001849,-0.000886,0.006456,0.065253,-0.008824,319.683518,24.423340,0.999530,0.991536,0.003872,0.364904,0.000025,0.000009,0.000004,0.000025,0.000008,12.871444,0.000035,
2506,3088,5.30087226889602,9.65727083335651,0.00898288613251452,0.002025,-0.000219,-0.000241,0.093964,-0.002576,313.731304,25.937522,0.999714,0.993152,0.003393,0.378199,0.000039,0.000052,0.000040,0.000086,0.000005,49.586152,0.000103,
2191,2893,-1.51116690219833,5.40042763547568,-0.0120886252267951,0.002037,-0.000303,0.000955,0.090724,-0.005391,316.760099,24.615512,0.999803,0.995298,0.003052,0.349988,-0.000001,0.000019,0.000001,0.000019,-0.000001,87.143103,0.000021,
2161,2788,-2.14570290740535,3.11689600973941,-0.0270447832469358,0.002251,-0.000230,-0.000445,0.104935,-0.003355,318.458560,24.461001,0.999487,0.991418,0.003883,0.383994,0.000007,0.000008,-0.000001,0.000009,0.000006,-50.686990,0.000015,
2206,2968,-1.19728769008143,7.03012861418876,-0.00130835818498554,0.002234,-0.000020,-0.001110,0.106468,0.017031,315.599300,24.719930,0.999416,0.991640,0.003689,0.375701,0.000000,0.000023,0.000005,0.000024,-0.000001,78.407529,0.000027,
2476,2953,4.67385014371462,6.72185513362388,-0.0105764959904491,0.001927,-0.000564,0.000494,0.086423,-0.017842,315.689822,25.314931,0.999349,0.989114,0.004097,0.372085,0.000008,0.000013,0.000011,0.000021,0.000000,50.713329,0.000024,
2041,2218,-4.66377247991367,-9.32067611821371,0.0029414646899113,0.001825,0.000232,0.001058,0.080966,0.035587,328.464372,24.633528,0.998171,0.977251,0.005819,0.400492,0.000000,0.000028,0.000014,0.000034,-0.000006,67.309405,0.000037,
2071,2338,-4.02848522478061,-6.69837593019432,0.0053919885489222,0.002035,-0.000514,0.000783,0.091124,-0.020472,326.398852,24.448630,0.998833,0.986281,0.004752,0.377545,0.000000,-0.000021,-0.000004,0.000000,-0.000022,-10.683166,0.000025,
2176,2833,-1.82832069027166,4.09661341281968,-0.0349490480306258,0.002199,-0.000723,0.003776,0.089336,-0.009204,317.592541,24.489180,0.999625,0.993897,0.003437,0.398134,0.000007,0.000017,0.000004,0.000018,0.000006,71.910078,0.000025,
2236,3133,-0.574687907975633,10.6125089964215,0.0121035522483339,0.001759,-0.000076,0.000488,0.079475,0.008381,312.913369,25.025051,0.999633,0.992935,0.003602,0.360121,-0.000009,0.000005,-0.000007,0.000007,-0.000012,-68.517499,0.000012,
2251,3208,-0.260696538485952,12.2377643509096,0.037308719279622,0.001846,-0.000705,0.000382,0.083621,-0.021555,311.869769,25.164751,0.999734,0.995356,0.003022,0.362969,0.000003,0.000018,0.000004,0.000019,0.000002,77.201800,0.000023,
2296,2038,0.929062704837044,-13.2718294721982,0.0356229984495258,0.001886,-0.000307,0.001734,0.080388,-0.009650,330.773969,23.134923,0.999248,0.984130,0.005039,0.225660,-0.000020,-0.000047,-0.000026,-0.000005,-0.000063,-31.105819,0.000075,
2206,2983,-1.20029374647707,7.35606057502825,-0.00274866340168956,0.002081,-0.000284,0.001060,0.092467,0.005329,315.328646,24.753737,0.999435,0.992019,0.003601,0.346318,-0.000001,0.000023,0.000005,0.000024,-0.000002,79.576213,0.000027,
2161,2758,-2.14135790675752,2.46344241152148,-0.0216172663172642,0.001627,-0.000845,0.005734,0.057026,-0.009841,318.943866,24.414557,0.999107,0.986994,0.004365,0.403634,0.000011,0.000002,-0.000002,0.000012,0.000002,-10.153700,0.000015,
2416,2638,3.42921415654855,-0.140071221893294,-0.017633403723039,0.001856,-0.000655,0.004535,0.068319,-0.006742,320.638624,24.210654,0.999391,0.988770,0.004196,0.343510,0.000020,0.000020,-0.000017,0.000037,0.000003,-45.055640,0.000045,
2056,2293,-4.34837440933632,-7.68141517186913,0.00505004677876286,0.001851,-0.000446,0.001910,0.079516,-0.014655,327.189900,24.544701,0.999876,0.994379,0.003468,0.351786,0.000013,0.000013,0.000016,0.000029,-0.000004,45.086465,0.000032,
2041,2173,-4.65678636436943,-10.3068897782702,0.0146295455501217,0.001781,-0.000961,0.006980,0.062134,-0.018338,329.266009,24.689776,0.999197,0.989163,0.004414,0.304975,0.000000,0.000016,0.000002,0.000016,0.000000,84.316822,0.000018,
2056,2248,-4.34150261658294,-8.66518098112235,0.00402026923001131,0.001908,-0.000558,0.000539,0.085959,-0.042486,327.911517,24.585359,0.999135,0.985954,0.004772,0.292787,0.000004,0.000021,0.000002,0.000021,0.000004,84.999437,0.000027,
2011,2068,-5.29435229980538,-12.6078594223689,0.0246442441068666,0.001658,-0.001015,0.004663,0.063213,-0.035336,331.216948,24.878917,0.999399,0.991510,0.003892,0.317795,0.000029,-0.000008,0.000005,0.000030,-0.000009,7.306867,0.000031,
2281,2008,0.606705026869403,-13.930008940617,0.0310719649237967,0.002084,-0.000220,0.001088,0.091687,0.012746,331.244843,23.102064,0.999310,0.983221,0.005233,0.317890,-0.000007,-0.000044,-0.000040,0.000018,-0.000069,-32.453825,0.000072,
2086,2398,-3.71242075723354,-5.38590965782124,-0.00832513573158167,0.001767,-0.000401,-0.000392,0.082236,0.002079,325.231036,24.408195,0.998832,0.984591,0.004912,0.389731,-0.000001,-0.000015,-0.000001,-0.000001,-0.000015,-4.774964,0.000018,
2026,2068,-4.96659438149085,-12.6086662951858,0.0301550443560927,0.002031,-0.000297,0.001168,0.089934,-0.015129,331.195966,24.778912,0.999740,0.992733,0.003544,0.343763,0.000026,0.000013,0.000039,0.000059,-0.000020,40.078304,0.000060,
2146,2728,-2.46203116071702,1.81016392597706,-0.0202583074467384,0.001751,-0.000508,0.005225,0.064574,-0.004236,319.506590,24.413026,0.999485,0.990129,0.004050,0.387582,0.000022,0.000008,0.000003,0.000023,0.000007,12.712075,0.000031,
2491,3013,4.98871387628585,8.02717624449384,-6.83797867964131E-05,0.002005,-0.000600,0.004264,0.075529,-0.013411,314.823227,25.625288,0.999686,0.992701,0.003400,0.334024,0.000011,0.000048,0.000035,0.000069,-0.000010,59.018022,0.000075,
2356,2353,2.1783928337953,-6.36924170798606,-0.00156545317440759,0.002414,0.000071,-0.000770,0.113406,-0.006173,325.396941,23.325970,0.999389,0.989930,0.004436,0.512128,-0.000006,0.000000,0.000001,0.000001,-0.000006,77.566033,0.000007,
2116,2548,-3.08507069155503,-2.11124290579102,-0.0272176062448466,0.001671,-0.000259,0.001658,0.071881,0.009992,322.498239,24.315340,0.999252,0.987393,0.004476,0.446420,0.000004,0.000010,0.000010,0.000017,-0.000004,53.400675,0.000018,
2026,2263,-4.99672190037327,-8.33583187254865,-0.000372969911666132,0.002197,-0.000319,-0.000103,0.101114,-0.023463,327.823505,24.764838,0.998907,0.983153,0.005021,0.260119,0.000020,0.000012,0.000016,0.000033,-0.000001,37.680083,0.000037,
2251,3238,-0.265760210097095,12.8870816074406,0.0416294561728137,0.001971,-0.000426,0.001966,0.084241,-0.012957,311.415382,25.136524,0.999789,0.996009,0.002829,0.443875,0.000002,0.000017,0.000006,0.000019,0.000000,70.656945,0.000022,
2476,2968,4.67139298504002,7.04837005989213,-0.00469956414139006,0.001886,-0.000179,-0.001223,0.091252,-0.003231,315.498200,25.426910,0.999471,0.990558,0.003917,0.330756,0.000012,0.000020,0.000022,0.000038,-0.000007,49.990403,0.000041,
2176,2818,-1.82570187105136,3.77078462458586,-0.0302455023875154,0.001841,-0.000431,0.002001,0.078421,-0.005207,317.864647,24.539273,0.999345,0.990691,0.003941,0.339852,0.000002,0.000014,0.000001,0.000014,0.000002,84.094731,0.000018,
2461,2863,4.36411464930358,4.76445758851956,-0.0276339102978795,0.001950,-0.000391,0.000816,0.086373,-0.001729,316.983174,24.959056,0.999540,0.991375,0.003635,0.384867,0.000002,0.000032,-0.000011,0.000035,-0.000002,-72.438693,0.000040,
2191,2908,-1.51368048250944,5.7245232913465,-0.00493069732635831,0.001815,-0.000614,0.004113,0.070523,-0.003611,316.556329,24.507837,0.999806,0.995096,0.003116,0.473448,0.000000,0.000012,0.000000,0.000012,0.000000,89.508180,0.000014,
2026,2308,-5.00436642496794,-7.35235413012614,-0.00380832049808077,0.001715,-0.001113,0.005305,0.063916,-0.031591,327.034629,24.703696,0.998889,0.984235,0.004999,0.290481,0.000030,0.000005,0.000009,0.000033,0.000002,18.751676,0.000039,
2071,2383,-4.03652954151286,-5.71385812510438,-0.00185788608433768,0.001508,-0.000768,0.003083,0.060290,0.002718,325.582141,24.493598,0.998563,0.984489,0.005105,0.351986,-0.000007,-0.000013,-0.000006,-0.000003,-0.000017,-32.053529,0.000022,
2371,2428,2.49010319993466,-4.7283808198784,-0.00966151163879658,0.001874,-0.000301,-0.000713,0.088335,-0.010843,324.095019,23.499329,0.999733,0.992528,0.003960,0.494809,0.000013,0.000009,0.000001,0.000013,0.000009,15.881122,0.000022,
2401,2563,3.11694851643405,-1.77721081822258,-0.0173054212066859,0.001660,-0.000131,0.003193,0.064554,0.019576,321.839103,23.932681,0.999325,0.987786,0.004440,0.427967,0.000016,-0.000011,-0.000012,0.000021,-0.000016,-20.701703,0.000022,
2101,2443,-3.3930821054725,-4.4039936257674,-0.00302624511584781,0.001900,-0.000771,0.006108,0.069261,0.003319,324.463333,24.360670,0.999427,0.988213,0.004343,0.400946,-0.000009,-0.000011,-0.000006,-0.000004,-0.000017,-40.603090,0.000022,
2131,2638,-2.77168259958068,-0.151691779023949,-0.00287212864691355,0.001892,-0.000583,0.001105,0.083562,-0.013451,321.191603,24.367225,0.999780,0.992477,0.003471,0.385030,0.000017,0.000017,0.000010,0.000027,0.000007,44.387297,0.000036,
2161,2803,-2.14785805090503,3.44291078515835,-0.0228383388604811,0.002240,-0.000046,-0.001709,0.108366,-0.003370,318.253385,24.482486,0.999554,0.992103,0.003709,0.372452,0.000005,0.000002,-0.000002,0.000006,0.000001,-27.973703,0.000007,
2116,2563,-3.08715001017104,-1.78421117068834,-0.0233260435149418,0.001824,-0.000491,0.002787,0.075489,-0.009769,322.291620,24.377540,0.999231,0.987836,0.004529,0.368765,0.000007,0.000013,0.000011,0.000022,-0.000001,51.995111,0.000024,
2026,2278,-4.99916068356899,-8.00893902309541,0.000924929077598335,0.001758,-0.000268,-0.002181,0.086652,-0.023019,327.579305,24.675559,0.998602,0.983982,0.005160,0.342326,0.000022,0.000023,0.000019,0.000041,0.000004,45.613639,0.000050,
2431,2713,3.74183685576036,1.49461729900109,-0.0151622572459473,0.002103,-0.000551,0.002285,0.087855,-0.019631,319.480422,24.390892,0.999736,0.991522,0.003720,0.390984,0.000013,0.000040,-0.000015,0.000047,0.000006,-66.065834,0.000058,
2311,2128,1.23924333882182,-11.2966648125303,0.0245774056899677,0.001610,-0.000731,0.000800,0.070758,-0.049300,329.212867,23.255087,0.999146,0.983158,0.005224,0.179436,-0.000016,0.000001,-0.000007,0.000004,-0.000019,-69.692042,0.000020,
2056,2308,-4.35046369573865,-7.3534500408164,0.00476941307061907,0.002070,-0.000462,0.002271,0.088596,-0.011429,326.955176,24.545022,0.999650,0.991126,0.004054,0.351431,0.000012,-0.000002,0.000013,0.000020,-0.000009,31.039418,0.000020,
2026,2323,-5.00598231823271,-7.02533207936768,-0.00214289131019996,0.001996,-0.000862,0.001765,0.086645,-0.032709,326.830100,24.646515,0.998964,0.985055,0.004887,0.338718,0.000026,-0.000019,0.000001,0.000026,-0.000019,1.163154,0.000027,
