Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2116,2518,-3.07895209579523,-2.76527874608107,-0.0198580525465104,0.002481,-0.000069,0.001323,0.110193,0.033483,323.082479,24.358149,0.999226,0.987084,0.004463,0.418309,0.000036,0.000006,-0.000005,0.000037,0.000005,-10.219537,0.000045,
2011,2038,-5.29190092159774,-13.2643659163768,0.00768608848244412,0.000267,-0.000746,-0.004642,0.024543,-0.026930,331.518074,24.794358,0.998252,0.979425,0.005671,0.428801,0.000412,0.000238,0.000137,0.000487,0.000163,28.816101,0.000676,
2011,2008,-5.28831339856614,-13.9224242474803,0.0143297324465834,-0.000650,-0.001627,-0.001767,-0.025610,-0.034418,332.003328,24.869235,0.998516,0.982339,0.005451,0.363196,0.000473,0.000277,0.000147,0.000552,0.000198,28.081285,0.000777,
2146,2668,-2.45088099731783,0.503875316234101,-0.0221546729845272,0.002672,0.000185,-0.001509,0.127684,0.047782,320.526739,24.303324,0.999623,0.991482,0.003686,0.516945,0.000003,0.000027,-0.000004,0.000028,0.000002,-81.628896,0.000033,
2266,3283,0.0500552604402706,13.8660817149804,0.0117948924928442,0.003130,-0.000381,0.008350,0.116711,0.045889,310.430418,25.293194,0.999538,0.992179,0.003468,0.496376,-0.000010,0.000006,0.000010,0.000011,-0.000014,64.560945,0.000015,
2506,3073,5.30404188939349,9.33122744663468,0.00508311935539041,0.003005,-0.000559,0.006528,0.112671,0.015776,313.963345,25.819849,0.999646,0.991770,0.003924,0.454305,0.000019,0.000017,0.000040,0.000058,-0.000021,44.303590,0.000059,
2446,2773,4.05574185626864,2.80348024378347,-0.029805075496995,0.002410,-0.000510,0.002036,0.102920,0.006279,318.420666,24.541282,0.999469,0.987784,0.004421,0.476477,0.000022,0.000029,0.000012,0.000038,0.000013,53.563143,0.000053,
2296,2038,0.929212670230022,-13.2733275231947,0.0305153239857532,0.002036,-0.001805,-0.003374,0.103827,-0.069723,330.756125,23.000963,0.999204,0.983239,0.005152,0.299561,0.000328,0.000367,-0.000017,0.000373,0.000321,-68.936418,0.000695,
2146,2683,-2.4537711323032,0.83124751854109,-0.027229447968466,0.002950,-0.000663,0.003811,0.124082,0.023170,320.237408,24.363244,0.999446,0.989991,0.003872,0.440704,0.000000,0.000029,-0.000007,0.000031,-0.000002,-76.573956,0.000035,
2191,2908,-1.51287180283365,5.72473854867694,-0.00146025357048529,0.002624,-0.000398,0.007583,0.097079,0.050263,316.611369,24.498774,0.999778,0.994613,0.003255,0.536409,0.000001,0.000003,0.000016,0.000018,-0.000014,46.942933,0.000019,
2176,2818,-1.82509439927425,3.77085925149915,-0.0261515164250454,0.002448,-0.000356,0.006095,0.093788,0.031921,317.913865,24.540203,0.999322,0.990303,0.004001,0.375975,-0.000009,0.000020,0.000005,0.000021,-0.000009,80.326965,0.000021,
2026,2098,-4.97286695816451,-11.9507772357161,0.0238887393973641,0.000345,-0.000838,-0.001517,0.019686,-0.008075,330.593399,24.737651,0.999036,0.981026,0.005343,0.379764,0.000310,0.000300,0.000124,0.000429,0.000180,43.884658,0.000626,
2131,2608,-2.76720271635015,-0.803547419291078,-0.0190320240405981,0.002623,-0.000381,0.002249,0.113884,0.030624,321.572166,24.330748,0.999393,0.989249,0.004369,0.453472,0.000014,0.000013,0.000004,0.000017,0.000010,42.380884,0.000027,
2476,2923,4.67994200769551,6.07069809001812,-0.0154213400005005,0.002698,-0.000520,0.004895,0.105229,0.018950,316.157898,25.256710,0.999234,0.985677,0.004572,0.355072,0.000008,-0.000007,0.000017,0.000019,-0.000018,32.702276,0.000021,
2251,3193,-0.256813496260143,11.9130486431232,0.0431495377509918,0.003176,-0.000423,0.008162,0.119690,0.045924,312.199719,25.153956,0.999508,0.991966,0.003542,0.419553,0.000005,-0.000002,0.000009,0.000011,-0.000008,34.370726,0.000012,
2491,2998,4.9930535261018,7.70052924832063,0.00459389310083225,0.002975,-0.000602,0.005392,0.115857,0.017259,315.148478,25.516003,0.999409,0.987456,0.004188,0.416251,0.000023,-0.000022,0.000030,0.000038,-0.000037,26.581306,0.000043,
2086,2368,-3.7071805901322,-6.0416342758685,-0.00745226358827722,0.002189,-0.000233,-0.001818,0.105764,0.032101,325.745478,24.333991,0.998375,0.980824,0.005494,0.492381,0.000074,0.000054,0.000007,0.000076,0.000051,18.014572,0.000128,
2416,2623,3.4323747965949,-0.467811400911302,-0.0181432400779613,0.002330,-0.000901,0.007327,0.079863,0.036947,320.889971,24.061653,0.999317,0.988100,0.004227,0.488095,0.000038,0.000031,0.000013,0.000048,0.000021,37.039614,0.000071,
2071,2323,-4.02659657331266,-7.02518677338506,-0.000376338417083844,0.002101,-0.000460,0.002632,0.088914,0.029146,326.589635,24.430753,0.999220,0.987181,0.004644,0.446679,0.000091,0.000056,0.000017,0.000098,0.000049,22.563223,0.000149,
2086,2383,-3.70988915215713,-5.71280090779906,-0.0103323645036539,0.002111,-0.000309,-0.000094,0.097234,0.029873,325.470674,24.421071,0.998119,0.980387,0.005604,0.403960,0.000070,0.000047,0.000007,0.000072,0.000045,15.083632,0.000118,
2071,2308,-4.02564166938921,-7.35117416142113,-0.0150556892416489,0.001419,0.000175,-0.001501,0.069511,0.039229,326.689108,24.442991,0.999797,0.992631,0.003990,0.446048,0.000099,0.000071,0.000027,0.000115,0.000055,31.634212,0.000174,
2041,2158,-4.65611601705291,-10.6336625374162,0.00186961277040609,0.000808,-0.001328,0.003581,0.026731,-0.010707,329.365071,24.696517,0.999266,0.986658,0.004803,0.311252,0.000216,0.000209,0.000080,0.000292,0.000133,43.596050,0.000435,
2161,2743,-2.13780669090879,2.13771012770702,-0.0250538108997489,0.002858,-0.000462,0.005079,0.115896,0.033976,319.216914,24.393767,0.999373,0.988759,0.004243,0.458321,-0.000011,0.000019,-0.000006,0.000020,-0.000012,-79.612340,0.000020,
2431,2698,3.74449116211536,1.17008748917292,-0.0220135926451235,0.002498,-0.000247,0.004123,0.099403,0.032591,319.677562,24.453575,0.999744,0.991913,0.003703,0.330649,0.000027,0.000046,0.000001,0.000046,0.000027,86.113270,0.000073,
2056,2233,-4.3398490066905,-8.99263381284602,0.00243327209398103,0.001426,-0.000496,0.000928,0.062697,0.033007,328.115673,24.554813,0.999019,0.987447,0.004779,0.401970,0.000149,0.000131,0.000066,0.000207,0.000073,41.164111,0.000291,
2026,2113,-4.9755212612414,-11.6218998185783,0.0159523964974255,0.000586,-0.001600,0.002344,0.019975,-0.028011,330.287575,24.690720,0.998490,0.978450,0.005877,0.400335,0.000284,0.000287,0.000117,0.000403,0.000169,45.375815,0.000587,
2041,2173,-4.65765399947491,-10.3067211408379,0.0090618059755343,0.000914,-0.000792,0.001412,0.037760,0.013024,329.195473,24.615113,0.999257,0.987802,0.004569,0.411373,0.000204,0.000174,0.000077,0.000268,0.000111,39.382234,0.000389,
2236,3118,-0.570655479900907,10.2865573205618,0.0230458688035355,0.002888,-0.000373,0.008051,0.107034,0.047894,313.277789,24.979757,0.999579,0.991765,0.003694,0.425084,-0.000004,-0.000008,0.000003,-0.000003,-0.000009,28.355799,0.000013,
2311,2098,1.24506068610284,-11.9554887799787,0.0152017452129485,0.002482,-0.001682,-0.001264,0.117244,-0.034090,329.665118,22.985411,0.999228,0.981499,0.005500,0.393930,0.000262,0.000326,-0.000019,0.000331,0.000256,-74.681122,0.000589,
2266,3268,0.053335682442043,13.5407613906735,0.0198671729187367,0.003053,-0.000323,0.007619,0.115601,0.046591,310.743151,25.282801,0.999632,0.992629,0.003471,0.483461,-0.000004,0.000001,0.000009,0.000008,-0.000011,51.632326,0.000011,
2506,3088,5.30185380720657,9.6572735003462,0.0129762658486925,0.003007,-0.000217,0.003752,0.123687,0.027289,313.794430,25.933151,0.999699,0.992735,0.003474,0.412704,0.000021,0.000021,0.000041,0.000062,-0.000020,45.273818,0.000064,
2221,3043,-0.883879180423314,8.65873810399222,0.0131823911288507,0.002776,-0.000492,0.009089,0.098764,0.055273,314.448575,24.831265,0.999717,0.993565,0.003252,0.431384,0.000000,-0.000012,0.000002,0.000000,-0.000013,7.274442,0.000014,
2011,2023,-5.29008428587809,-13.5945419240627,0.0143744407637882,-0.000373,-0.001347,-0.003171,-0.008972,-0.072545,331.780972,24.804130,0.998526,0.981896,0.005474,0.381837,0.000436,0.000230,0.000136,0.000504,0.000162,26.447959,0.000695,
2341,2263,1.86823502864057,-8.33857536936842,0.00763676779791922,0.002331,-0.001054,0.004926,0.089311,-0.002987,326.902890,23.252223,0.999184,0.982428,0.005095,0.409828,0.000108,0.000083,-0.000004,0.000109,0.000082,-9.825014,0.000191,
2131,2623,-2.76966136790077,-0.476180504025464,-0.0192440940206779,0.002594,0.000187,0.001844,0.113909,0.038861,321.327165,24.378358,0.999456,0.989532,0.004192,0.420380,0.000009,0.000013,0.000001,0.000014,0.000009,81.143291,0.000023,
2251,3208,-0.259516551342749,12.237641550745,0.0420458356273343,0.003026,-0.000827,0.005119,0.122615,0.021085,311.948146,25.138186,0.999706,0.995005,0.003129,0.432613,0.000004,0.000001,0.000012,0.000015,-0.000009,41.593222,0.000015,
2476,2938,4.67732415853193,6.39635777597918,-0.0101391122432233,0.002751,-0.000442,0.005682,0.104665,0.016134,315.956573,25.295923,0.999375,0.988635,0.004117,0.369225,0.000010,-0.000019,0.000015,0.000017,-0.000026,23.261329,0.000026,
2101,2458,-3.3952107575587,-4.07565285660837,-0.0130603855545814,0.002434,-0.000194,0.000639,0.110023,0.044789,324.177724,24.318493,0.999394,0.987751,0.004376,0.487427,0.000042,0.000002,-0.000009,0.000043,0.000000,-12.343228,0.000050,
2491,3013,4.98972474135769,8.02726945208141,0.00159471743103268,0.003016,-0.000507,0.005927,0.115738,0.020154,314.877253,25.611315,0.999640,0.992139,0.003535,0.382190,0.000024,-0.000004,0.000026,0.000040,-0.000020,31.022318,0.000040,
2251,3223,-0.261625335076268,12.5624651016082,0.0513750198167031,0.002991,-0.000422,0.005810,0.118890,0.041782,311.776795,25.161848,0.999660,0.994302,0.003268,0.451577,0.000003,0.000011,0.000010,0.000017,-0.000004,56.533839,0.000018,
2236,3133,-0.573455764689644,10.6120934844892,0.0189464413176097,0.002991,-0.000491,0.007331,0.114051,0.039021,313.005130,24.998090,0.999644,0.992191,0.003708,0.417889,-0.000006,-0.000007,0.000006,-0.000001,-0.000012,43.374432,0.000015,
2386,2473,2.80862549152304,-3.74315287257458,-0.00842127830384243,0.002210,-0.000343,0.003548,0.088581,0.050395,323.384389,23.699656,0.999400,0.988938,0.004423,0.447485,0.000060,0.000008,0.000037,0.000079,-0.000011,27.453417,0.000086,
2101,2473,-3.39792397391239,-3.74816009134986,-0.0126093624510872,0.002279,-0.000576,0.003973,0.093079,0.045764,323.922287,24.342084,0.999355,0.988395,0.004321,0.467223,0.000042,-0.000001,-0.000007,0.000043,-0.000002,-9.047412,0.000049,
2326,2173,1.55783844990798,-10.3098745018915,0.0146720230973187,0.002111,-0.001571,0.005661,0.076632,0.004047,328.403837,23.168430,0.998743,0.978312,0.005571,0.345373,0.000189,0.000187,-0.000013,0.000202,0.000174,-42.246837,0.000376,
2176,2833,-1.82771177206971,4.09716999929167,-0.0310243689033314,0.002808,-0.000167,0.007701,0.105462,0.046794,317.640765,24.514017,0.999629,0.993860,0.003433,0.429364,-0.000001,0.000025,0.000010,0.000028,-0.000004,70.468273,0.000030,
2116,2533,-3.08171901071532,-2.43834333400427,-0.0218946183213689,0.002189,0.000116,0.000402,0.099582,0.040036,322.812527,24.322948,0.999024,0.985362,0.004834,0.464457,0.000030,0.000008,-0.000001,0.000030,0.000008,-1.989228,0.000040,
2191,2953,-1.52007480000209,6.70272755735608,0.00600999955520365,0.002609,-0.000407,0.007213,0.097580,0.044797,315.940842,24.631434,0.999364,0.991689,0.003713,0.440162,0.000004,0.000001,0.000015,0.000018,-0.000012,42.112246,0.000018,
2041,2203,-4.66193582567103,-9.64847591072873,-0.00098513705336245,0.001378,0.000242,-0.003822,0.073962,0.033805,328.665634,24.634205,0.998559,0.981770,0.005450,0.403541,0.000168,0.000154,0.000073,0.000234,0.000088,42.101269,0.000333,
2161,2758,-2.14046586294458,2.46365441803307,-0.0198337758031357,0.002519,-0.000633,0.007517,0.092788,0.038383,318.994000,24.399891,0.999101,0.985960,0.004478,0.466577,-0.000011,0.000014,-0.000006,0.000016,-0.000012,-77.541290,0.000017,
2191,2923,-1.51515104135163,6.05187095402145,-0.00231812031296386,0.002977,-0.000441,0.007516,0.113532,0.046577,316.375672,24.621563,0.999386,0.990769,0.003872,0.423817,0.000003,0.000004,0.000018,0.000022,-0.000015,46.065811,0.000022,
2266,3298,0.0477895359393479,14.1916930727944,0.0174638733707866,0.003101,-0.000325,0.007290,0.118888,0.043541,310.233629,25.410602,0.999586,0.992912,0.003436,0.400356,-0.000010,0.000014,-0.000002,0.000014,-0.000010,-85.029223,0.000015,
2296,2023,0.931447390032151,-13.6044709595786,0.023593205954171,0.002049,-0.002370,-0.003432,0.104406,-0.087203,330.941625,22.737304,0.998957,0.980296,0.005674,0.512554,0.000348,0.000381,-0.000016,0.000388,0.000342,-68.068847,0.000730,
2416,2638,3.42983814388232,-0.139965046300979,-0.0179395598837004,0.002480,-0.000549,0.004229,0.098181,0.025414,320.665758,24.185570,0.999411,0.988354,0.004235,0.400933,0.000036,0.000035,0.000008,0.000043,0.000028,43.078717,0.000072,
2026,2188,-4.98675182019878,-9.97813723206698,0.0100809384042577,0.000475,-0.000367,-0.000897,0.024116,0.026326,329.038897,24.697879,0.999048,0.985589,0.004940,0.413334,0.000201,0.000178,0.000090,0.000281,0.000098,41.428402,0.000394,
2071,2353,-4.03114418233549,-6.36890062519079,-0.00436387260833726,0.002167,-0.000160,-0.001247,0.103108,0.048683,326.087021,24.444407,0.998517,0.982257,0.005280,0.449895,0.000070,0.000043,0.000008,0.000073,0.000041,16.034937,0.000115,
2116,2548,-3.08427233814391,-2.11114221589628,-0.0282148710599017,0.002469,-0.000159,0.000661,0.111610,0.029708,322.529352,24.295935,0.999068,0.987326,0.004570,0.485599,0.000026,0.000015,0.000004,0.000027,0.000014,18.716882,0.000042,
2011,2083,-5.29864935199223,-12.2782369774467,0.0128098784650206,-0.000076,-0.001315,-0.000328,-0.003035,-0.017354,330.812502,24.807240,0.998544,0.980255,0.005598,0.399688,0.000351,0.000312,0.000121,0.000454,0.000209,40.481414,0.000678,
2221,3058,-0.885385390596355,8.98342767868846,0.0198600274990213,0.003169,-0.000160,0.005329,0.129054,0.058409,314.290021,24.808614,0.999764,0.994230,0.003039,0.474974,0.000004,-0.000020,0.000000,0.000004,-0.000020,0.276498,0.000021,
2356,2323,2.18330402684563,-7.02582038911374,0.00456979049567963,0.001799,-0.001412,0.007147,0.056846,0.001215,325.876738,23.271059,0.999732,0.993995,0.003664,0.492749,0.000080,0.000075,0.000015,0.000093,0.000062,39.981018,0.000156,
2056,2248,-4.34200464212036,-8.66520429084137,0.00262478206457217,0.001406,-0.000581,-0.000856,0.066811,-0.008002,327.880771,24.534687,0.998985,0.984929,0.004967,0.378222,0.000130,0.000127,0.000054,0.000183,0.000075,44.167041,0.000265,
2296,2053,0.926310052707993,-12.94399939926,0.0288087227102096,0.002176,-0.001766,-0.000587,0.100877,-0.041236,330.497610,22.996570,0.999127,0.982000,0.005243,0.366065,0.000310,0.000352,-0.000019,0.000359,0.000302,-69.161542,0.000662,
2086,2428,-3.71688857687036,-4.7310018262003,-0.00305565678985431,0.002003,-0.000326,0.005321,0.076688,0.056682,324.785137,24.401305,0.999066,0.986234,0.004618,0.452104,0.000059,0.000019,0.000015,0.000064,0.000014,18.026367,0.000083,
2476,2953,4.67460022956933,6.7217920008783,-0.00414980179965596,0.002677,-0.000627,0.006921,0.096471,0.012294,315.753567,25.323819,0.999338,0.988528,0.004167,0.393235,0.000014,-0.000021,0.000020,0.000023,-0.000031,24.293249,0.000032,
2206,2968,-1.1964696559859,7.02978635343649,0.00447405175503945,0.003052,-0.000362,0.004673,0.125802,0.049633,315.666858,24.695812,0.999332,0.990969,0.003838,0.432456,0.000004,0.000002,0.000011,0.000014,-0.000008,42.656884,0.000014,
2011,2053,-5.29470888677875,-12.9356516520127,0.0136166051742066,-0.000318,-0.001866,0.002432,-0.021765,-0.030768,331.281014,24.848028,0.999378,0.991132,0.003971,0.362880,0.000391,0.000273,0.000112,0.000458,0.000206,31.041374,0.000680,
2206,2983,-1.19964314618489,7.35648438650482,0.000341826953103919,0.002732,0.000140,0.004151,0.112892,0.059281,315.374316,24.760003,0.999369,0.991349,0.003737,0.394063,0.000003,0.000003,0.000012,0.000015,-0.000009,45.278210,0.000015,
2026,2128,-4.9777888176385,-11.2925508537498,0.0105954397127448,0.000726,-0.001335,0.000601,0.031231,-0.026094,330.013522,24.699239,0.998603,0.977734,0.006056,0.387436,0.000257,0.000269,0.000118,0.000382,0.000144,46.369200,0.000544,
2101,2488,-3.40027858268697,-3.42172393040212,-0.013498268372075,0.002275,-0.000615,0.002785,0.096310,0.024823,323.676367,24.283309,0.999294,0.988781,0.004203,0.507651,0.000037,-0.000002,-0.000006,0.000038,-0.000003,-9.025791,0.000042,
2086,2398,-3.71202886475422,-5.38552979322454,-0.00908706642707102,0.002159,-0.000021,-0.001154,0.102585,0.038461,325.244591,24.399326,0.998655,0.983676,0.005066,0.435040,0.000068,0.000043,0.000001,0.000068,0.000043,1.892875,0.000112,
2446,2788,4.05321581484754,3.13010219392121,-0.02517994084252,0.002608,-0.000452,0.003293,0.107374,0.020342,318.219118,24.608095,0.999369,0.988103,0.004302,0.475827,0.000023,0.000029,0.000005,0.000032,0.000020,58.992625,0.000052,
2041,2188,-4.65977594871526,-9.97764969664635,0.00511517455583999,0.001062,-0.000072,-0.001790,0.053664,0.044891,328.937270,24.606948,0.999123,0.985219,0.004916,0.446489,0.000186,0.000172,0.000085,0.000265,0.000093,42.674730,0.000371,
2116,2578,-3.08888550745141,-1.45764728749172,-0.0192047367492592,0.002247,-0.000528,0.003031,0.094295,0.024329,322.101936,24.349372,0.999380,0.989388,0.004262,0.435139,0.000020,0.000014,0.000004,0.000022,0.000012,25.587404,0.000035,
2296,2083,0.920128437286557,-12.2850058513475,0.0243470739063127,0.001927,-0.002153,0.001713,0.081637,-0.045692,329.958358,23.085505,0.999291,0.982795,0.005152,0.339429,0.000277,0.000327,-0.000013,0.000330,0.000274,-76.703718,0.000604,
2221,3073,-0.888206385443461,9.30909359151418,0.0214506085391122,0.002874,-0.000266,0.005360,0.115337,0.051813,314.044549,24.856140,0.999584,0.993132,0.003338,0.438928,0.000004,-0.000017,-0.000001,0.000004,-0.000018,-3.333719,0.000018,
2161,2803,-2.1472615646848,3.44294354553434,-0.0203307004957196,0.002837,-0.000013,0.000798,0.128253,0.037681,318.293869,24.463760,0.999531,0.991437,0.003829,0.432270,-0.000010,0.000009,-0.000002,0.000009,-0.000010,-85.329148,0.000011,
2386,2488,2.8057257005186,-3.41603991169747,-0.00691243400842723,0.002292,-0.000823,0.006189,0.082684,0.044151,323.148099,23.714418,0.999452,0.988761,0.004282,0.470842,0.000054,0.000006,0.000029,0.000068,-0.000008,25.043936,0.000074,
2071,2368,-4.03361365333318,-6.04152450317228,-0.00617079249434482,0.002085,-0.000484,-0.001723,0.100573,0.002722,325.828199,24.446495,0.997999,0.980229,0.005595,0.400521,0.000072,0.000049,0.000004,0.000073,0.000048,10.313130,0.000122,
2176,2848,-1.82947738020152,4.42229136301528,-0.0215756899335702,0.002864,-0.000516,0.006539,0.111578,0.047009,317.482156,24.505128,0.999406,0.991332,0.003688,0.450138,-0.000001,0.000018,0.000013,0.000025,-0.000008,62.991601,0.000026,
2236,3148,-0.5753892787416,10.9367156046706,0.0282534937177843,0.003008,-0.000270,0.006592,0.117314,0.042554,312.841150,25.005641,0.999291,0.990688,0.003904,0.433772,-0.000003,-0.000003,0.000009,0.000006,-0.000012,45.313063,0.000012,
2296,2068,0.923704044907009,-12.6153061994026,0.0285156757875598,0.002196,-0.001833,-0.002008,0.106597,-0.060168,330.259924,23.002966,0.999225,0.982184,0.005190,0.374013,0.000292,0.000341,-0.000016,0.000346,0.000287,-73.232564,0.000635,
2086,2443,-3.71959198010066,-4.40224882391701,-0.0172263188718489,0.002096,0.000051,-0.001697,0.101304,0.029149,324.449377,24.421076,0.999330,0.987170,0.004525,0.405796,0.000057,0.000016,0.000008,0.000059,0.000014,10.169896,0.000077,
2056,2263,-4.34391207403351,-8.33631963983479,-0.00318675995271178,0.002107,-0.000598,-0.001119,0.099757,0.005036,327.623702,24.537510,0.999016,0.983465,0.005300,0.385256,0.000120,0.000110,0.000052,0.000167,0.000063,42.385376,0.000238,
2251,3253,-0.2683085247977,13.2142378854863,0.0307232020895754,0.003059,-0.000062,0.004172,0.127546,0.045586,311.120046,25.230864,0.999661,0.993595,0.003312,0.430192,-0.000004,-0.000004,0.000011,0.000006,-0.000015,45.557231,0.000015,
2221,3103,-0.892904035255064,9.95933375367775,0.0246427001727056,0.003116,-0.000297,0.003834,0.131348,0.030153,313.597375,24.870326,0.999427,0.991960,0.003687,0.438845,-0.000002,-0.000004,0.000002,-0.000001,-0.000005,25.447307,0.000006,
2431,2713,3.74252662236553,1.49469029724092,-0.0115684039998882,0.002793,-0.000478,0.005879,0.106366,0.030861,319.528685,24.376185,0.999712,0.991522,0.003736,0.456426,0.000020,0.000048,0.000002,0.000048,0.000020,85.167391,0.000070,
2251,3238,-0.264703771581033,12.8876054519144,0.0427149782320839,0.003027,0.000098,0.003052,0.129772,0.048817,311.469299,25.129214,0.999773,0.995485,0.002979,0.513283,0.000000,0.000003,0.000010,0.000011,-0.000008,49.175172,0.000011,
2011,2098,-5.30088202424364,-11.9482155120404,0.0105760247157036,0.000039,-0.000743,0.000629,-0.000169,0.018260,330.555679,24.865983,0.998463,0.977725,0.005888,0.367901,0.000320,0.000300,0.000127,0.000437,0.000183,42.737434,0.000637,
2071,2338,-4.02842380735161,-6.69777744178797,0.000850537883479774,0.002097,0.000084,-0.003759,0.107085,0.038589,326.376487,24.399802,0.998705,0.985585,0.004884,0.485479,0.000080,0.000043,0.000009,0.000082,0.000041,13.252135,0.000126,
2506,3103,5.2993367819566,9.98231417110271,0.0140250800350827,0.003379,-0.000310,0.002437,0.145855,0.014803,313.579906,25.937576,0.999666,0.992458,0.003478,0.455811,0.000019,0.000008,0.000043,0.000057,-0.000030,41.413557,0.000057,
2146,2728,-2.46116659109393,1.8103712861137,-0.0202675972302018,0.002615,-0.000301,0.005215,0.104564,0.041088,319.546006,24.386672,0.999445,0.989588,0.004148,0.459463,-0.000001,0.000026,-0.000003,0.000027,-0.000002,-83.063185,0.000030,
2356,2338,2.18026824090446,-6.69547942394367,-0.00150799124776313,0.001705,-0.000803,0.002285,0.069860,0.009769,325.595439,23.441675,0.999426,0.988257,0.004484,0.371535,0.000073,0.000081,0.000019,0.000096,0.000058,50.540068,0.000156,
2026,2203,-4.98921553696029,-9.64864186534299,-0.00436583959492509,0.001010,-0.000299,-0.002043,0.051868,0.010920,328.705488,24.670885,0.998954,0.984327,0.005161,0.418190,0.000185,0.000158,0.000077,0.000250,0.000094,39.876446,0.000355,
2026,2143,-4.97946617198487,-10.9640534483234,0.00886947236665492,0.001093,-0.000200,-0.003418,0.059457,0.013420,329.786563,24.637693,0.998318,0.977702,0.005948,0.481401,0.000244,0.000259,0.000105,0.000357,0.000147,47.026395,0.000518,
2101,2533,-3.40849583637521,-2.43808768590529,-0.0285406816548743,0.002152,-0.000309,0.002729,0.090985,0.036002,322.817656,24.348697,0.999462,0.990767,0.003995,0.460857,0.000030,0.000007,0.000006,0.000032,0.000005,14.541824,0.000040,
2101,2503,-3.40288459922217,-3.09340972308773,-0.0164493015145695,0.002146,-0.000331,0.001364,0.094663,0.038683,323.407222,24.348031,0.999265,0.988778,0.004182,0.459219,0.000040,-0.000001,-0.000005,0.000041,-0.000001,-7.324776,0.000047,
2131,2638,-2.77056567080436,-0.151621611253326,-0.00332461366417647,0.003009,-0.000513,0.000652,0.136393,0.019332,321.240247,24.336980,0.999692,0.992382,0.003577,0.448096,0.000008,0.000018,0.000003,0.000019,0.000007,75.903396,0.000027,
