Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2071,2323,-4.0254294029444,-7.0245527767152,-0.00272552784042546,0.003268,0.000174,0.000283,0.149421,0.019804,326.630054,24.474471,0.999270,0.987726,0.004541,0.393412,-0.000008,-0.000017,-0.000002,-0.000008,-0.000018,-9.770116,0.000026,
2251,3193,-0.25701086326367,11.9130946675867,0.0357867345727527,0.002979,-0.000377,0.000799,0.134570,-0.007123,312.153240,25.167941,0.999554,0.992254,0.003467,0.352583,-0.000019,-0.000008,-0.000012,0.000000,-0.000027,-57.544902,0.000031,
2161,2743,-2.13752237190376,2.1379489175162,-0.0289436360557715,0.003142,-0.000223,0.001189,0.140880,-0.004500,319.209476,24.423001,0.999334,0.989144,0.004218,0.390633,-0.000017,-0.000018,-0.000008,-0.000010,-0.000025,-44.543184,0.000036,
2086,2368,-3.70623559296611,-6.04174492283948,-0.00526013899053623,0.003134,-0.000343,0.000374,0.142810,-0.007942,325.800767,24.384846,0.998369,0.981236,0.005461,0.401374,-0.000011,-0.000023,-0.000002,-0.000010,-0.000023,-9.994319,0.000034,
2431,2698,3.74441778917025,1.17004519092026,-0.0258539719287114,0.002424,-0.000290,0.000282,0.110168,0.004714,319.656439,24.446125,0.999807,0.991806,0.003645,0.310309,-0.000011,0.000004,-0.000008,0.000007,-0.000015,-65.763720,0.000015,
2101,2458,-3.394448777554,-4.07545743417818,-0.0140847145905809,0.003196,0.000002,-0.000385,0.148077,0.023214,324.207091,24.348215,0.999412,0.987580,0.004390,0.436068,-0.000021,-0.000039,-0.000019,-0.000009,-0.000051,-32.466616,0.000064,
2236,3133,-0.57350940760637,10.6121991300624,0.0149967759689957,0.002937,-0.000386,0.003381,0.124255,-0.001963,312.982459,25.024422,0.999656,0.992315,0.003680,0.350428,-0.000028,-0.000015,-0.000014,-0.000006,-0.000037,-57.417408,0.000047,
2476,2923,4.67987754461036,6.07086828846201,-0.0197624604211342,0.002634,-0.000350,0.000554,0.118747,-0.013280,316.135197,25.273634,0.999285,0.986327,0.004463,0.306016,-0.000015,-0.000003,0.000007,0.000000,-0.000018,64.975870,0.000021,
2011,2023,-5.28664352024169,-13.593098111571,0.0173451150342316,0.003068,0.000097,-0.000200,0.141345,-0.010172,331.953833,24.906188,0.998744,0.982738,0.005297,0.341007,0.000020,-0.000032,0.000073,0.000072,-0.000084,35.195808,0.000090,
2146,2668,-2.45025592310941,0.503866474646273,-0.0234020043506575,0.003297,0.000176,-0.002756,0.160132,0.007477,320.548884,24.332201,0.999643,0.991485,0.003674,0.447825,-0.000011,-0.000005,-0.000003,-0.000004,-0.000013,-69.768659,0.000017,
2086,2398,-3.71149266175123,-5.38549367357891,-0.00884386659390657,0.002695,0.000015,-0.000910,0.126517,0.011270,325.270530,24.431937,0.998847,0.984406,0.004905,0.375032,-0.000017,-0.000031,-0.000013,-0.000009,-0.000039,-31.069179,0.000051,
2446,2773,4.05618304413993,2.80372043360776,-0.0336978123520453,0.002851,-0.000270,-0.001857,0.137707,-0.027017,318.423029,24.566059,0.999562,0.988271,0.004279,0.418230,-0.000006,-0.000008,-0.000017,0.000010,-0.000025,-43.517606,0.000025,
2461,2848,4.36753551866856,4.43870932798532,-0.0342209951578525,0.002911,-0.000201,0.001045,0.129718,0.007861,317.216069,24.913457,0.999787,0.993343,0.003255,0.386305,-0.000023,-0.000017,-0.000013,-0.000007,-0.000034,-51.566226,0.000044,
2491,2998,4.99268415051855,7.70058912607132,-0.000334525649066109,0.002606,-0.000542,0.000463,0.117721,-0.020896,315.109239,25.526290,0.999390,0.988308,0.004099,0.367695,0.000004,-0.000002,0.000011,0.000013,-0.000011,38.044203,0.000014,
2506,3088,5.30171011531707,9.65726385364647,0.00868368151128607,0.002863,-0.000226,-0.000540,0.133617,-0.005917,313.768590,25.938169,0.999744,0.992912,0.003398,0.374371,-0.000007,0.000009,0.000028,0.000030,-0.000028,53.401003,0.000033,
2191,2923,-1.51501461763976,6.05179150455167,-0.00656495265030799,0.003113,-0.000520,0.003269,0.132986,-0.001038,316.359920,24.631432,0.999470,0.991155,0.003765,0.366629,-0.000010,-0.000005,0.000001,-0.000005,-0.000011,80.423757,0.000016,
2116,2533,-3.08116483042957,-2.43858609245122,-0.0213259817541598,0.002744,-0.000127,0.000971,0.123276,0.012936,322.841098,24.332702,0.999110,0.984889,0.004857,0.427512,-0.000017,-0.000004,0.000003,-0.000003,-0.000018,76.135051,0.000022,
2356,2323,2.18422712521473,-7.02484786359783,0.0036339598132713,0.002722,-0.000440,0.006212,0.102819,0.018392,325.914344,23.333400,0.999718,0.994102,0.003661,0.447662,-0.000020,-0.000043,-0.000001,-0.000020,-0.000043,-1.294308,0.000064,
2101,2473,-3.3972533976009,-3.74815499433913,-0.0134470358417502,0.002950,-0.000571,0.003135,0.126295,-0.006036,323.948633,24.386310,0.999339,0.988284,0.004354,0.371110,-0.000021,-0.000028,-0.000010,-0.000014,-0.000035,-35.571935,0.000051,
2041,2188,-4.65814087981307,-9.97752822855367,0.00963487710879463,0.002697,0.000049,0.002730,0.116273,0.023013,329.036954,24.687049,0.999299,0.985903,0.004722,0.344072,-0.000018,0.000021,0.000014,0.000026,-0.000023,71.906501,0.000028,
2236,3118,-0.570307045207372,10.2867499700554,0.0142856523558521,0.003237,-0.000180,-0.000709,0.151407,-0.002593,313.248995,24.993337,0.999567,0.991826,0.003698,0.361048,-0.000028,-0.000017,-0.000016,-0.000005,-0.000040,-54.970064,0.000049,
2191,2908,-1.51278543202359,5.72445896134935,-0.0046594756732361,0.002711,-0.000678,0.004384,0.110857,-0.007492,316.598855,24.507601,0.999809,0.994544,0.003232,0.469824,-0.000011,-0.000011,0.000000,-0.000010,-0.000011,36.898085,0.000022,
2251,3208,-0.259807620539647,12.2378519429946,0.0357680152143871,0.002735,-0.000617,-0.001159,0.129715,-0.014781,311.902795,25.157011,0.999757,0.995157,0.003044,0.377720,-0.000018,-0.000009,-0.000011,-0.000002,-0.000026,-56.200844,0.000031,
2476,2938,4.67741300562413,6.39640550935415,-0.0153135398610971,0.002840,-0.000394,0.000508,0.128381,-0.013936,315.937168,25.293800,0.999404,0.989209,0.004026,0.341042,-0.000016,-0.000010,0.000004,-0.000008,-0.000018,61.528243,0.000027,
2131,2608,-2.76663831358583,-0.80326445267464,-0.023272484799179,0.003188,-0.000098,-0.001991,0.152573,0.001470,321.575417,24.349204,0.999449,0.989395,0.004286,0.405874,-0.000015,-0.000006,0.000005,-0.000004,-0.000017,66.471370,0.000022,
2146,2683,-2.45365062461991,0.831462612840014,-0.0284648211213607,0.003071,-0.000448,0.002576,0.133416,0.017944,320.236335,24.377977,0.999458,0.990261,0.003829,0.420687,-0.000013,-0.000003,-0.000005,-0.000001,-0.000015,-66.405163,0.000018,
2026,2098,-4.96998762122774,-11.9498736800843,0.02582404527368,0.003224,0.000066,0.000418,0.146859,0.008354,330.735242,24.824157,0.999023,0.981343,0.005324,0.308894,-0.000005,-0.000032,0.000030,0.000015,-0.000052,33.057620,0.000054,
2041,2173,-4.65568635117529,-10.3059760300219,0.00851121654744702,0.002881,-0.000047,0.000861,0.129886,0.007424,329.282131,24.682388,0.999347,0.988702,0.004385,0.337932,-0.000020,-0.000018,0.000000,-0.000018,-0.000020,-82.182591,0.000038,
2161,2758,-2.14030128260218,2.46395849262515,-0.0239423448023217,0.002683,-0.000329,0.003408,0.112982,0.012373,318.979867,24.421262,0.999041,0.986866,0.004403,0.419397,-0.000018,-0.000020,-0.000009,-0.000010,-0.000028,-40.962221,0.000039,
2401,2563,3.11797712391342,-1.77686399484516,-0.0194947168679391,0.002688,0.000216,0.001003,0.119816,0.027475,321.875950,23.937125,0.999265,0.987641,0.004492,0.431386,-0.000007,-0.000024,-0.000006,-0.000005,-0.000026,-17.638262,0.000033,
2086,2428,-3.71583335796792,-4.73087895728941,-0.00436632290711714,0.003058,-0.000204,0.004010,0.128984,0.026679,324.826369,24.429884,0.999202,0.986428,0.004527,0.393370,-0.000019,-0.000044,0.000002,-0.000019,-0.000044,5.033434,0.000064,
2386,2488,2.80627978102477,-3.41569173203528,-0.00780613296325328,0.002846,-0.000475,0.005295,0.111394,0.019699,323.169319,23.762465,0.999458,0.988688,0.004296,0.398494,0.000000,-0.000013,0.000011,0.000006,-0.000020,30.200519,0.000020,
2416,2623,3.43312279817042,-0.467311048206781,-0.0252024725987781,0.003078,-0.000400,0.000267,0.140138,0.000719,320.891345,24.083403,0.999401,0.988194,0.004168,0.430217,-0.000005,-0.000014,-0.000010,0.000002,-0.000021,-32.392123,0.000023,
2011,2053,-5.29148837077476,-12.934547705532,0.0146722406647655,0.002903,-0.000762,0.003487,0.123572,-0.019732,331.433506,24.948612,0.999409,0.991255,0.003931,0.272282,0.000001,-0.000089,0.000027,0.000008,-0.000097,15.510392,0.000107,
2056,2263,-4.34308035647139,-8.33596293845394,0.00104490953714276,0.002939,-0.000241,0.003113,0.126186,0.022229,327.684777,24.595861,0.999118,0.984194,0.005161,0.343928,-0.000025,0.000035,0.000011,0.000037,-0.000027,79.773144,0.000038,
2116,2548,-3.08340240028388,-2.11127583199246,-0.0258977581521549,0.003339,-0.000292,0.002978,0.144678,0.003190,322.581733,24.330511,0.999187,0.987462,0.004494,0.424406,-0.000017,-0.000005,0.000005,-0.000003,-0.000019,69.118285,0.000024,
2071,2338,-4.02712784322364,-6.69745544290147,0.00207987758290074,0.003393,0.000406,-0.002529,0.163228,0.029444,326.442398,24.450169,0.998840,0.985856,0.004781,0.425889,-0.000014,-0.000027,-0.000001,-0.000014,-0.000027,-4.614067,0.000042,
2311,2113,1.24305766540274,-11.6266256652839,0.0258551203779689,0.002779,-0.000408,0.003576,0.114927,0.012185,329.509475,23.078786,0.999359,0.981741,0.005252,0.381831,-0.000018,0.000006,-0.000007,0.000008,-0.000020,-74.117007,0.000020,
2206,2983,-1.19914486970824,7.35655760759345,-0.00540464605802526,0.003230,0.000213,-0.001596,0.154019,0.026469,315.367479,24.760028,0.999436,0.991300,0.003704,0.361256,-0.000014,0.000007,-0.000001,0.000007,-0.000014,-88.469372,0.000014,
2266,3283,0.0498373852110525,13.8658428443921,0.00494532228566413,0.002912,-0.000620,0.001501,0.129003,-0.031085,310.385878,25.310662,0.999496,0.992521,0.003444,0.401804,-0.000013,0.000024,-0.000017,0.000031,-0.000020,-68.184733,0.000031,
2461,2863,4.36491546514323,4.76500481336328,-0.0292229121035348,0.002751,0.000156,-0.000773,0.129371,0.017803,317.012593,24.977974,0.999557,0.990936,0.003662,0.385795,-0.000023,-0.000009,-0.000013,-0.000001,-0.000031,-59.770916,0.000036,
2476,2953,4.67487793054016,6.72212710131348,-0.0125864920848358,0.002954,-0.000292,-0.001516,0.141397,-0.013229,315.727941,25.321132,0.999330,0.989387,0.004061,0.370559,-0.000010,-0.000020,0.000010,-0.000004,-0.000026,32.219897,0.000032,
2266,3268,0.053311861346085,13.5407529172782,0.0143273407747984,0.003029,-0.000331,0.002079,0.132617,-0.011493,310.714082,25.309402,0.999618,0.993034,0.003404,0.398648,-0.000012,0.000013,-0.000016,0.000020,-0.000019,-64.156412,0.000023,
2296,2053,0.927503325165418,-12.9418473276738,0.0279409470560381,0.003369,0.000386,-0.001454,0.159276,0.022979,330.547334,23.118706,0.999295,0.982459,0.005104,0.308034,-0.000016,-0.000002,-0.000012,0.000005,-0.000023,-60.441773,0.000024,
2056,2233,-4.33835422011076,-8.99208546316068,0.00265229884143992,0.002920,0.000053,0.001147,0.130914,0.020040,328.185092,24.619720,0.999235,0.987588,0.004641,0.323645,-0.000020,0.000048,0.000018,0.000052,-0.000024,76.261917,0.000052,
2071,2353,-4.02992235791725,-6.36847046627127,-0.0055568875317249,0.003389,0.000271,-0.002440,0.162778,0.036269,326.136311,24.484189,0.998500,0.982404,0.005270,0.397572,-0.000019,-0.000035,0.000002,-0.000019,-0.000035,5.427244,0.000054,
2041,2233,-4.66488815278975,-8.99222861919789,0.00544074618716195,0.002938,-0.000302,0.003412,0.125370,-0.008879,328.288252,24.727785,0.999097,0.983135,0.005134,0.256481,-0.000033,0.000051,0.000015,0.000053,-0.000035,79.966573,0.000054,
2026,2128,-4.97545880712306,-11.2916703341804,0.0129814277982518,0.003056,-0.000455,0.002987,0.131963,-0.004700,330.132809,24.783453,0.998739,0.978500,0.005922,0.323785,-0.000008,-0.000021,0.000025,0.000011,-0.000040,37.582847,0.000042,
2251,3223,-0.261992307762,12.5624898336417,0.0472547446283329,0.002624,-0.000398,0.001690,0.115330,0.001515,311.738977,25.180750,0.999704,0.994529,0.003184,0.392283,-0.000017,-0.000005,-0.000014,0.000004,-0.000026,-55.891382,0.000028,
2446,2788,4.0535768604198,3.13040830915229,-0.0298701588088761,0.002969,-0.000145,-0.001398,0.141451,-0.023390,318.214119,24.643461,0.999458,0.988604,0.004174,0.396592,-0.000009,-0.000009,-0.000019,0.000010,-0.000028,-45.165134,0.000028,
2206,2998,-1.20183264199295,7.68176172875835,-0.00393609208441603,0.003293,-0.000238,0.001993,0.145340,0.011368,315.126718,24.754445,0.999455,0.991186,0.003758,0.367685,-0.000016,0.000007,-0.000001,0.000007,-0.000016,-86.815418,0.000016,
2221,3058,-0.88553200599949,8.98341632540992,0.0155354737069047,0.003022,-0.000171,0.001004,0.136029,0.015096,314.261084,24.822679,0.999781,0.994267,0.003015,0.417785,-0.000015,-0.000017,-0.000011,-0.000005,-0.000027,-42.254413,0.000034,
2506,3103,5.29896523551996,9.98229992082232,0.013088923373175,0.003008,-0.000324,0.001501,0.132322,-0.004879,313.558595,25.950112,0.999725,0.992479,0.003421,0.423590,-0.000015,0.000012,0.000039,0.000039,-0.000043,54.506238,0.000047,
2461,2878,4.36156613436095,5.09158017452326,-0.0306097976674096,0.002744,-0.000047,0.001697,0.119719,0.026751,316.746168,25.026096,0.999444,0.991370,0.003724,0.400760,-0.000028,-0.000004,-0.000010,0.000000,-0.000032,-69.875582,0.000037,
2176,2848,-1.8295165661662,4.4224631559104,-0.0265195298343883,0.002825,-0.000344,0.001595,0.125041,0.003568,317.454485,24.527254,0.999396,0.991322,0.003700,0.384553,-0.000018,-0.000012,0.000007,-0.000007,-0.000022,55.755742,0.000031,
2041,2203,-4.66068037580431,-9.64845343879364,0.00197614005043079,0.002634,0.000264,-0.000861,0.123426,0.011693,328.739410,24.688985,0.998884,0.982495,0.005218,0.326053,-0.000023,0.000024,0.000012,0.000027,-0.000026,75.905228,0.000031,
2431,2713,3.74262799867192,1.49518915601856,-0.0185737209746435,0.002894,0.000021,-0.001126,0.137040,0.006045,319.500775,24.389955,0.999743,0.991741,0.003666,0.417793,-0.000012,0.000012,-0.000014,0.000019,-0.000019,-65.208815,0.000021,
2296,2038,0.929987439162254,-13.2714503977464,0.0336907289159853,0.002810,0.000072,-0.000199,0.129348,0.011251,330.806581,23.126715,0.999343,0.983824,0.005010,0.254705,-0.000013,-0.000011,-0.000012,0.000001,-0.000024,-47.939263,0.000028,
2371,2413,2.49440692690966,-5.05474596213599,-0.00512957430061078,0.002904,0.000104,-0.001562,0.138753,0.008993,324.425293,23.615853,0.999560,0.988642,0.004405,0.355145,-0.000005,-0.000007,0.000015,0.000009,-0.000022,42.585773,0.000022,
2356,2338,2.18119242928547,-6.69488748022992,-0.000360370815656097,0.002630,-0.000211,0.003432,0.108421,0.018903,325.643197,23.497838,0.999430,0.988744,0.004421,0.324330,-0.000016,-0.000039,0.000000,-0.000016,-0.000039,0.474497,0.000057,
2191,2938,-1.51691076644167,6.37691962134863,-0.001614388335895,0.003292,-0.000677,0.000952,0.148430,-0.018456,316.172694,24.629193,0.999516,0.992432,0.003562,0.365136,-0.000013,-0.000005,-0.000001,-0.000004,-0.000013,-80.338215,0.000019,
2101,2488,-3.39937019587158,-3.42111608194847,-0.0185175664649933,0.003183,-0.000007,-0.002235,0.152861,-0.020227,323.690854,24.337747,0.999209,0.988525,0.004300,0.408165,-0.000018,-0.000025,-0.000011,-0.000011,-0.000033,-35.750021,0.000046,
2026,2158,-4.97994745291474,-10.6334397961936,0.0111480516109168,0.003035,-0.000272,0.002472,0.132523,0.004302,329.636275,24.865444,0.999215,0.985948,0.004793,0.237108,-0.000011,-0.000012,-0.000002,-0.000009,-0.000014,-39.277276,0.000023,
2116,2578,-3.08812365714972,-1.45697262612327,-0.0236478820223169,0.003009,0.000146,-0.001412,0.142661,0.018147,322.112822,24.378420,0.999337,0.989823,0.004240,0.400080,-0.000022,-0.000015,0.000001,-0.000015,-0.000022,85.521084,0.000037,
2386,2503,2.80356636514131,-3.08766780112091,-0.00556917597742768,0.002734,-0.000163,0.003789,0.111797,0.034396,322.944738,23.851106,0.999583,0.989961,0.004034,0.368680,-0.000003,-0.000007,0.000012,0.000007,-0.000017,39.080306,0.000017,
2041,2248,-4.6671148047565,-8.6653041777252,0.00415632458759774,0.002959,-0.000612,0.002477,0.128857,-0.025961,328.040711,24.622123,0.999146,0.985123,0.004819,0.339946,-0.000033,0.000049,0.000006,0.000050,-0.000034,85.559191,0.000051,
2266,3298,0.0474593454703864,14.1918827291809,0.00711436021009604,0.002770,-0.000135,-0.003059,0.137796,-0.017897,310.166074,25.433807,0.999545,0.993095,0.003440,0.315666,-0.000005,0.000032,-0.000016,0.000038,-0.000011,-69.513267,0.000039,
2011,2083,-5.29567789537638,-12.2766881461312,0.0108159631188869,0.002896,0.000234,-0.002322,0.139243,0.017222,330.936409,24.891285,0.998586,0.983263,0.005348,0.349278,-0.000012,-0.000017,0.000028,0.000014,-0.000043,42.456247,0.000043,
2491,3013,4.98943837029146,8.02728316452552,-0.00322635668521798,0.002730,-0.000493,0.001106,0.120994,-0.016578,314.842328,25.616977,0.999665,0.992405,0.003466,0.339370,0.000001,0.000005,0.000010,0.000013,-0.000007,50.371343,0.000013,
2251,3253,-0.268495447027419,13.2139806034549,0.0283083992519551,0.002873,-0.000319,0.001757,0.126600,0.001000,311.099269,25.238138,0.999651,0.993854,0.003266,0.378214,-0.000016,-0.000001,-0.000013,0.000006,-0.000023,-60.664228,0.000024,
2056,2248,-4.34059513914255,-8.66483392082466,0.00355835250695691,0.002816,-0.000211,0.000077,0.129047,0.004470,327.950142,24.565358,0.999079,0.985397,0.004864,0.359580,-0.000022,0.000046,0.000011,0.000048,-0.000023,80.976802,0.000048,
2476,2968,4.67224353481866,7.0486290630392,-0.00570748060255255,0.002736,0.000080,-0.002231,0.134352,0.024674,315.532691,25.415751,0.999489,0.990656,0.003876,0.369777,-0.000010,-0.000015,0.000010,-0.000002,-0.000022,37.789261,0.000027,
2461,2893,4.35885817579421,5.41806177191899,-0.0268767828820842,0.002658,-0.000372,0.000528,0.120066,0.008722,316.532699,25.134194,0.999128,0.988837,0.004211,0.328539,-0.000020,-0.000017,-0.000005,-0.000013,-0.000023,-53.156693,0.000037,
2056,2278,-4.34527662324425,-8.00674267990808,-0.000569642089885747,0.003121,-0.000091,0.003230,0.134282,0.015851,327.437588,24.696846,0.999669,0.991228,0.004090,0.233480,-0.000023,0.000018,0.000010,0.000020,-0.000025,77.337747,0.000026,
2506,3118,5.29581052604928,10.3089613954702,0.0133314929815924,0.002887,-0.000227,0.001004,0.128761,0.004284,313.310476,26.081387,0.999585,0.991760,0.003627,0.361499,-0.000015,0.000029,0.000031,0.000045,-0.000031,62.513055,0.000046,
2146,2728,-2.46062777967633,1.81097447682006,-0.027871090740291,0.003154,0.000302,-0.002388,0.152525,0.015955,319.530272,24.405894,0.999426,0.990030,0.004098,0.415334,-0.000013,-0.000016,-0.000004,-0.000010,-0.000018,-34.889507,0.000029,
2326,2188,1.5570311031205,-9.98163589354299,0.0193877738433343,0.003167,0.000324,-0.001519,0.150408,0.019853,328.275023,23.195685,0.999160,0.982011,0.005199,0.370398,-0.000020,-0.000018,-0.000006,-0.000013,-0.000025,-48.507606,0.000039,
