Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2041,2173,-4.6523612247761,-10.305923399403,0.0104914050542106,0.006206,0.000006,0.002842,0.277077,0.037525,329.444694,24.677530,0.999304,0.988570,0.004450,0.371985,-0.000022,0.000006,-0.000008,0.000008,-0.000025,-74.425010,0.000025,
2311,2098,1.24854545210576,-11.9541987151851,0.0209167129515322,0.005966,-0.000392,0.004451,0.257891,0.041595,329.852051,23.089446,0.999369,0.982129,0.005358,0.364581,0.000001,0.000012,-0.000008,0.000016,-0.000003,-63.294404,0.000017,
2191,2908,-1.50953981561382,5.72513311500916,-0.00494368164152093,0.005956,-0.000004,0.004100,0.261570,0.055876,316.746057,24.503855,0.999791,0.995020,0.003148,0.537272,0.000007,0.000023,0.000002,0.000023,0.000007,83.691179,0.000031,
2131,2608,-2.76353545931901,-0.802951910945019,-0.0230169091749985,0.006290,0.000215,-0.001735,0.294681,0.034464,321.718733,24.346632,0.999380,0.989969,0.004260,0.441403,-0.000015,0.000018,0.000000,0.000018,-0.000015,-89.553077,0.000020,
2116,2548,-3.08046692396467,-2.11126948024556,-0.023690329787712,0.006275,-0.000286,0.005185,0.273206,0.039450,322.727859,24.314026,0.999283,0.987936,0.004380,0.476974,-0.000007,0.000025,0.000009,0.000027,-0.000009,75.958841,0.000028,
2236,3133,-0.570667428875463,10.6130938311215,0.0137392540852375,0.005779,0.000509,0.002124,0.259827,0.074333,313.106335,25.022624,0.999643,0.992536,0.003663,0.429146,-0.000010,0.000011,-0.000003,0.000011,-0.000010,-82.606956,0.000012,
2176,2818,-1.82149816605661,3.77137915084889,-0.0297249334661842,0.006045,0.000164,0.002521,0.270614,0.047517,318.059956,24.544616,0.999400,0.990722,0.003904,0.387355,0.000002,0.000012,0.000003,0.000013,0.000001,73.536197,0.000016,
2431,2698,3.74789280300135,1.1703435304726,-0.0236776451865239,0.005899,0.000009,0.002459,0.261780,0.030339,319.826185,24.465118,0.999765,0.992222,0.003628,0.316931,0.000003,0.000030,-0.000006,0.000031,0.000001,-77.674879,0.000037,
2206,2968,-1.19313641707643,7.03064877713707,0.000513420127163045,0.006385,0.000501,0.000712,0.292179,0.073270,315.799137,24.723667,0.999385,0.991240,0.003774,0.428823,0.000001,0.000021,0.000009,0.000024,-0.000002,69.515713,0.000027,
2251,3193,-0.253690116358552,11.9134790428351,0.0429998242194642,0.006300,0.000007,0.008012,0.264288,0.066282,312.342453,25.171989,0.999525,0.992783,0.003402,0.422518,-0.000002,0.000022,-0.000006,0.000023,-0.000004,-76.405636,0.000025,
2056,2233,-4.3352210307554,-8.9923953381996,0.00475452598175252,0.006053,-0.000257,0.003249,0.268806,0.035448,328.339726,24.597189,0.999245,0.988532,0.004503,0.361200,-0.000027,0.000052,0.000002,0.000052,-0.000027,88.680238,0.000052,
2266,3268,0.0563458427584749,13.5415058518009,0.0163445695859536,0.006063,0.000422,0.004096,0.266306,0.067627,310.863615,25.310634,0.999636,0.993015,0.003403,0.477573,0.000003,0.000033,-0.000007,0.000034,0.000001,-76.863374,0.000040,
2041,2203,-4.65729112995904,-9.64871556723667,0.0065722451032002,0.006023,0.000002,0.003735,0.266238,0.042064,328.919445,24.682229,0.998636,0.982634,0.005332,0.362346,-0.000026,0.000047,0.000004,0.000047,-0.000026,87.010244,0.000047,
2011,2113,-5.29621259950021,-11.6205047240031,0.0195255492194519,0.006365,-0.000181,0.001244,0.288755,0.024259,330.676823,24.869625,0.998356,0.980219,0.005790,0.359111,0.000023,-0.000022,0.000047,0.000053,-0.000051,32.091481,0.000060,
2221,3058,-0.882358489459367,8.98386875512164,0.0175946683689858,0.006196,0.000281,0.003063,0.275911,0.068115,314.417304,24.824367,0.999783,0.994652,0.002937,0.469704,0.000000,-0.000001,-0.000009,0.000008,-0.000009,-44.145862,0.000010,
2416,2623,3.43605589326601,-0.467202012088229,-0.0215083412389845,0.006011,-0.000291,0.003961,0.261323,0.041625,321.043257,24.083535,0.999317,0.988858,0.004140,0.470777,0.000010,0.000009,-0.000006,0.000015,0.000004,-40.741569,0.000020,
2011,2053,-5.28834520479481,-12.9343568944337,0.0177738767322921,0.006046,-0.000571,0.006589,0.259461,0.036689,331.593821,24.943722,0.999447,0.990035,0.004045,0.332457,0.000038,-0.000060,0.000074,0.000077,-0.000099,28.232586,0.000104,
2131,2623,-2.76616242620813,-0.476153442662579,-0.0197937465071618,0.006092,0.000214,0.001294,0.276543,0.046788,321.484491,24.367656,0.999431,0.990117,0.004106,0.438938,-0.000010,0.000015,-0.000002,0.000015,-0.000011,-85.289921,0.000016,
2026,2098,-4.96732916966809,-11.9501785144952,0.0290645897852073,0.005883,-0.000239,0.003659,0.259902,0.026205,330.874477,24.813523,0.999035,0.981734,0.005293,0.336319,0.000028,-0.000014,0.000061,0.000071,-0.000058,35.531092,0.000076,
2086,2383,-3.70609494463869,-5.71228417192915,-0.0102485661972196,0.005906,0.000207,-0.000010,0.271526,0.043110,325.644457,24.455220,0.998186,0.981118,0.005526,0.382483,-0.000004,-0.000003,-0.000006,0.000003,-0.000009,-47.689453,0.000009,
2026,2128,-4.97251035918613,-11.2912973150525,0.0138223005122882,0.006004,-0.000081,0.003828,0.265122,0.031632,330.271756,24.789751,0.998437,0.978952,0.006022,0.353019,0.000013,-0.000013,0.000054,0.000056,-0.000056,38.120652,0.000064,
2146,2683,-2.45045023447959,0.831583574909409,-0.0259947244616114,0.006271,-0.000327,0.005046,0.273273,0.046248,320.396006,24.380686,0.999334,0.990536,0.003876,0.446211,-0.000003,0.000007,-0.000009,0.000012,-0.000008,-59.692000,0.000012,
2491,3013,4.99263516511187,8.02785661764489,-0.000531999739223465,0.005927,0.000080,0.003800,0.257920,0.048069,315.001565,25.622742,0.999635,0.992667,0.003454,0.399257,0.000013,0.000002,-0.000001,0.000013,0.000002,-4.002088,0.000016,
2116,2533,-3.0780282631246,-2.43826238004999,-0.0206340438554093,0.005880,0.000197,0.001663,0.265603,0.045927,322.988215,24.335105,0.999160,0.986254,0.004666,0.457851,-0.000007,0.000023,0.000008,0.000025,-0.000009,75.972439,0.000025,
2266,3298,0.0507720896453669,14.1920716677227,0.0112138639274804,0.006083,0.000054,0.001040,0.277205,0.034131,310.339192,25.420906,0.999552,0.993565,0.003349,0.381680,0.000011,0.000033,-0.000021,0.000046,-0.000002,-58.615696,0.000053,
2506,3073,5.30715047948834,9.33140505177234,0.00523772429960445,0.006114,-0.000381,0.006683,0.255049,0.033227,314.107268,25.819237,0.999615,0.992087,0.003906,0.473211,-0.000001,0.000045,0.000001,0.000045,-0.000001,88.125891,0.000051,
2101,2458,-3.39144075018411,-4.07560391850893,-0.00912397055583369,0.006204,-0.000145,0.004576,0.271864,0.062997,324.371377,24.340691,0.999401,0.988129,0.004332,0.483002,-0.000008,-0.000009,-0.000017,0.000009,-0.000026,-44.439768,0.000026,
2206,2983,-1.19589486331614,7.35708616139052,-0.00438223151269312,0.006480,0.000742,-0.000573,0.300776,0.080508,315.521803,24.761281,0.999410,0.991909,0.003629,0.414586,-0.000001,0.000016,0.000006,0.000018,-0.000003,71.021647,0.000019,
2296,2053,0.93055066182205,-12.9422701983295,0.03117362594611,0.006416,-0.000037,0.001778,0.287746,0.033979,330.702660,23.104654,0.999216,0.982991,0.005102,0.331932,-0.000016,-0.000007,-0.000028,0.000017,-0.000039,-49.636107,0.000040,
2401,2548,3.12493888346399,-2.10469411343144,-0.0126124298517993,0.006192,0.000326,0.001144,0.280124,0.046035,322.337549,23.893430,0.999430,0.990019,0.004397,0.446697,0.000009,-0.000010,0.000000,0.000009,-0.000010,0.237061,0.000011,
2236,3178,-0.577138115337647,11.5868068189562,0.0350121607904725,0.005830,0.000185,0.002633,0.260403,0.049803,312.549640,25.035606,0.999430,0.991687,0.003608,0.451524,-0.000004,0.000022,-0.000003,0.000023,-0.000004,-84.089409,0.000024,
2176,2848,-1.82634316449007,4.42260617186587,-0.0231224919528472,0.005998,-0.000201,0.004992,0.260741,0.042806,317.617782,24.526172,0.999444,0.991688,0.003616,0.425199,0.000003,0.000024,0.000006,0.000025,0.000001,75.095476,0.000030,
2191,2923,-1.5119174773555,6.05251209384497,-0.00628405130868259,0.006211,0.000200,0.003550,0.275100,0.060444,316.503247,24.637918,0.999406,0.991459,0.003757,0.421757,0.000004,0.000023,0.000001,0.000023,0.000004,88.036921,0.000030,
2086,2398,-3.70805861639384,-5.38502312457055,-0.00972128998887456,0.006129,0.000485,-0.001788,0.287054,0.054751,325.422531,24.422623,0.998673,0.984519,0.004985,0.427340,-0.000002,-0.000015,-0.000011,0.000005,-0.000021,-30.087255,0.000022,
2161,2758,-2.13715511897561,2.46390802063989,-0.0194512907207809,0.005829,-0.000379,0.007900,0.244054,0.042154,319.147757,24.421884,0.998967,0.987699,0.004352,0.448488,-0.000001,0.000004,-0.000010,0.000012,-0.000009,-51.810081,0.000012,
2071,2323,-4.02234221252653,-7.0244928172493,-0.00141101155702472,0.006355,0.000234,0.001597,0.287551,0.048271,326.778192,24.464033,0.999171,0.988259,0.004544,0.431658,-0.000002,0.000021,-0.000006,0.000023,-0.000003,-75.307257,0.000025,
2461,2848,4.37091140272473,4.43892031736725,-0.0342267200004471,0.006287,0.000010,0.001039,0.284944,0.037921,317.371323,24.902190,0.999760,0.993266,0.003304,0.427870,0.000006,0.000030,-0.000011,0.000034,0.000002,-68.242738,0.000041,
2011,2128,-5.29876328426756,-11.2901234408035,0.0125610785174786,0.006462,0.000081,0.002406,0.290175,0.054704,330.379085,24.925939,0.998209,0.979611,0.005992,0.324811,0.000013,-0.000008,0.000048,0.000052,-0.000046,38.763213,0.000057,
2476,2938,4.68059010541858,6.39704599253979,-0.0131315210157936,0.006017,0.000246,0.002690,0.266416,0.048626,316.093154,25.305117,0.999429,0.989255,0.004005,0.393063,0.000004,-0.000019,-0.000016,0.000012,-0.000027,-27.417283,0.000027,
2296,2023,0.93571224567664,-13.6018709888844,0.0284446764627546,0.006314,0.000230,0.001420,0.284329,0.034865,331.159661,22.906326,0.999116,0.982132,0.005401,0.464274,-0.000018,-0.000033,-0.000032,0.000008,-0.000059,-38.113672,0.000064,
2071,2353,-4.02724687324531,-6.36842145996963,-0.00276258063473733,0.006064,0.000320,0.000354,0.277801,0.073243,326.273706,24.478634,0.998488,0.982992,0.005221,0.439656,-0.000006,0.000004,-0.000005,0.000006,-0.000008,-69.187832,0.000008,
2161,2773,-2.13996040813655,2.79108234373275,-0.027953042790557,0.005912,-0.000260,0.005022,0.256718,0.033610,318.845500,24.450199,0.999356,0.990719,0.003932,0.421891,0.000000,0.000008,-0.000007,0.000012,-0.000005,-59.517092,0.000012,
2446,2773,4.05883594714576,2.80398258695874,-0.0298654156953262,0.005504,-0.000008,0.001975,0.245433,0.032551,318.562553,24.560193,0.999482,0.988528,0.004312,0.483839,0.000017,0.000035,-0.000008,0.000038,0.000014,-69.744715,0.000054,
2041,2188,-4.65473783815518,-9.97725302611666,0.0101238053090924,0.006100,0.000325,0.003219,0.271256,0.068277,329.194737,24.671545,0.999135,0.985808,0.004851,0.404010,-0.000029,0.000035,0.000002,0.000035,-0.000030,87.817460,0.000038,
2221,3073,-0.884987828954237,9.30959992060297,0.0191296019652327,0.006092,0.000240,0.003039,0.271199,0.056408,314.180342,24.882777,0.999649,0.993268,0.003271,0.417544,-0.000003,0.000001,-0.000008,0.000007,-0.000009,-51.032990,0.000010,
2326,2173,1.56158873545324,-10.3082326680086,0.014294906019984,0.005862,0.000071,0.005284,0.250358,0.063133,328.573239,23.254592,0.998743,0.979125,0.005508,0.317527,-0.000012,-0.000005,-0.000013,0.000005,-0.000022,-52.591774,0.000023,
2341,2263,1.87165139331294,-8.33778588141436,0.0098458665111707,0.005748,-0.000265,0.007135,0.238503,0.034363,327.069839,23.308956,0.999158,0.983526,0.005004,0.389756,-0.000020,-0.000020,-0.000022,0.000002,-0.000042,-44.622959,0.000047,
2281,2008,0.61069378635796,-13.9296292089865,0.032965135218376,0.006073,0.000160,0.002981,0.268104,0.053775,331.436355,23.116415,0.999314,0.983480,0.005198,0.343429,-0.000007,-0.000053,-0.000037,0.000014,-0.000074,-29.062030,0.000078,
2026,2113,-4.96979677922053,-11.620584446979,0.0171238177598525,0.006311,-0.000284,0.003515,0.279968,0.017816,330.554767,24.776477,0.998355,0.979585,0.005842,0.358907,0.000025,-0.000028,0.000055,0.000060,-0.000062,32.184076,0.000070,
2371,2413,2.49752206159274,-5.05484007822304,-0.00290567549637899,0.006019,0.000010,0.000662,0.273676,0.022116,324.578780,23.614685,0.999538,0.989028,0.004373,0.369054,0.000007,0.000010,0.000008,0.000017,0.000000,49.671976,0.000020,
2131,2638,-2.76772053525162,-0.151456492659534,-0.00172886777613712,0.005854,-0.000348,0.002248,0.262551,0.026054,321.379035,24.358417,0.999778,0.992836,0.003405,0.433253,-0.000009,0.000010,-0.000002,0.000011,-0.000009,-83.428497,0.000011,
2101,2473,-3.39411968293027,-3.74772966340814,-0.00955888785023262,0.006084,-0.000145,0.007023,0.259213,0.070478,324.112628,24.384269,0.999346,0.989079,0.004244,0.449151,-0.000003,0.000004,-0.000005,0.000007,-0.000006,-61.333859,0.000007,
2056,2263,-4.33993940300302,-8.33554394468117,-0.00256106561261049,0.006080,0.000178,-0.000493,0.280734,0.023256,327.808365,24.595762,0.999028,0.984106,0.005206,0.344565,-0.000032,0.000071,0.000001,0.000071,-0.000032,89.644292,0.000071,
2011,2143,-5.30146284877052,-10.9622939620825,0.0109527862080085,0.006221,-0.000363,0.005898,0.269585,0.052231,330.105176,24.846387,0.998014,0.979538,0.005898,0.393051,0.000020,0.000020,0.000041,0.000061,-0.000020,44.923262,0.000062,
2506,3088,5.30495821019624,9.65761098699436,0.0126957819754807,0.006111,0.000121,0.003472,0.267592,0.040967,313.936173,25.948281,0.999706,0.993069,0.003412,0.411962,-0.000005,0.000059,0.000006,0.000060,-0.000006,84.640882,0.000066,
2461,2863,4.36816811573844,4.76498112157283,-0.0267615550469031,0.006004,0.000132,0.001688,0.269575,0.050712,317.173534,24.960583,0.999560,0.991066,0.003661,0.436392,0.000006,0.000026,-0.000011,0.000031,0.000001,-66.270806,0.000037,
2026,2143,-4.97447808551124,-10.9641854930335,0.0190544485570285,0.006081,-0.000332,0.006767,0.260570,0.031345,330.070690,24.716102,0.998068,0.978707,0.005971,0.419334,0.000011,0.000012,0.000040,0.000052,-0.000029,45.497483,0.000052,
2116,2578,-3.08516952196405,-1.45698730728094,-0.0206870340146565,0.005963,0.000132,0.001549,0.269815,0.043680,322.263910,24.376967,0.999443,0.990133,0.004110,0.426773,-0.000014,0.000010,-0.000002,0.000010,-0.000014,-84.660620,0.000015,
2146,2728,-2.45790131031799,1.81090844382169,-0.0218530531445822,0.005880,0.000236,0.003630,0.259825,0.057844,319.687094,24.405985,0.999452,0.990300,0.004051,0.456879,-0.000003,0.000006,-0.000012,0.000014,-0.000012,-55.550013,0.000015,
2296,2068,0.928021145355068,-12.6133660306742,0.0322986370279637,0.006514,0.000107,0.001775,0.292286,0.038246,330.475336,23.122711,0.999258,0.983243,0.005070,0.351430,-0.000014,-0.000001,-0.000017,0.000011,-0.000025,-55.169774,0.000025,
2131,2653,-2.77049110607473,0.17656218561438,-0.0138512092307224,0.006171,0.000184,-0.000086,0.284297,0.035662,321.056051,24.372764,0.999677,0.991601,0.003640,0.434901,-0.000007,0.000020,0.000002,0.000020,-0.000007,84.701266,0.000020,
2356,2338,2.18443005764257,-6.69413249977917,-0.00421777876198348,0.005867,0.000544,-0.000425,0.270682,0.053705,325.772856,23.493532,0.999458,0.989139,0.004356,0.363194,-0.000017,-0.000005,-0.000002,-0.000005,-0.000017,-78.049707,0.000023,
2236,3148,-0.572450916743424,10.9373979115167,0.0241062116630246,0.005946,0.000412,0.002445,0.266470,0.069770,312.954793,25.015738,0.999355,0.991288,0.003784,0.451619,-0.000009,0.000019,-0.000002,0.000019,-0.000009,-86.423283,0.000019,
2116,2563,-3.0826520110215,-1.78350237679372,-0.0260390720078476,0.006322,0.000218,0.000074,0.290688,0.045845,322.482661,24.362401,0.999326,0.987939,0.004444,0.439350,-0.000009,0.000018,0.000002,0.000019,-0.000009,86.141769,0.000019,
2251,3223,-0.258714242386059,12.5627390128347,0.0528065455092133,0.005902,-0.000148,0.007242,0.248462,0.056958,311.917873,25.179739,0.999682,0.994904,0.003123,0.449561,0.000000,0.000037,-0.000005,0.000037,-0.000001,-82.760291,0.000043,
2191,2953,-1.51692864992654,6.70285332637479,0.00552394702822312,0.005756,-0.000281,0.006727,0.244043,0.047059,316.082722,24.636860,0.999380,0.991921,0.003672,0.437120,0.000006,0.000030,0.000005,0.000031,0.000005,79.204358,0.000039,
2041,2233,-4.66171501803757,-8.9920364368004,0.00467140671884181,0.006111,-0.000110,0.002643,0.273308,0.043823,328.428616,24.684287,0.999110,0.983795,0.005050,0.351937,-0.000026,0.000058,0.000004,0.000059,-0.000026,87.262028,0.000059,
2431,2713,3.74602817405399,1.49535988456799,-0.0173803950603428,0.006294,0.000192,0.000067,0.288835,0.035111,319.662548,24.385673,0.999706,0.991867,0.003686,0.451429,0.000003,0.000041,-0.000007,0.000043,0.000002,-80.346666,0.000050,
2101,2503,-3.39883608294165,-3.09294088491426,-0.0179464263288196,0.006195,0.000138,-0.000133,0.285325,0.032926,323.584326,24.382369,0.999275,0.989626,0.004074,0.418782,-0.000001,0.000003,-0.000007,0.000008,-0.000006,-53.113051,0.000008,
2161,2788,-2.14189168161038,3.11745968919432,-0.0248713423777644,0.006062,0.000334,0.001728,0.274013,0.061591,318.644513,24.464267,0.999461,0.990713,0.004015,0.445876,-0.000004,0.000003,-0.000007,0.000008,-0.000009,-57.821396,0.000009,
2086,2428,-3.71287953190016,-4.73071568563202,-0.0044631044843868,0.006012,-0.000040,0.003914,0.265110,0.044729,324.960839,24.425385,0.999116,0.986995,0.004512,0.415763,-0.000002,-0.000020,-0.000001,-0.000002,-0.000020,-4.524778,0.000024,
2011,2068,-5.29009219275344,-12.6066656848365,0.019435734620572,0.005918,0.000179,-0.000545,0.273135,0.020688,331.381610,24.873257,0.999442,0.990658,0.003995,0.378339,0.000032,-0.000038,0.000073,0.000078,-0.000084,32.234958,0.000094,
2191,2938,-1.5140734134727,6.37782675052558,-0.000738890433694905,0.006130,0.000230,0.001827,0.276796,0.053669,316.307126,24.646452,0.999462,0.992529,0.003589,0.420519,0.000003,0.000032,0.000003,0.000032,0.000003,84.805312,0.000039,
2386,2488,2.80938191253243,-3.41523044949486,-0.00999818076957126,0.005948,-0.000014,0.003103,0.261734,0.040803,323.301173,23.763010,0.999459,0.988833,0.004276,0.418639,0.000012,0.000004,0.000010,0.000019,-0.000003,33.831482,0.000020,
2176,2878,-1.83009398184287,5.0738479901922,-0.0071920955593896,0.006206,0.000020,0.004305,0.272607,0.064073,317.274623,24.566883,0.999537,0.992889,0.003417,0.429512,0.000008,0.000032,0.000000,0.000032,0.000008,88.917554,0.000042,
