Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2011,2158,-5.30567712063844,-10.6320772202326,0.00634757115324192,0.004297,0.000158,0.003307,0.188421,0.078511,329.744786,24.929638,0.998142,0.979036,0.006049,0.327642,-0.000029,-0.000026,-0.000012,-0.000016,-0.000039,-48.198919,0.000056,
2011,2173,-5.30781525072421,-10.3049372992286,0.00886757236912672,0.004041,0.000375,0.001182,0.182468,0.078620,329.519731,24.839556,0.998692,0.985900,0.005224,0.408629,-0.000028,0.000007,-0.000015,0.000012,-0.000033,-69.935137,0.000033,
2011,2188,-5.31096367214507,-9.97379930717385,-0.0134706053097489,0.004441,-0.000176,0.001923,0.198689,0.068093,329.108829,24.868056,0.999510,0.992397,0.004127,0.361238,-0.000034,0.000064,0.000002,0.000064,-0.000034,88.983112,0.000064,
2011,2203,-5.31152305245186,-9.64700408367786,-0.00910894024917752,0.005433,0.000706,-0.003946,0.260414,0.067454,328.966245,24.777780,0.999498,0.992319,0.004138,0.441009,-0.000035,0.000059,0.000002,0.000059,-0.000035,88.478032,0.000059,
2011,2218,-5.3140576875531,-9.31998708460803,0.00169561785367023,0.004729,-0.000034,0.001124,0.214192,0.041896,328.769639,24.804424,0.998998,0.987168,0.004887,0.379211,-0.000033,0.000042,-0.000005,0.000043,-0.000033,-86.370890,0.000045,
2011,2233,-5.3171571644391,-8.99168614613488,0.000669544037407377,0.003870,-0.000128,0.001197,0.174502,0.055309,328.480660,24.791145,0.999283,0.984587,0.004962,0.396739,-0.000021,0.000054,-0.000004,0.000054,-0.000021,-87.074607,0.000054,
2011,2248,-5.31886256802277,-8.66444900365452,0.0030655668684858,0.004145,0.000200,0.000420,0.189397,0.052701,328.274789,24.736910,0.999220,0.984061,0.004946,0.438412,-0.000031,0.000079,0.000001,0.000079,-0.000031,89.532852,0.000080,
2011,2263,-5.32039660033687,-8.33619258311478,-0.000218602027985071,0.004737,0.000579,-0.003733,0.227965,0.037126,328.044830,24.735559,0.998817,0.980878,0.005150,0.414635,-0.000041,0.000076,0.000013,0.000077,-0.000042,83.743425,0.000077,
2011,2278,-5.32354215724033,-8.00833945310234,-0.00168989713120027,0.003974,0.000252,-0.001798,0.187569,0.043121,327.751447,24.700190,0.998612,0.981799,0.005435,0.446511,-0.000038,0.000051,0.000007,0.000052,-0.000038,85.498307,0.000054,
2011,2293,-5.32629465140539,-7.67821678884189,-0.010388986634382,0.004221,0.000169,0.003134,0.185594,0.087490,327.434893,24.766463,0.998984,0.986840,0.004779,0.415162,-0.000033,0.000035,-0.000007,0.000036,-0.000034,-84.572814,0.000040,
2011,2308,-5.32831360056945,-7.35113560064792,-0.00999604769430107,0.004123,0.000094,-0.000881,0.191920,0.045917,327.203798,24.737528,0.998939,0.987052,0.004800,0.392537,-0.000042,0.000017,-0.000015,0.000020,-0.000045,-76.744807,0.000045,
2011,2323,-5.32915009736243,-7.02498639594534,0.00388360622275741,0.004609,0.000281,-0.001468,0.215946,0.051414,327.102223,24.714975,0.998938,0.984323,0.005093,0.410017,-0.000043,0.000009,-0.000027,0.000021,-0.000055,-67.000329,0.000056,
2011,2338,-5.33205653256755,-6.69754192861485,0.000523329801183081,0.004272,-0.000022,0.001633,0.191987,0.043430,326.809422,24.658116,0.999037,0.986227,0.004789,0.449210,-0.000039,-0.000023,-0.000030,0.000000,-0.000062,-52.663428,0.000072,
2011,2353,-5.33479692773504,-6.36777459802235,-0.0112713057815199,0.004267,0.000400,-0.001092,0.199282,0.039923,326.476426,24.732083,0.999058,0.989407,0.004536,0.362072,-0.000023,0.000005,-0.000005,0.000006,-0.000024,-80.347185,0.000025,
2011,2368,-5.33659248657994,-6.04117164033051,-0.00892544090100955,0.004478,0.000341,-0.001822,0.210944,0.054275,326.266447,24.642839,0.999077,0.989006,0.004587,0.455488,-0.000007,0.000012,-0.000010,0.000016,-0.000012,-66.046965,0.000017,
2011,2383,-5.33819242665872,-5.71286462259186,-0.00910172706261392,0.004955,0.000873,-0.004013,0.239040,0.079463,326.050853,24.678840,0.999161,0.989009,0.004313,0.434125,-0.000012,0.000004,-0.000025,0.000023,-0.000030,-53.519086,0.000031,
2011,2398,-5.3403681237675,-5.38673799541067,-0.00528543457431851,0.004953,0.000148,-0.000543,0.229313,0.046543,325.832107,24.616731,0.999080,0.988536,0.004406,0.453011,-0.000013,-0.000036,-0.000038,0.000015,-0.000064,-36.462717,0.000067,
2011,2413,-5.34341755590875,-5.05967121365822,-0.00373017690048982,0.004149,0.000037,0.001826,0.185924,0.043169,325.560452,24.594244,0.999179,0.988449,0.004339,0.461768,-0.000011,-0.000056,-0.000022,-0.000001,-0.000065,-22.369073,0.000076,
2011,2428,-5.34565146939314,-4.73195583605492,-0.00470463752429851,0.004173,0.000154,0.001781,0.187206,0.061306,325.311670,24.590381,0.999063,0.987453,0.004499,0.473327,-0.000021,-0.000063,-0.000014,-0.000017,-0.000067,-17.163903,0.000089,
2011,2443,-5.34763625258379,-4.40347181581392,-0.00441802160929683,0.004366,0.000342,0.001529,0.196830,0.067694,325.081199,24.685289,0.999381,0.990326,0.004018,0.374049,-0.000018,-0.000050,-0.000020,-0.000009,-0.000060,-25.387764,0.000074,
2011,2458,-5.34953824687516,-4.07716732676608,-0.00512556639017703,0.004478,0.000761,-0.002292,0.212498,0.066418,324.849565,24.584204,0.999456,0.990581,0.003920,0.463493,-0.000025,-0.000033,-0.000024,-0.000006,-0.000053,-40.230820,0.000065,
2011,2473,-5.3524409196817,-3.74975023471103,-0.00872942474615002,0.004206,0.000099,0.001180,0.190381,0.056041,324.555729,24.572380,0.999201,0.988464,0.004257,0.454265,-0.000012,-0.000043,-0.000007,-0.000010,-0.000044,-11.733271,0.000058,
2011,2488,-5.35478449117663,-3.42172611215744,-0.0220675442128595,0.004569,0.000620,-0.003764,0.220670,0.047963,324.232749,24.530093,0.999263,0.988450,0.004290,0.478170,-0.000018,-0.000050,0.000001,-0.000018,-0.000050,0.987711,0.000071,
2011,2503,-5.35776952030917,-3.09330517210547,-0.024874699628981,0.004166,0.000190,-0.000460,0.193091,0.053614,323.939294,24.612782,0.999613,0.992581,0.003756,0.390353,-0.000021,-0.000020,0.000000,-0.000020,-0.000021,76.100021,0.000042,
2011,2518,-5.3596577907022,-2.7680800617719,-0.0172025784026459,0.004159,0.000198,0.001720,0.186883,0.075330,323.755548,24.486453,0.999658,0.993120,0.003602,0.527171,-0.000030,-0.000004,0.000009,-0.000002,-0.000032,72.976172,0.000038,
2011,2533,-5.36174822083693,-2.44110857011589,-0.0148183809087072,0.004127,0.000041,0.001414,0.186213,0.059106,323.532603,24.514178,0.999360,0.988620,0.004274,0.472513,-0.000022,-0.000003,0.000030,0.000019,-0.000043,53.622804,0.000043,
2011,2548,-5.36341935325742,-2.11433749341374,-0.017810200938527,0.004802,0.000178,0.000600,0.219532,0.058989,323.298728,24.464261,0.999531,0.989799,0.003833,0.511093,-0.000008,-0.000012,0.000039,0.000029,-0.000050,43.481886,0.000050,
2011,2563,-5.36588749720381,-1.78730353726039,-0.0174455523338679,0.004539,0.000048,0.000678,0.207236,0.063668,323.047151,24.468447,0.999429,0.988675,0.004077,0.500629,-0.000011,0.000000,0.000033,0.000028,-0.000039,49.497707,0.000040,
2011,2578,-5.36891193437031,-1.45962972180224,-0.0249285054983943,0.003942,0.000637,-0.003376,0.190940,0.084732,322.725917,24.451235,0.999059,0.987120,0.004644,0.527927,-0.000019,-0.000008,0.000017,0.000005,-0.000032,53.425153,0.000034,
2011,2593,-5.37104112841932,-1.13235611858018,-0.0258980816446979,0.004128,0.000797,-0.002850,0.198122,0.075287,322.482368,24.489720,0.999000,0.987987,0.004706,0.468674,-0.000016,0.000004,0.000033,0.000029,-0.000041,53.361102,0.000042,
2011,2608,-5.37436243099923,-0.804484206671745,-0.0378989956738565,0.004033,-0.000112,0.001901,0.180617,0.054537,322.122294,24.504597,0.999487,0.992142,0.003840,0.422100,-0.000015,0.000026,0.000037,0.000048,-0.000037,59.698015,0.000050,
2011,2623,-5.37570713790462,-0.479445361359453,-0.0268155911690542,0.004242,0.000063,0.001685,0.190920,0.061549,321.982876,24.434934,0.999474,0.992388,0.003725,0.487313,-0.000024,0.000022,0.000034,0.000040,-0.000042,62.209347,0.000047,
2011,2638,-5.37800561273619,-0.151465798227612,-0.038329776569185,0.004494,0.000777,-0.004497,0.219452,0.048654,321.672285,24.466864,0.999037,0.987663,0.004425,0.431337,-0.000025,0.000024,0.000036,0.000043,-0.000045,62.078646,0.000050,
2011,2653,-5.38012037897272,0.174811620894708,-0.0426281734081044,0.004830,0.000687,-0.005110,0.236638,0.063371,321.411016,24.382027,0.998911,0.987708,0.004474,0.519535,-0.000039,0.000029,0.000027,0.000039,-0.000048,70.492112,0.000051,
2011,2668,-5.38245901023091,0.50015506393212,-0.0291414154543759,0.004351,0.000087,0.002033,0.195017,0.059088,321.239654,24.383463,0.998984,0.988197,0.004314,0.501894,-0.000039,0.000041,0.000029,0.000050,-0.000048,72.207738,0.000057,
2011,2683,-5.38416892410887,0.825660216234624,-0.018314088953673,0.004200,0.000079,0.001423,0.189724,0.051862,321.082141,24.383314,0.999768,0.996311,0.002837,0.483077,-0.000038,0.000028,0.000019,0.000033,-0.000043,75.130541,0.000045,
2011,2698,-5.3863953807221,1.15241163405702,-0.0207983613914848,0.004269,0.000590,-0.000116,0.197277,0.067813,320.825880,24.368737,0.999794,0.996109,0.002854,0.501970,-0.000032,0.000013,0.000017,0.000019,-0.000038,71.368253,0.000038,
2011,2713,-5.38961788825832,1.47975397067358,-0.0310372690508984,0.003844,0.000485,-0.001051,0.180211,0.059057,320.480400,24.375184,0.999687,0.994617,0.003313,0.475307,-0.000031,0.000016,0.000011,0.000018,-0.000033,77.321858,0.000033,
2011,2728,-5.39137384070564,1.80558260926455,-0.0294939870777284,0.004272,0.000410,-0.000524,0.198467,0.052649,320.268658,24.340815,0.999600,0.992752,0.003597,0.491597,-0.000037,0.000034,0.000007,0.000034,-0.000037,84.710617,0.000042,
2011,2743,-5.39410515813892,2.13387872796787,-0.0395374743423531,0.004467,0.000468,0.000790,0.203941,0.060461,319.946422,24.430793,0.999583,0.993336,0.003375,0.397759,-0.000045,0.000061,0.000010,0.000062,-0.000046,84.592787,0.000064,
2011,2758,-5.39608635437068,2.45907493729414,-0.0357936933461929,0.004494,0.000399,0.000501,0.205951,0.058716,319.736959,24.360524,0.999493,0.992676,0.003555,0.454124,-0.000044,0.000025,-0.000008,0.000026,-0.000044,-83.790331,0.000045,
2011,2773,-5.39804921725657,2.78528547338266,-0.0311606704412952,0.004505,0.000396,0.000432,0.206692,0.060329,319.533028,24.390811,0.999521,0.992217,0.003689,0.413631,-0.000031,0.000017,-0.000012,0.000020,-0.000034,-77.221510,0.000034,
2011,2788,-5.4000135141854,3.11103880115265,-0.0269589739559137,0.004410,0.000683,-0.001834,0.208616,0.075706,319.326758,24.365898,0.999562,0.992349,0.003610,0.441826,-0.000031,0.000041,-0.000006,0.000042,-0.000031,-85.065296,0.000044,
2011,2803,-5.40263928585766,3.43656485841576,-0.0313006104940428,0.004377,0.000290,-0.000481,0.203269,0.049558,319.042410,24.299764,0.999520,0.993015,0.003490,0.469880,-0.000025,0.000046,0.000002,0.000047,-0.000025,88.144253,0.000047,
2011,2818,-5.4051543277279,3.76239075915682,-0.0339744582192907,0.004240,0.000470,-0.001109,0.198735,0.050802,318.772359,24.251537,0.999181,0.991725,0.003723,0.507325,-0.000029,0.000043,-0.000002,0.000043,-0.000029,-88.175126,0.000044,
2011,2833,-5.40619535982527,4.08858022827074,-0.0181307867390501,0.004533,0.000500,-0.000966,0.211886,0.059494,318.673733,24.373387,0.999668,0.994758,0.003333,0.381524,-0.000032,0.000033,-0.000012,0.000035,-0.000034,-80.333228,0.000040,
2011,2848,-5.40894066744984,4.41330300301033,-0.0197415729746808,0.004202,0.000391,0.000030,0.193871,0.055179,318.399549,24.245563,0.999709,0.995260,0.003263,0.493028,-0.000028,0.000044,-0.000016,0.000047,-0.000031,-78.124580,0.000048,
2011,2863,-5.41092944368619,4.73982031820996,-0.022445621757015,0.004553,0.000391,-0.001446,0.214131,0.056476,318.153275,24.273213,0.999310,0.991516,0.004041,0.454398,-0.000029,0.000041,-0.000016,0.000044,-0.000033,-77.841415,0.000046,
2011,2878,-5.41292134727392,5.066228953404,-0.0209797642215221,0.004797,0.000845,-0.000532,0.223103,0.092424,317.930285,24.291662,0.999061,0.990463,0.004113,0.459605,-0.000029,0.000034,-0.000014,0.000037,-0.000032,-77.848841,0.000041,
2011,2893,-5.41535650546863,5.39129705617866,-0.0167831263003677,0.004400,0.000519,-0.000244,0.203841,0.058261,317.702958,24.280747,0.999241,0.992769,0.003569,0.423972,-0.000035,0.000029,-0.000008,0.000030,-0.000036,-83.351687,0.000039,
2011,2908,-5.41717149385521,5.71669868801281,-0.0107832518345958,0.004369,0.000614,-0.002484,0.208628,0.078594,317.513997,24.262762,0.999227,0.992724,0.003549,0.449945,-0.000033,0.000029,-0.000004,0.000030,-0.000034,-86.298106,0.000037,
2011,2923,-5.41935689687454,6.04189725486889,-0.00276988077467877,0.004189,0.000570,0.001005,0.190860,0.081471,317.319524,24.261269,0.999332,0.993202,0.003337,0.441478,-0.000037,0.000009,-0.000003,0.000009,-0.000037,-86.597296,0.000039,
2011,2938,-5.42161968254208,6.36768659286442,-0.00687241651110071,0.004411,0.000575,0.000398,0.202748,0.080556,317.053218,24.235485,0.999519,0.993681,0.003338,0.454131,-0.000030,0.000004,0.000003,0.000004,-0.000030,85.563007,0.000032,
2011,2953,-5.4231963101915,6.69310313872094,-0.00295361694190888,0.004715,0.000729,-0.002400,0.224486,0.084006,316.863604,24.231763,0.999704,0.994790,0.002955,0.448528,-0.000028,-0.000005,0.000000,-0.000005,-0.000028,-89.900937,0.000035,
2026,2068,-4.96435141517725,-12.6085107158525,0.0289662519925855,0.004274,-0.000141,-0.000021,0.196107,0.034107,331.291381,24.730429,0.999693,0.992893,0.003574,0.440691,-0.000026,-0.000083,0.000015,-0.000022,-0.000087,13.394815,0.000115,
2011,2968,-5.42546953364727,7.01849255726879,-0.001950832547152,0.004621,0.000874,-0.003118,0.222128,0.079850,316.625725,24.216675,0.999647,0.994954,0.002937,0.447048,-0.000025,-0.000004,-0.000009,-0.000001,-0.000028,-69.957873,0.000033,
2026,2083,-4.96665958215076,-12.2782520111552,0.0193245446943706,0.004500,0.000515,-0.003856,0.217221,0.012052,330.991633,24.780288,0.999206,0.987262,0.004621,0.362928,-0.000030,-0.000051,0.000009,-0.000027,-0.000054,19.823604,0.000083,
2011,2983,-5.42860121698022,7.34425485841963,-0.00457603448228383,0.004186,0.000650,0.001198,0.190307,0.094083,316.327963,24.196858,0.999344,0.992544,0.003400,0.468266,-0.000026,-0.000005,-0.000011,-0.000001,-0.000031,-66.141822,0.000036,
2026,2098,-4.96877139910014,-11.9490602624623,0.0206699422870429,0.004440,0.000879,-0.004736,0.217013,0.044954,330.761762,24.805179,0.998981,0.982124,0.005292,0.364005,-0.000030,-0.000052,0.000009,-0.000027,-0.000056,20.034914,0.000084,
2011,2998,-5.43032459319702,7.66907958575303,0.00502004916273791,0.004210,0.000634,0.001722,0.189992,0.083272,316.163889,24.202824,0.999421,0.993444,0.003265,0.438888,-0.000036,0.000019,-0.000011,0.000021,-0.000038,-79.145809,0.000038,
2026,2113,-4.97164114592517,-11.6199195154296,0.0125003523652936,0.004466,0.000381,-0.001108,0.208141,0.048868,330.444655,24.756254,0.998311,0.979462,0.005885,0.410850,-0.000031,-0.000051,0.000011,-0.000026,-0.000056,24.291944,0.000084,
2011,3013,-5.43235236167529,7.99385714241055,0.00713158696095206,0.004299,0.000496,0.000943,0.196137,0.065602,315.943824,24.163904,0.999600,0.993877,0.003244,0.447297,-0.000041,0.000037,-0.000007,0.000038,-0.000041,-85.034660,0.000046,
2026,2128,-4.97406201418953,-11.291373335764,0.010703026591159,0.004452,-0.000158,0.000709,0.202395,0.023866,330.183686,24.757185,0.998416,0.979071,0.006043,0.378282,-0.000039,-0.000050,0.000016,-0.000028,-0.000061,35.878530,0.000091,
2011,3028,-5.43368194730651,8.31852403956439,0.017426235324308,0.004768,-0.000028,0.002907,0.212335,0.063592,315.801858,24.157158,0.999534,0.993736,0.003409,0.439189,-0.000027,0.000050,0.000000,0.000050,-0.000027,89.931710,0.000050,
2026,2143,-4.97608858098665,-10.9636462846169,0.0135074736011802,0.004471,0.000207,0.001220,0.201970,0.042260,329.966229,24.695169,0.997854,0.979543,0.005987,0.451837,-0.000024,-0.000014,0.000009,-0.000008,-0.000029,59.092618,0.000039,
2011,3043,-5.43616076496258,8.64373625549353,0.015657865767821,0.004446,0.000509,-0.001145,0.208650,0.069606,315.539166,24.116175,0.999438,0.993888,0.003513,0.473304,-0.000030,0.000042,-0.000009,0.000043,-0.000031,-82.740960,0.000045,
2026,2158,-4.97851234068767,-10.633101300444,0.0111530595194154,0.004471,0.000066,0.002477,0.198488,0.057269,329.701464,24.843329,0.999138,0.986866,0.004744,0.311772,-0.000021,-0.000021,-0.000009,-0.000012,-0.000030,-44.529533,0.000043,
2011,3058,-5.43785153024587,8.96842959128372,0.0252287469127168,0.004419,0.000683,-0.002230,0.210337,0.055717,315.376655,24.125047,0.999161,0.993234,0.003519,0.437615,-0.000040,0.000031,-0.000010,0.000032,-0.000041,-82.121405,0.000043,
2026,2173,-4.9805180710595,-10.3058313361197,0.0142296689530781,0.004343,0.000238,0.000401,0.198370,0.051637,329.486728,24.776661,0.999167,0.988983,0.004396,0.365749,-0.000021,0.000007,-0.000014,0.000013,-0.000027,-67.952543,0.000027,
2011,3073,-5.44054284630028,9.2935871917386,0.0240790095647299,0.004317,0.000347,0.001540,0.195395,0.064689,315.107779,24.087820,0.999159,0.993760,0.003536,0.470940,-0.000041,0.000036,-0.000010,0.000037,-0.000042,-82.502219,0.000046,
2026,2188,-4.98293233518941,-9.97733154084692,0.00810086069247973,0.004294,0.000439,-0.002877,0.205197,0.056860,329.201920,24.719342,0.999049,0.986863,0.004795,0.421515,-0.000029,0.000055,-0.000003,0.000055,-0.000029,-88.206142,0.000055,
2011,3088,-5.44230936091559,9.61873369808378,0.0282427599726702,0.004486,0.000478,-0.000470,0.208710,0.068050,314.911246,24.092917,0.999571,0.995248,0.003014,0.456304,-0.000040,0.000026,-0.000015,0.000030,-0.000043,-77.794169,0.000044,
2026,2203,-4.98552115787077,-9.64756269270465,-0.00685918051885892,0.004704,0.000780,-0.004536,0.228717,0.045349,328.859890,24.708220,0.998820,0.984936,0.005179,0.414433,-0.000028,0.000051,0.000001,0.000051,-0.000028,89.596218,0.000051,
2011,3103,-5.44466167210554,9.94372559222767,0.031775064981332,0.004274,0.000351,0.000311,0.196805,0.069676,314.684396,24.085003,0.999537,0.995254,0.002996,0.452793,-0.000043,0.000035,-0.000007,0.000036,-0.000044,-84.989987,0.000047,
2026,2218,-4.98835247443848,-9.32032223530634,-0.00104847457498636,0.003938,0.000408,-0.000915,0.183537,0.032931,328.622756,24.690529,0.998500,0.981102,0.005578,0.412650,-0.000025,0.000043,-0.000002,0.000043,-0.000025,-88.646129,0.000043,
2011,3118,-5.44710808024346,10.269506459426,0.024849402227801,0.004482,0.000657,-0.000730,0.209297,0.070042,314.394075,24.089425,0.999692,0.995450,0.002871,0.435634,-0.000041,0.000048,-0.000008,0.000049,-0.000041,-85.178112,0.000052,
2011,3133,-5.44944061762353,10.5949951833578,0.0204218462457106,0.004585,0.000847,-0.003012,0.220393,0.086313,314.123155,24.071363,0.999659,0.994707,0.003025,0.457069,-0.000045,0.000052,-0.000006,0.000052,-0.000045,-86.455291,0.000056,
2026,2233,-4.99052316780312,-8.99127391532292,-0.00213285271763652,0.004113,-0.000014,0.000253,0.188264,0.036911,328.377018,24.754543,0.999322,0.986085,0.004764,0.345203,-0.000016,0.000055,-0.000002,0.000055,-0.000016,-88.039257,0.000056,
2011,3148,-5.45160106545833,10.9191038632456,0.0268037142095636,0.004464,0.000809,-0.001184,0.209805,0.083364,313.921586,24.015540,0.999688,0.994375,0.003145,0.496652,-0.000051,0.000047,-0.000008,0.000048,-0.000052,-85.576399,0.000058,
2026,2248,-4.99251490270136,-8.6646115663582,-0.0010931882376326,0.004233,-0.000010,-0.000112,0.194755,0.026924,328.151859,24.641899,0.999422,0.987613,0.004453,0.440464,-0.000025,0.000073,0.000001,0.000073,-0.000025,89.367509,0.000074,
2011,3163,-5.45359824638274,11.2440605818801,0.0359725286729713,0.004177,0.000908,-0.002190,0.199271,0.070575,313.742912,24.067217,0.999549,0.994333,0.003254,0.418899,-0.000046,0.000061,-0.000019,0.000065,-0.000049,-80.235936,0.000068,
2026,2263,-4.99422714852615,-8.33526438767493,-0.00203373011896701,0.004691,0.000249,-0.001763,0.220467,0.025741,327.927847,24.750252,0.998862,0.983820,0.004971,0.323398,-0.000032,0.000065,0.000008,0.000066,-0.000033,85.037934,0.000066,
2011,3178,-5.45568374552356,11.568397639131,0.0405469496014916,0.004210,0.000691,-0.000933,0.197296,0.061085,313.534592,24.033890,0.999773,0.995798,0.002652,0.429624,-0.000043,0.000056,-0.000019,0.000060,-0.000047,-79.585173,0.000063,
2026,2278,-4.99679578196623,-8.00821498438031,-0.000863518737105551,0.004122,0.000456,-0.003970,0.200448,0.034977,327.676944,24.665368,0.998553,0.985204,0.005045,0.410037,-0.000032,0.000041,0.000001,0.000041,-0.000032,88.935724,0.000043,
2011,3193,-5.45794557346733,11.8932402479493,0.0390013387017802,0.004366,0.000557,-0.000775,0.204088,0.057574,313.283535,24.008473,0.999761,0.995789,0.002612,0.438145,-0.000042,0.000057,-0.000021,0.000061,-0.000046,-78.548707,0.000063,
2011,3208,-5.45997685388424,12.2185535783225,0.0373428829410614,0.004596,0.000961,-0.003431,0.222110,0.076559,313.042242,24.007344,0.999606,0.993990,0.003126,0.445375,-0.000040,0.000039,-0.000026,0.000047,-0.000048,-73.654780,0.000055,
2026,2293,-4.99915336734351,-7.67971199444568,0.00266259103386801,0.004197,0.000431,0.003207,0.184234,0.096012,327.448246,24.690155,0.998611,0.984669,0.005075,0.438703,-0.000025,0.000031,-0.000010,0.000032,-0.000026,-80.457088,0.000034,
2011,3223,-5.46264868501123,12.5438453823801,0.0355745504073184,0.004512,0.000609,-0.000732,0.210806,0.067799,312.770991,24.035303,0.999441,0.993053,0.003435,0.394997,-0.000044,0.000021,-0.000034,0.000036,-0.000058,-67.018114,0.000059,
2026,2308,-5.00182325161524,-7.35089253250388,-0.00854252668727895,0.004258,0.000348,0.000571,0.194238,0.055953,327.123750,24.702294,0.998758,0.983691,0.005126,0.379183,-0.000031,0.000020,-0.000018,0.000026,-0.000037,-72.333237,0.000038,
2011,3238,-5.46411195487382,12.8677373394267,0.0432267339006671,0.004747,0.000905,-0.003640,0.229745,0.083937,312.608870,23.966661,0.999611,0.993645,0.003296,0.466693,-0.000044,0.000002,-0.000040,0.000025,-0.000067,-60.062694,0.000068,
2011,3253,-5.46668380629665,13.1930225882575,0.0428983681781006,0.004559,0.001121,-0.003022,0.219439,0.090122,312.350376,23.994485,0.999860,0.996190,0.002614,0.431488,-0.000040,-0.000009,-0.000051,0.000028,-0.000078,-53.660096,0.000078,
2026,2323,-5.00335496092358,-7.02411411575252,-0.00595751803996336,0.004624,0.000356,-0.002050,0.218254,0.047586,326.928278,24.639525,0.999015,0.984711,0.004909,0.425706,-0.000033,0.000007,-0.000030,0.000022,-0.000049,-61.895496,0.000049,
2011,3268,-5.46910281145335,13.5167069655528,0.046358180181528,0.004413,0.000714,-0.000522,0.205718,0.071567,312.120949,23.924072,0.999844,0.996218,0.002634,0.470111,-0.000032,-0.000013,-0.000055,0.000034,-0.000079,-49.977752,0.000079,
