Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2446,2773,4.05832944658917,2.73731745473285,-0.0324031841913666,0.004998,-0.066673,-0.000562,0.203542,-3.036131,318.549325,21.477356,0.999515,0.987773,0.004378,0.487481,0.000076,0.000036,0.000010,0.000078,0.000034,13.455996,0.000115,
2221,3058,-0.881778699216394,8.91793746550981,0.0217218918144795,0.006775,-0.065650,0.007190,0.264769,-2.964619,314.490273,21.804697,0.999690,0.994092,0.003140,0.452822,0.000017,0.000012,-0.000003,0.000018,0.000011,-22.431102,0.000030,
2116,2518,-3.07864287863126,-2.83059461559908,-0.0215590998317907,0.002790,-0.065385,-0.000378,0.107371,-2.959479,323.113938,21.345026,0.999110,0.986815,0.004571,0.437340,0.000221,0.000112,0.000016,0.000223,0.000109,8.269148,0.000339,
2011,2038,-5.29794314943561,-13.3328838347963,-0.0103230132569365,-0.005775,-0.069264,-0.022651,-0.224615,-3.253373,331.172147,21.570357,0.997409,0.978386,0.006075,0.430643,0.001234,0.000901,0.000172,0.001307,0.000828,22.921873,0.002153,
2011,2008,-5.2942609717189,-13.9909489201553,-0.00208165941756988,-0.006597,-0.070152,-0.018178,-0.274602,-3.277868,331.670836,21.679616,0.997674,0.980428,0.005962,0.313759,0.001357,0.001076,0.000208,0.001467,0.000966,27.956111,0.002450,
2296,2023,0.9297851298778,-13.6761963092866,0.00945445780217824,0.000387,-0.074095,-0.017571,0.048824,-3.427050,330.821789,19.376124,0.998478,0.979048,0.006017,0.527483,0.001148,0.001178,-0.000059,0.001224,0.001102,-52.024227,0.002327,
2131,2608,-2.76614030386784,-0.868177559336651,-0.0258467874114103,0.003686,-0.065011,-0.004565,0.160920,-2.966881,321.610504,21.335842,0.999322,0.988853,0.004446,0.449739,0.000150,0.000054,0.000014,0.000152,0.000052,8.119088,0.000212,
2101,2473,-3.39809473212523,-3.81266054667204,-0.0197433324287886,0.002109,-0.065076,-0.003161,0.084531,-2.953842,323.902475,21.362846,0.999202,0.988516,0.004403,0.446725,0.000257,0.000124,0.000025,0.000262,0.000120,10.456619,0.000391,
2041,2173,-4.66182659522133,-10.3738984071309,-0.0035481207175394,-0.003259,-0.067969,-0.011198,-0.139746,-3.131666,328.964229,21.489704,0.999113,0.987933,0.004623,0.394625,0.000782,0.000717,0.000133,0.000887,0.000612,38.205608,0.001508,
2221,3073,-0.884281133097623,9.24387225937713,0.0222819192188695,0.006799,-0.065487,0.006191,0.269081,-2.972594,314.254065,21.870757,0.999603,0.992784,0.003391,0.396763,0.000014,0.000017,-0.000005,0.000020,0.000011,-52.733479,0.000032,
2386,2473,2.81064838909445,-3.80958379841048,-0.0180616307305286,0.004233,-0.066774,-0.006092,0.189006,-3.020609,323.454054,20.590453,0.999146,0.988432,0.004667,0.476623,0.000303,0.000184,0.000018,0.000306,0.000181,8.560481,0.000492,
2206,2983,-1.19639579749614,7.29129602155773,0.000925937516342401,0.005979,-0.065049,0.004735,0.236603,-2.942076,315.551519,21.758061,0.999409,0.990950,0.003761,0.391586,0.000018,0.000017,-0.000001,0.000019,0.000016,-34.326422,0.000036,
2026,2128,-4.98213296101699,-11.3585215046176,-0.00979473844415679,-0.003619,-0.067306,-0.019789,-0.132553,-3.164840,329.730930,21.594497,0.997978,0.977746,0.006299,0.356561,0.000930,0.000858,0.000178,0.001075,0.000713,39.244280,0.001800,
2296,2038,0.927862991178845,-13.3438704741474,0.0139009010633799,0.000686,-0.072348,-0.019989,0.071316,-3.367164,330.638011,19.677179,0.998737,0.982622,0.005460,0.319654,0.001113,0.001147,-0.000054,0.001186,0.001073,-53.758290,0.002260,
2461,2848,4.37040094118504,4.37218868841403,-0.0293960286797414,0.005776,-0.066722,0.005870,0.214930,-3.008861,317.391521,21.842903,0.999712,0.992358,0.003514,0.429302,0.000038,0.000024,0.000006,0.000040,0.000022,19.753567,0.000063,
2311,2098,1.24442786618041,-12.0253028940332,-0.00181150260249296,0.001849,-0.071496,-0.018277,0.119462,-3.319484,329.577939,19.711174,0.998817,0.980772,0.005821,0.375710,0.000982,0.001079,-0.000038,0.001092,0.000969,-71.023291,0.002063,
2086,2398,-3.71257417577282,-5.4507643460692,-0.0182167934164568,0.001614,-0.065256,-0.010283,0.082429,-3.007791,325.197222,21.382891,0.998501,0.983542,0.005140,0.405506,0.000356,0.000213,0.000028,0.000362,0.000208,10.805946,0.000576,
2056,2233,-4.34262484142191,-9.0582598565174,-0.0108307317801746,-0.001350,-0.066122,-0.012336,-0.048293,-3.038220,327.943973,21.489739,0.998687,0.986411,0.005096,0.397511,0.000646,0.000596,0.000120,0.000743,0.000499,39.040879,0.001250,
2491,2998,4.99635873580631,7.63430878691813,0.00602116415893761,0.006280,-0.066822,0.006819,0.233550,-3.032273,315.328334,22.471196,0.999354,0.987912,0.004153,0.400243,0.000031,0.000008,0.000045,0.000066,-0.000027,37.913373,0.000066,
2131,2593,-2.7641976477977,-1.19414070343077,-0.0316859682284871,0.003527,-0.064509,-0.005236,0.155868,-2.916242,321.799055,21.310974,0.999258,0.989732,0.004350,0.519048,0.000155,0.000073,0.000020,0.000159,0.000069,13.177159,0.000234,
2341,2248,1.8703643502042,-8.73454466674019,-0.00997895494964496,0.001999,-0.069226,-0.008218,0.093030,-3.167945,327.052672,20.021628,0.998929,0.980542,0.005396,0.428809,0.000629,0.000609,-0.000032,0.000652,0.000586,-36.465418,0.001239,
2026,2113,-4.98002836400457,-11.6880034291636,-0.00590575638193513,-0.003921,-0.067703,-0.019514,-0.147281,-3.170714,329.989486,21.561619,0.998017,0.977653,0.006151,0.390067,0.000975,0.000884,0.000177,0.001112,0.000747,37.739528,0.001871,
2116,2548,-3.08353899699054,-2.17608333651992,-0.0297946561946105,0.003203,-0.065100,-0.000919,0.128024,-2.947719,322.580733,21.300866,0.999058,0.987099,0.004605,0.502487,0.000188,0.000094,0.000025,0.000194,0.000088,14.284497,0.000289,
2251,3193,-0.252736818731815,11.8476133595515,0.0476163862555836,0.007253,-0.065858,0.012629,0.267902,-2.968191,312.434422,22.153425,0.999428,0.991790,0.003628,0.402369,-0.000002,0.000051,-0.000004,0.000051,-0.000002,-85.538333,0.000058,
2056,2248,-4.34467191531705,-8.73148840164814,-0.00741112543016698,-0.001261,-0.066865,-0.010892,-0.048503,-3.077672,327.731860,21.441006,0.998724,0.984176,0.005183,0.403808,0.000617,0.000589,0.000112,0.000716,0.000490,41.341128,0.001213,
2191,2908,-1.5096029683247,5.6594011936021,-0.0018951191590304,0.005893,-0.065736,0.007148,0.225191,-2.964823,316.784474,21.493889,0.999708,0.994532,0.003365,0.523582,0.000023,0.000027,-0.000008,0.000033,0.000017,-52.698953,0.000051,
2191,2923,-1.51209412145367,5.98693780408993,-0.00312143806110043,0.006034,-0.065374,0.006713,0.233145,-2.960928,316.537005,21.642857,0.999313,0.990533,0.003965,0.392700,0.000024,0.000026,-0.000009,0.000034,0.000016,-48.645440,0.000051,
2101,2503,-3.40238326784552,-3.15813712296769,-0.0235094829275795,0.002647,-0.065058,-0.005697,0.116703,-2.960592,323.418604,21.347268,0.999098,0.988647,0.004304,0.460340,0.000234,0.000104,0.000019,0.000236,0.000102,8.168307,0.000347,
2371,2398,2.49704338327308,-5.45098678874463,-0.00954637355806653,0.002767,-0.067657,-0.004737,0.116597,-3.078811,324.659740,20.359074,0.999197,0.987611,0.004775,0.472829,0.000393,0.000318,-0.000001,0.000393,0.000318,-1.043744,0.000712,
2476,2923,4.68302348489568,6.00468221887074,-0.015322802838682,0.005780,-0.066536,0.004994,0.218052,-3.022802,316.321480,22.217992,0.999168,0.985209,0.004656,0.340819,0.000030,0.000007,0.000024,0.000045,-0.000009,32.474455,0.000048,
2506,3088,5.30571803923317,9.59077001930518,0.0174831579979013,0.006871,-0.066720,0.008259,0.254815,-3.018269,314.013847,22.872350,0.999667,0.992602,0.003527,0.416318,0.000042,0.000037,0.000061,0.000100,-0.000021,43.717737,0.000106,
2071,2338,-4.02955233341338,-6.76291995974123,-0.00878169538390239,0.000968,-0.065058,-0.013391,0.061610,-3.009426,326.299700,21.390362,0.998546,0.985396,0.004975,0.447623,0.000437,0.000337,0.000050,0.000458,0.000316,22.518157,0.000778,
2041,2188,-4.66348218774324,-10.0444354085426,-0.0065526402041769,-0.002645,-0.066858,-0.013458,-0.104954,-3.087564,328.732345,21.514619,0.998894,0.985830,0.004955,0.408817,0.000736,0.000696,0.000130,0.000847,0.000585,40.710573,0.001440,
2026,2143,-4.98397488209918,-11.0310923648461,-0.000243177349318557,-0.003416,-0.067239,-0.012531,-0.143126,-3.109155,329.559202,21.541027,0.997683,0.977533,0.006195,0.458356,0.000887,0.000843,0.000172,0.001038,0.000692,41.409971,0.001741,
2326,2173,1.55810621469518,-10.3783663256805,-0.0039769827756686,0.002379,-0.070063,-0.012988,0.126496,-3.213752,328.349698,19.929993,0.998646,0.977748,0.005667,0.358730,0.000803,0.000859,-0.000037,0.000878,0.000785,-63.310985,0.001663,
2281,2008,0.604709452587837,-14.003746314099,0.0135339299436055,0.000089,-0.073957,-0.016450,0.031172,-3.403762,331.093353,19.595877,0.998790,0.980933,0.005787,0.401792,0.001141,0.001150,-0.000091,0.001237,0.001054,-46.302272,0.002293,
2086,2383,-3.71052958143599,-5.77764283459824,-0.022665483934702,0.001471,-0.065151,-0.012427,0.082090,-3.011049,325.401472,21.404684,0.997777,0.980466,0.005712,0.379889,0.000379,0.000260,0.000036,0.000389,0.000250,15.632386,0.000644,
2041,2158,-4.66075542799089,-10.7010885576089,-0.00679232474368519,-0.003832,-0.068754,-0.005081,-0.183200,-3.139031,329.134317,21.574500,0.999150,0.985935,0.004967,0.307454,0.000814,0.000781,0.000137,0.000936,0.000659,41.624420,0.001603,
2131,2623,-2.76834148457272,-0.541345440059118,-0.023583820547401,0.003913,-0.064978,-0.002496,0.165241,-2.949409,321.390611,21.345862,0.999421,0.988982,0.004285,0.463562,0.000140,0.000049,0.000010,0.000141,0.000048,5.971427,0.000196,
2491,3013,4.99323777193215,7.96089363401085,0.00420159419462607,0.006529,-0.066883,0.008534,0.238436,-3.023183,315.072075,22.552917,0.999585,0.992429,0.003521,0.385594,0.000031,0.000012,0.000049,0.000071,-0.000028,39.512143,0.000072,
2101,2488,-3.40041516398136,-3.48614669115506,-0.0185204906845229,0.002138,-0.065038,-0.002238,0.083189,-2.952519,323.669409,21.307863,0.999066,0.988475,0.004379,0.505152,0.000247,0.000122,0.000024,0.000251,0.000118,10.506196,0.000377,
2011,2053,-5.29997956721786,-13.0038677117958,-0.00430437249463012,-0.005588,-0.070082,-0.015489,-0.235681,-3.261435,330.970689,21.656712,0.999038,0.990192,0.004312,0.327581,0.001188,0.000914,0.000175,0.001273,0.000829,25.926564,0.002118,
2026,2158,-4.98641019554777,-10.7008616795662,-0.000796374003414257,-0.003427,-0.067694,-0.009472,-0.152220,-3.100232,329.303961,21.685645,0.999020,0.984981,0.005011,0.316021,0.000834,0.000782,0.000151,0.000962,0.000655,40.179050,0.001626,
2416,2623,3.43454243622295,-0.533923172332443,-0.0239214918223638,0.004497,-0.067012,0.001548,0.173100,-3.029038,320.984581,21.006519,0.999266,0.987481,0.004337,0.467381,0.000158,0.000090,0.000008,0.000159,0.000090,6.463136,0.000252,
2476,2938,4.6804042459676,6.33011005472302,-0.00922879197264592,0.005831,-0.066690,0.006593,0.214287,-3.022692,316.123861,22.237888,0.999337,0.988151,0.004209,0.377068,0.000026,0.000008,0.000023,0.000042,-0.000008,33.723954,0.000044,
2116,2578,-3.08779516793878,-1.5221660791437,-0.0239323335443942,0.003337,-0.065047,-0.001697,0.136514,-2.963328,322.152692,21.374063,0.999328,0.989213,0.004323,0.421901,0.000160,0.000071,0.000020,0.000165,0.000067,12.266168,0.000238,
2236,3148,-0.571321129913695,10.8717368869329,0.02977059793227,0.007076,-0.065249,0.008109,0.275325,-2.949773,313.060498,22.010593,0.999269,0.990425,0.003954,0.433094,-0.000006,0.000026,-0.000005,0.000027,-0.000007,-82.241881,0.000028,
2086,2413,-3.7144995152826,-5.12393490597788,-0.013600545352574,0.001867,-0.065337,-0.008147,0.087849,-3.005589,324.999367,21.363576,0.998740,0.984608,0.004853,0.427297,0.000339,0.000176,0.000030,0.000345,0.000170,10.204370,0.000525,
2056,2263,-4.34669479776425,-8.40183315644877,-0.0129144095946572,-0.000675,-0.066111,-0.010847,-0.021513,-3.027911,327.470855,21.480311,0.999039,0.982791,0.005360,0.411182,0.000587,0.000560,0.000107,0.000681,0.000466,41.362897,0.001153,
2176,2878,-1.83077938436746,5.00837486857979,-0.00402222678872022,0.005521,-0.065453,0.007475,0.207612,-2.958059,317.285371,21.585286,0.999417,0.992352,0.003574,0.386412,0.000031,0.000037,-0.000014,0.000048,0.000019,-50.955968,0.000070,
2071,2353,-4.03304551790346,-6.4339612074227,-0.0126230870729955,0.000266,-0.065220,-0.009506,0.018216,-2.980250,325.982289,21.436609,0.998177,0.981842,0.005450,0.429579,0.000415,0.000305,0.000047,0.000433,0.000288,20.477338,0.000725,
2176,2848,-1.82698771496116,4.35726370394099,-0.021197341347829,0.005354,-0.065543,0.006917,0.201627,-2.961752,317.623814,21.531686,0.999280,0.991335,0.003751,0.412605,0.000031,0.000032,-0.000011,0.000042,0.000020,-46.871213,0.000064,
2296,2083,0.919163008160307,-12.3548571124303,0.00563335720408986,0.000962,-0.072004,-0.017001,0.074007,-3.322724,329.847241,19.780989,0.999065,0.982811,0.005281,0.360628,0.001004,0.001104,-0.000035,0.001115,0.000993,-72.413473,0.002109,
2296,2053,0.925029357087073,-13.0148740997248,0.013147970079217,0.000895,-0.072641,-0.016247,0.068197,-3.365121,330.387523,19.679534,0.998392,0.981264,0.005690,0.352725,0.001076,0.001141,-0.000045,0.001164,0.001053,-62.741449,0.002218,
2461,2863,4.36778034739513,4.69830559910839,-0.0248620133913278,0.005616,-0.066543,0.003588,0.216244,-3.006468,317.185979,21.893931,0.999451,0.990283,0.003852,0.434671,0.000038,0.000024,0.000007,0.000040,0.000022,22.487908,0.000063,
2356,2323,2.1841628511867,-7.09295231958483,-0.0074974772452947,0.002658,-0.068544,-0.004920,0.111973,-3.111478,325.881364,20.119160,0.999624,0.993436,0.003913,0.523606,0.000486,0.000405,-0.000019,0.000490,0.000401,-12.456479,0.000892,
2131,2653,-2.77252172420989,0.111355083444067,-0.0171475620883257,0.004140,-0.065023,-0.003382,0.178296,-2.958799,320.971584,21.350733,0.999633,0.990445,0.003862,0.461444,0.000117,0.000047,0.000008,0.000118,0.000046,6.744561,0.000170,
2011,2023,-5.29590876584535,-13.6628296851744,-0.00405482756735864,-0.006198,-0.069634,-0.021600,-0.246896,-3.282412,331.442546,21.579789,0.997641,0.979981,0.005996,0.400540,0.001287,0.000953,0.000168,0.001357,0.000883,22.586295,0.002257,
2101,2518,-3.40527923671507,-2.83071525569202,-0.0240118493759951,0.002482,-0.065544,-0.000704,0.094348,-2.975566,323.149716,21.385926,0.999505,0.991869,0.003813,0.409101,0.000216,0.000100,0.000026,0.000221,0.000094,12.239996,0.000324,
2191,2953,-1.51687903885295,6.63759459693011,0.00730421595591224,0.005805,-0.065540,0.008507,0.216987,-2.948977,316.119535,21.633888,0.999285,0.991099,0.003856,0.441387,0.000026,0.000008,-0.000010,0.000030,0.000003,-24.368308,0.000037,
2221,3103,-0.889084713770519,9.89383594684453,0.0305161605883768,0.006936,-0.065795,0.009708,0.263950,-2.986747,313.828082,21.882120,0.999499,0.991765,0.003667,0.407065,0.000007,0.000016,-0.000001,0.000016,0.000006,-84.286526,0.000023,
2206,3028,-1.20307847837876,8.26718207112899,0.0118427521156832,0.006699,-0.065365,0.009721,0.253804,-2.951429,314.926234,21.781688,0.999549,0.992493,0.003607,0.406523,0.000015,0.000015,-0.000002,0.000017,0.000013,-46.172884,0.000031,
2386,2488,2.80737149133472,-3.48194103324595,-0.0170980393040168,0.003938,-0.066724,-0.003997,0.167956,-3.026414,323.197783,20.648105,0.999246,0.988360,0.004479,0.457946,0.000286,0.000162,0.000015,0.000288,0.000160,6.856942,0.000454,
2161,2803,-2.14462612594395,3.37794485445742,-0.0182763047340586,0.005472,-0.065012,0.002853,0.220249,-2.939664,318.451170,21.477309,0.999505,0.991146,0.003895,0.439395,0.000046,0.000033,-0.000016,0.000057,0.000022,-34.283359,0.000081,
2206,2998,-1.19896025350064,7.61622949045107,0.00352465135529201,0.006165,-0.065770,0.009454,0.229960,-2.955454,315.322376,21.732266,0.999401,0.990687,0.003859,0.419987,0.000015,0.000015,-0.000001,0.000016,0.000014,-44.618217,0.000030,
2281,2023,0.601720256917265,-13.673451897726,0.0042046522282817,0.000115,-0.073135,-0.021196,0.048481,-3.399279,330.791748,19.605718,0.998642,0.980177,0.005875,0.428166,0.001111,0.001162,-0.000057,0.001198,0.001074,-57.091712,0.002274,
2251,3253,-0.263767959536338,13.148854716826,0.0398562015645894,0.007600,-0.065445,0.013305,0.281902,-2.945962,311.399879,22.234236,0.999606,0.993526,0.003374,0.431620,-0.000006,0.000035,-0.000001,0.000035,-0.000006,-88.696261,0.000037,
2146,2683,-2.45233426913092,0.76624252608886,-0.0288836050690975,0.004387,-0.065668,0.002157,0.172513,-2.978275,320.320375,21.378055,0.999359,0.989975,0.003932,0.422756,0.000106,0.000039,-0.000004,0.000106,0.000038,-3.074705,0.000150,
2431,2713,3.74489394852819,1.42852309538681,-0.014891183675104,0.005160,-0.066645,0.002556,0.199678,-3.016295,319.643906,21.313959,0.999692,0.991355,0.003784,0.461148,0.000103,0.000083,0.000012,0.000109,0.000078,24.621125,0.000187,
2341,2263,1.86826788129703,-8.40634008613478,-0.00678546654410184,0.002364,-0.068819,-0.009496,0.114371,-3.146667,326.858332,20.050480,0.999002,0.981749,0.005271,0.460154,0.000590,0.000551,-0.000038,0.000614,0.000527,-31.388713,0.001142,
2506,3103,5.30303091349676,9.91602512404808,0.0178873839068387,0.007074,-0.066599,0.006299,0.271787,-3.018534,313.788556,22.879189,0.999638,0.992153,0.003553,0.469232,0.000041,0.000028,0.000070,0.000105,-0.000035,42.210628,0.000106,
2401,2563,3.11974176719709,-1.84380017831217,-0.0208836005363082,0.004453,-0.066720,-0.000385,0.178466,-3.007684,321.972749,20.816601,0.999125,0.986862,0.004671,0.507280,0.000203,0.000108,0.000010,0.000203,0.000107,5.754181,0.000315,
2056,2278,-4.34882461563107,-8.07215229807341,-0.0156861370476804,-0.000427,-0.065501,-0.011886,-0.006997,-3.028376,327.220189,21.605622,0.999610,0.990629,0.004251,0.282294,0.000562,0.000508,0.000102,0.000640,0.000430,37.541039,0.001077,
2146,2698,-2.45483091733151,1.09352529003637,-0.0330706310967912,0.004670,-0.065171,0.002564,0.184497,-2.949362,320.053654,21.388070,0.999338,0.989738,0.004037,0.450127,0.000098,0.000038,-0.000005,0.000098,0.000037,-4.519586,0.000140,
2251,3223,-0.257014556406912,12.4971291674662,0.0565271367188416,0.007602,-0.065758,0.010962,0.289541,-2.959364,312.039545,22.159368,0.999618,0.994129,0.003346,0.449429,-0.000003,0.000046,-0.000003,0.000046,-0.000003,-86.777886,0.000052,
2476,2953,4.67791213400865,6.65559632082925,-0.00431910306264172,0.005989,-0.066822,0.006751,0.220910,-3.019360,315.926623,22.254971,0.999340,0.987906,0.004253,0.419533,0.000032,0.000012,0.000025,0.000049,-0.000005,34.021721,0.000054,
