Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2026,2113,-4.97115445082479,-11.6210782102391,0.0214830231757901,0.004953,-0.000778,0.007874,0.205531,0.049649,330.516963,24.747461,0.998390,0.977791,0.005970,0.419981,0.000000,-0.000023,0.000001,0.000000,-0.000023,2.821805,0.000026,
2011,2068,-5.29129743742485,-12.6080174097339,0.0296976003068039,0.004713,-0.001173,0.009716,0.189665,0.030626,331.384166,24.854201,0.999450,0.990548,0.003996,0.407346,0.000024,-0.000081,-0.000025,0.000030,-0.000086,-12.538769,0.000088,
2056,2218,-4.33375786572833,-9.32118297825787,0.0160304383437051,0.004698,-0.000056,0.005475,0.200332,0.086941,328.606168,24.607550,0.998533,0.981117,0.005388,0.404875,-0.000011,0.000058,0.000010,0.000059,-0.000013,81.607145,0.000062,
2071,2293,-4.01952635598182,-7.68093369363876,0.00114235198526558,0.004483,-0.000315,0.002684,0.198215,0.044516,327.193804,24.427736,0.999763,0.993164,0.003841,0.466630,0.000005,0.000029,-0.000004,0.000030,0.000005,-79.694810,0.000038,
2026,2128,-4.97370652898823,-11.2917178462932,0.0179859491623802,0.004808,-0.000502,0.007992,0.198649,0.071082,330.240182,24.757369,0.998550,0.976841,0.006146,0.424798,-0.000010,-0.000022,0.000003,-0.000009,-0.000022,12.601159,0.000033,
2266,3268,0.0553846035723318,13.5409889271513,0.0175013460691389,0.005102,-0.000095,0.005253,0.217938,0.043080,310.825411,25.293948,0.999616,0.992684,0.003468,0.469287,0.000010,0.000038,-0.000001,0.000038,0.000010,-88.441158,0.000051,
2086,2368,-3.70425341411403,-6.04169888906275,-0.00320258118654237,0.005116,-0.000297,0.002432,0.228005,0.041376,325.902354,24.359516,0.998443,0.981006,0.005445,0.475715,0.000011,0.000006,-0.000023,0.000031,-0.000015,-42.042451,0.000031,
2011,2083,-5.29379564886504,-12.2778164091431,0.0211067382996362,0.004778,-0.000895,0.007969,0.197453,0.058093,331.079747,24.860737,0.998698,0.981013,0.005457,0.420067,0.000011,-0.000049,-0.000016,0.000015,-0.000053,-13.916838,0.000055,
2131,2593,-2.76267454994258,-1.13011178406629,-0.0207020699804161,0.005050,-0.000480,0.005748,0.215039,0.056222,321.901603,24.311024,0.999431,0.989369,0.004290,0.492323,0.000010,0.000014,0.000000,0.000014,0.000010,-87.781291,0.000025,
2221,3043,-0.881884622077767,8.65885242099334,0.00963692907271252,0.004770,-0.000377,0.005544,0.202030,0.043293,314.521964,24.830144,0.999682,0.993390,0.003314,0.420682,0.000000,0.000013,-0.000006,0.000016,-0.000003,-68.414874,0.000016,
2161,2743,-2.13550638349222,2.13747052302578,-0.0255426507068819,0.005158,-0.000702,0.004590,0.223182,0.024781,319.319908,24.376664,0.999412,0.988615,0.004228,0.466246,0.000010,0.000010,-0.000011,0.000020,-0.000001,-44.651828,0.000023,
2206,2968,-1.19448664053018,7.03019581925526,0.00226977956458541,0.005035,0.000048,0.002469,0.224232,0.052043,315.746388,24.715520,0.999327,0.990615,0.003894,0.415489,0.000002,0.000028,0.000011,0.000032,-0.000002,70.621388,0.000036,
2191,2893,-1.50846648154484,5.40039495820542,-0.010502975529505,0.004738,-0.000336,0.002540,0.210241,0.041538,316.892243,24.576821,0.999742,0.995027,0.003183,0.435894,0.000005,0.000025,0.000012,0.000030,-0.000001,65.144789,0.000035,
2176,2818,-1.82308006856778,3.77111235356983,-0.0293734556413483,0.004463,-0.000103,0.002873,0.196587,0.030335,317.989333,24.540168,0.999352,0.990100,0.004002,0.374588,0.000004,0.000025,-0.000003,0.000025,0.000004,-82.177929,0.000031,
2041,2173,-4.65376061109023,-10.3067274848645,0.015992803314532,0.004807,-0.000798,0.008343,0.197306,0.045517,329.411311,24.654830,0.999383,0.988322,0.004417,0.403025,-0.000029,-0.000010,-0.000010,-0.000006,-0.000033,-67.918648,0.000042,
2251,3193,-0.255084320020554,11.9131402870549,0.0391700285333059,0.004906,-0.000332,0.004182,0.212434,0.033503,312.259007,25.151193,0.999509,0.992003,0.003546,0.410372,0.000005,0.000030,-0.000005,0.000031,0.000004,-78.838926,0.000038,
2101,2443,-3.39007692541445,-4.40395041822276,-0.00115655803415393,0.004905,-0.000728,0.007978,0.202012,0.065791,324.610664,24.319331,0.999269,0.987418,0.004541,0.504308,0.000000,0.000002,-0.000015,0.000016,-0.000014,-46.640283,0.000017,
2041,2188,-4.65643246615101,-9.97839590054483,0.0192312890176254,0.004405,-0.000818,0.012326,0.167812,0.083793,329.167821,24.648080,0.999169,0.985759,0.004818,0.443182,-0.000028,0.000023,0.000003,0.000024,-0.000028,86.144253,0.000030,
2296,2023,0.934645572345914,-13.6033760611456,0.035096761352122,0.005248,-0.001275,0.008072,0.212519,0.028700,331.143865,22.850736,0.998960,0.980873,0.005603,0.514050,-0.000031,0.000067,-0.000005,0.000067,-0.000032,-87.024892,0.000067,
2191,2908,-1.51068506414336,5.72449804919716,-0.00372122306680467,0.004811,-0.000639,0.005322,0.204801,0.038726,316.700075,24.471545,0.999745,0.994777,0.003256,0.552377,0.000005,0.000021,0.000012,0.000027,-0.000001,62.008902,0.000031,
2161,2758,-2.13819438949117,2.46350058488227,-0.0206819056266454,0.004790,-0.000786,0.006669,0.199909,0.039968,319.093736,24.377120,0.999100,0.985858,0.004485,0.490858,0.000008,0.000013,-0.000011,0.000022,-0.000001,-51.009663,0.000024,
2131,2608,-2.76491602642372,-0.803344737100495,-0.0189148076442507,0.004910,-0.000178,0.002367,0.218782,0.037446,321.677463,24.343137,0.999481,0.988568,0.004377,0.447881,0.000013,0.000005,0.000004,0.000015,0.000003,23.503956,0.000019,
2176,2833,-1.82606201381885,4.09723296403867,-0.0363349047780162,0.004458,-0.000104,0.002390,0.197898,0.031572,317.688652,24.494633,0.999650,0.993734,0.003434,0.433541,0.000007,0.000027,0.000003,0.000028,0.000007,82.959127,0.000036,
2221,3058,-0.883526254880014,8.98324934864466,0.0188613614191127,0.005028,-0.000338,0.004330,0.217806,0.040503,314.370392,24.803276,0.999725,0.994090,0.003108,0.462804,0.000003,0.000013,-0.000008,0.000017,-0.000002,-61.100398,0.000019,
2311,2098,1.24744755031596,-11.9543215264612,0.023025071695713,0.004868,-0.000515,0.006559,0.200382,0.066775,329.812017,23.076428,0.999267,0.980540,0.005583,0.403127,-0.000021,0.000032,-0.000004,0.000032,-0.000021,-86.206431,0.000033,
2206,2983,-1.19766262767367,7.35642080793784,-0.000155248959572418,0.004713,0.000076,0.003654,0.205663,0.054255,315.462735,24.755454,0.999386,0.991309,0.003722,0.393818,0.000002,0.000028,0.000010,0.000032,-0.000001,71.236062,0.000036,
2041,2203,-4.658770896432,-9.64931747146598,0.0123506897101038,0.004543,-0.000600,0.009514,0.182051,0.077546,328.883751,24.652719,0.998544,0.982343,0.005382,0.427545,-0.000026,0.000034,0.000005,0.000035,-0.000026,85.712222,0.000036,
2251,3208,-0.258002196150464,12.2377526467744,0.0385881536224701,0.004541,-0.000716,0.001661,0.203737,0.006748,312.000199,25.142465,0.999695,0.994708,0.003214,0.414289,0.000006,0.000027,-0.000004,0.000028,0.000006,-79.142378,0.000036,
2101,2458,-3.39244831275787,-4.0756450322679,-0.00902000638751588,0.005196,-0.000186,0.004679,0.225252,0.083614,324.325774,24.317540,0.999319,0.988011,0.004384,0.526611,0.000003,-0.000002,-0.000022,0.000022,-0.000022,-41.885007,0.000026,
2296,2038,0.932235929883138,-13.2717406594441,0.037001916004499,0.005059,-0.000218,0.003113,0.220996,0.047583,330.925583,23.100731,0.999250,0.983556,0.005088,0.316272,-0.000031,0.000055,-0.000012,0.000056,-0.000032,-82.002194,0.000056,
2191,2923,-1.51289200783767,6.05193069144916,-0.00518024560523145,0.005236,-0.000381,0.004654,0.226545,0.036134,316.464476,24.616711,0.999319,0.990938,0.003888,0.418665,0.000004,0.000023,0.000011,0.000028,-0.000001,64.135109,0.000032,
2161,2773,-2.14093334307518,2.7907262944931,-0.0270490598975925,0.004939,-0.000617,0.005926,0.209083,0.035043,318.805745,24.423315,0.999418,0.989677,0.004025,0.450063,0.000010,0.000011,-0.000009,0.000020,0.000001,-45.672766,0.000024,
2311,2113,1.2452430423912,-11.626971103534,0.0273541066820826,0.004964,-0.000754,0.005075,0.209748,0.038675,329.616742,23.036714,0.999215,0.981118,0.005411,0.449731,-0.000019,0.000025,-0.000005,0.000025,-0.000020,-82.940034,0.000027,
2176,2848,-1.82766937434775,4.42231875493435,-0.0224007900143874,0.004672,-0.000488,0.005714,0.197402,0.049796,317.560782,24.498407,0.999366,0.991274,0.003718,0.459985,0.000008,0.000030,0.000010,0.000034,0.000004,69.069716,0.000041,
2221,3073,-0.886283199924545,9.30895855297826,0.0194438473563423,0.004797,-0.000401,0.003353,0.210236,0.020336,314.122679,24.861900,0.999599,0.992864,0.003380,0.401876,0.000003,0.000021,-0.000004,0.000021,0.000002,-77.547444,0.000026,
2206,2998,-1.20030908617894,7.68170629484113,0.00046147018076681,0.004816,-0.000294,0.006391,0.201703,0.058250,315.219423,24.732174,0.999441,0.991024,0.003782,0.437110,-0.000001,0.000025,0.000006,0.000026,-0.000002,77.035255,0.000029,
2131,2623,-2.76737677484763,-0.476949504150816,-0.0144103914814764,0.004878,-0.000582,0.006677,0.204335,0.046285,321.457786,24.341270,0.999502,0.989096,0.004215,0.464767,0.000013,-0.000002,-0.000001,0.000014,-0.000002,-3.759700,0.000015,
2041,2218,-4.66081572141659,-9.32110855567903,0.00910676376150832,0.004782,-0.000200,0.007223,0.199521,0.067661,328.633373,24.625609,0.997968,0.975792,0.005985,0.439782,-0.000025,0.000055,0.000008,0.000056,-0.000026,84.207440,0.000056,
2251,3223,-0.259985995904916,12.5624308313972,0.0492599348554563,0.004630,-0.000457,0.003695,0.201319,0.025194,311.841473,25.162881,0.999655,0.994197,0.003300,0.434228,0.000008,0.000035,-0.000003,0.000035,0.000008,-82.792389,0.000046,
2146,2668,-2.44848256349457,0.503674962681757,-0.0195291919175133,0.005071,-0.000015,0.001117,0.230009,0.046060,320.650632,24.308083,0.999645,0.991223,0.003703,0.510240,0.000013,0.000004,-0.000007,0.000016,0.000001,-28.677719,0.000019,
2056,2233,-4.3361030943421,-8.99245162628095,0.00616580902993746,0.005171,-0.000314,0.004661,0.224309,0.058422,328.307092,24.583910,0.999263,0.987273,0.004650,0.397464,-0.000016,0.000063,0.000002,0.000063,-0.000016,88.827749,0.000066,
2266,3283,0.0518244899648543,13.8662336166648,0.00637795409755881,0.004899,-0.000229,0.002933,0.216243,0.029476,310.484429,25.293829,0.999534,0.992300,0.003444,0.479894,0.000005,0.000051,-0.000001,0.000051,0.000005,-88.335136,0.000062,
2011,2098,-5.29647338492532,-11.9476171398578,0.0152549659531473,0.004448,-0.000145,0.005308,0.189746,0.075416,330.782500,24.913846,0.998350,0.977732,0.005941,0.375852,0.000004,-0.000032,-0.000011,0.000007,-0.000035,-15.229993,0.000037,
2311,2128,1.24241576133122,-11.2962440961144,0.0255178272039416,0.004783,-0.000311,0.001741,0.212978,0.030931,329.362217,23.222921,0.999248,0.983605,0.005082,0.291181,-0.000015,0.000028,-0.000005,0.000028,-0.000016,-83.272041,0.000028,
2056,2248,-4.33836908266975,-8.66516622436663,0.00891091844795255,0.005042,-0.000543,0.005430,0.216145,0.044423,328.081094,24.549680,0.999135,0.984763,0.004895,0.414432,-0.000018,0.000062,-0.000009,0.000063,-0.000019,-83.945462,0.000064,
2341,2248,1.87330335903319,-8.66643146119123,0.00897196010447487,0.004938,-0.001113,0.010733,0.188547,0.045578,327.254927,23.231375,0.998979,0.981441,0.005267,0.439743,-0.000007,-0.000015,-0.000014,0.000003,-0.000025,-37.512305,0.000028,
2086,2383,-3.70754156209694,-5.71314435529246,-0.00435282189380359,0.004459,-0.000653,0.005885,0.187779,0.041691,325.610505,24.435049,0.998396,0.979998,0.005526,0.401290,0.000013,0.000009,-0.000024,0.000036,-0.000013,-42.947173,0.000036,
2146,2683,-2.45182375782792,0.830854000451296,-0.0228746781052109,0.004898,-0.001057,0.008166,0.200377,0.025759,320.349850,24.360136,0.999389,0.989907,0.003920,0.446359,0.000014,0.000004,-0.000011,0.000021,-0.000003,-32.074200,0.000023,
2266,3298,0.0496082931758828,14.1919741429041,0.0123614410926507,0.004919,-0.000044,0.002188,0.219705,0.032572,310.291459,25.419796,0.999578,0.993096,0.003405,0.380705,0.000002,0.000050,-0.000008,0.000051,0.000001,-80.668472,0.000059,
2011,2113,-5.29762272602752,-11.6208231929879,0.0229614983564375,0.004954,-0.000500,0.004680,0.214613,0.050919,330.631622,24.851705,0.998369,0.979422,0.005850,0.404109,0.000001,-0.000037,-0.000012,0.000005,-0.000041,-16.562519,0.000045,
2326,2173,1.56032017390582,-10.3088774341997,0.0191289932922132,0.004593,-0.000574,0.010118,0.175377,0.078719,328.538679,23.231716,0.998832,0.978131,0.005540,0.356277,-0.000017,-0.000009,-0.000015,0.000003,-0.000029,-53.031661,0.000032,
2356,2323,2.18613394041269,-7.02527700019399,0.00727867953253281,0.004629,-0.000869,0.009856,0.177267,0.046975,326.019213,23.301402,0.999744,0.993867,0.003677,0.507868,-0.000007,-0.000005,0.000000,-0.000005,-0.000007,-75.423884,0.000013,
2056,2263,-4.34081072536124,-8.33633869013079,0.00450259483181981,0.005209,-0.000617,0.006570,0.220608,0.055420,327.807371,24.563281,0.999138,0.983385,0.005227,0.409241,-0.000016,0.000044,-0.000005,0.000045,-0.000016,-85.502971,0.000045,
2281,1993,0.612315766905308,-14.2588755409273,0.0365651565043663,0.005035,-0.000289,0.006792,0.207685,0.075045,331.646663,23.117867,0.999371,0.968029,0.006795,0.331997,-0.000026,0.000074,-0.000017,0.000077,-0.000029,-80.517829,0.000077,
2341,2263,1.87046782185805,-8.33803920419117,0.0108203516625167,0.004564,-0.000518,0.008110,0.180782,0.055120,327.020260,23.275242,0.999061,0.982391,0.005169,0.444432,-0.000011,-0.000008,-0.000017,0.000008,-0.000027,-47.897247,0.000028,
2011,2128,-5.30000500958802,-11.2906475918846,0.0172323848802307,0.005220,-0.000443,0.007077,0.220363,0.073706,330.348548,24.909966,0.998344,0.978453,0.006030,0.359855,-0.000007,-0.000031,-0.000011,-0.000003,-0.000035,-21.183924,0.000042,
2311,2143,1.24008591609583,-10.9676686994539,0.0269127444369133,0.005138,-0.000233,0.002382,0.227138,0.055105,329.146339,23.221232,0.999318,0.983677,0.005161,0.351867,-0.000014,0.000020,-0.000007,0.000021,-0.000016,-79.083239,0.000022,
2086,2398,-3.70960074852497,-5.38625900977431,-0.00228993214903994,0.004587,-0.000751,0.005644,0.194363,0.044879,325.392667,24.390802,0.998823,0.982997,0.005062,0.449324,0.000012,-0.000002,-0.000025,0.000031,-0.000020,-37.047538,0.000031,
2146,2698,-2.45467106369165,1.15814082661107,-0.028847057456062,0.004830,-0.000556,0.006788,0.201666,0.054183,320.057598,24.357024,0.999421,0.989451,0.004022,0.486250,0.000014,0.000001,-0.000012,0.000021,-0.000006,-30.220748,0.000022,
2056,2278,-4.34356300696207,-8.00713660775273,0.00545868617678025,0.004835,-0.000485,0.009259,0.195945,0.063000,327.548850,24.674562,0.999657,0.990856,0.004169,0.302491,-0.000016,0.000021,-0.000010,0.000023,-0.000018,-75.821876,0.000025,
2281,2008,0.609992616809105,-13.9299060311574,0.0353236158837262,0.005372,-0.000117,0.005339,0.228012,0.081136,331.415878,23.090845,0.999273,0.982225,0.005349,0.396522,-0.000025,0.000063,-0.000005,0.000063,-0.000026,-86.802765,0.000064,
2011,2143,-5.30191983179224,-10.9621045069885,0.00996370445386674,0.005764,-0.000174,0.004909,0.251307,0.088126,330.078581,24.817398,0.998199,0.978322,0.005926,0.458209,0.000002,-0.000004,-0.000016,0.000015,-0.000017,-40.302316,0.000019,
2356,2338,2.183367584325,-6.69490466519131,0.00265935987010835,0.004805,-0.000228,0.006452,0.197542,0.070986,325.757218,23.473591,0.999415,0.988430,0.004466,0.400617,-0.000003,0.000000,-0.000001,0.000000,-0.000003,-72.357003,0.000004,
2326,2188,1.55879976932307,-9.98238778852451,0.0259059682338716,0.004935,-0.000428,0.004999,0.208724,0.049135,328.387698,23.166170,0.999092,0.981586,0.005271,0.428666,-0.000018,-0.000005,-0.000014,0.000003,-0.000026,-57.436563,0.000029,
2056,2293,-4.34542834649101,-7.68165396025726,0.00999117354336931,0.004797,-0.000685,0.006852,0.200914,0.051213,327.351398,24.506368,0.999841,0.994053,0.003601,0.455325,-0.000001,0.000031,-0.000004,0.000031,-0.000001,-82.358391,0.000035,
2341,2278,1.86720175112285,-8.00927088218089,0.00645839959418026,0.004310,-0.000320,0.006433,0.175042,0.054688,326.735775,23.305549,0.998964,0.982346,0.005229,0.452861,-0.000012,-0.000001,-0.000018,0.000013,-0.000026,-53.224498,0.000026,
2281,2023,0.606527263406537,-13.6008343481665,0.0319452007082646,0.004922,-0.000517,0.006545,0.203297,0.056229,331.122384,23.085853,0.999106,0.981333,0.005498,0.408284,-0.000026,0.000072,0.000006,0.000072,-0.000026,86.536565,0.000073,
2086,2413,-3.71194552888654,-5.0597801505519,0.00267939253501481,0.004420,-0.001182,0.008133,0.179387,0.016079,325.177773,24.373551,0.998819,0.984023,0.004884,0.438393,0.000016,-0.000009,-0.000024,0.000030,-0.000023,-31.191277,0.000032,
2011,2158,-5.30475454623431,-10.6331489984188,0.0107452240021075,0.005220,-0.000913,0.007704,0.218578,0.047538,329.811836,24.909496,0.998226,0.977942,0.006095,0.316474,-0.000012,-0.000009,-0.000026,0.000016,-0.000037,-46.719973,0.000037,
2311,2158,1.2369979952457,-10.6407416805378,0.0300622102038233,0.004943,-0.001306,0.007610,0.200009,0.040399,328.904723,23.131945,0.999393,0.985502,0.005025,0.461613,-0.000018,0.000002,-0.000015,0.000010,-0.000026,-62.155649,0.000026,
2146,2713,-2.45755597894372,1.4849338655161,-0.0263218198365394,0.004364,-0.000502,0.008407,0.175319,0.058318,319.808863,24.407073,0.999512,0.990986,0.003969,0.448254,0.000018,0.000000,-0.000012,0.000024,-0.000006,-27.257270,0.000025,
2101,2473,-3.39510441707504,-3.74842886144399,-0.00847294824518485,0.005099,-0.000844,0.008109,0.210535,0.040645,324.073706,24.360195,0.999300,0.988528,0.004338,0.443593,0.000007,-0.000001,-0.000018,0.000021,-0.000015,-38.623847,0.000022,
2296,2053,0.929496570366737,-12.9429364933958,0.0368502224158078,0.005362,-0.000703,0.007455,0.220116,0.049639,330.682424,23.091870,0.999243,0.982361,0.005137,0.360607,-0.000031,0.000045,-0.000014,0.000047,-0.000033,-80.041666,0.000049,
2356,2353,2.18099530462197,-6.36979365710587,0.00352129376727817,0.005017,-0.000481,0.004317,0.214661,0.041094,325.540606,23.277536,0.999461,0.988701,0.004549,0.607215,0.000002,-0.000012,0.000004,0.000003,-0.000013,15.197362,0.000014,
2161,2788,-2.14293579695458,3.1168341443931,-0.0220097111460973,0.005018,-0.000292,0.004590,0.216967,0.045115,318.611929,24.445611,0.999526,0.990066,0.004054,0.447922,0.000007,0.000021,-0.000003,0.000022,0.000006,-79.381353,0.000029,
2011,2173,-5.30704452795873,-10.305791581884,0.0116984014430841,0.004811,-0.000480,0.004012,0.209964,0.032789,329.571127,24.837142,0.998703,0.984408,0.005375,0.364968,-0.000009,-0.000005,-0.000026,0.000019,-0.000033,-46.840447,0.000033,
2206,3013,-1.20267062338496,8.00661431081071,0.00776206983363181,0.004613,-0.000474,0.007256,0.189474,0.038815,315.023933,24.746312,0.999398,0.990821,0.003787,0.419283,-0.000001,0.000020,0.000000,0.000020,-0.000001,89.681869,0.000023,
2086,2428,-3.71436935715169,-4.73144653284696,0.000282879460201002,0.004522,-0.000771,0.008660,0.182709,0.036936,324.918664,24.411298,0.999081,0.985968,0.004649,0.421923,0.000013,-0.000004,-0.000014,0.000021,-0.000012,-29.758064,0.000021,
2131,2638,-2.76892916090749,-0.151799052463616,0.0010504134604048,0.004646,-0.000691,0.005027,0.198569,0.044780,321.338528,24.332050,0.999726,0.991951,0.003616,0.478278,0.000013,-0.000001,-0.000002,0.000014,-0.000001,-8.730806,0.000015,
2146,2728,-2.45930793296363,1.81045173847593,-0.0204427327085455,0.004474,-0.000221,0.005040,0.190679,0.049789,319.630240,24.383668,0.999502,0.989519,0.004115,0.471319,0.000017,0.000005,-0.000010,0.000023,-0.000001,-29.401065,0.000026,
2296,2068,0.926655604737782,-12.6142114766848,0.038334057704958,0.005148,-0.000738,0.007810,0.209113,0.050219,330.442663,23.100915,0.999277,0.982078,0.005169,0.385545,-0.000028,0.000026,-0.000011,0.000028,-0.000031,-78.567017,0.000034,
2101,2488,-3.39775045377779,-3.42173236498782,-0.0108396062250335,0.004803,-0.000624,0.005443,0.204787,0.033773,323.806376,24.297480,0.999211,0.988694,0.004272,0.502154,0.000009,0.000003,-0.000014,0.000020,-0.000008,-39.008422,0.000020,
2011,2188,-5.31166551970965,-9.97444526753861,-0.00846613655676265,0.003739,-0.000822,0.006927,0.152735,0.037813,329.105061,24.892108,0.999501,0.991480,0.004296,0.306874,-0.000007,0.000040,-0.000009,0.000042,-0.000009,-79.098776,0.000044,
2356,2368,2.177637600855,-6.03957455680143,0.00240600609714647,0.004870,-0.000544,0.007856,0.195528,0.069519,325.268207,23.476536,0.999080,0.984244,0.004963,0.477358,0.000003,-0.000008,0.000008,0.000008,-0.000012,29.151724,0.000013,
2086,2443,-3.71720340946639,-4.4028955540601,-0.00938422139876138,0.004485,-0.000595,0.006145,0.188303,0.041104,324.601327,24.422920,0.999216,0.987333,0.004575,0.415324,0.000010,0.000002,-0.000016,0.000022,-0.000011,-37.530584,0.000022,
2206,3028,-1.20516224489248,8.3318509250968,0.0105033049737244,0.004615,-0.000696,0.008381,0.185941,0.029024,314.798734,24.753886,0.999593,0.992710,0.003526,0.417580,0.000001,0.000017,-0.000004,0.000018,0.000001,-77.725363,0.000021,
2161,2803,-2.14517924946949,3.44298158845987,-0.0187605687027599,0.004919,0.000025,0.002368,0.219358,0.058097,318.397604,24.458635,0.999576,0.991223,0.003825,0.457896,0.000008,0.000018,-0.000005,0.000020,0.000006,-67.854360,0.000027,
2131,2653,-2.77163524538229,0.175979262784232,-0.0108374195285705,0.005027,-0.000399,0.002928,0.222481,0.039195,321.019857,24.341254,0.999671,0.990787,0.003771,0.469920,0.000011,0.000008,-0.000001,0.000012,0.000008,-23.896923,0.000019,
2011,2203,-5.31196824687146,-9.64840504786729,0.00154901690359566,0.004987,-0.000695,0.006712,0.210712,0.069192,329.005810,24.759816,0.999532,0.991554,0.004235,0.460587,-0.000001,0.000049,-0.000012,0.000052,-0.000003,-77.105288,0.000058,
2146,2743,-2.4611045542678,2.13615832338044,-0.0154415839242574,0.004895,-0.000550,0.006096,0.206757,0.034573,319.444881,24.380921,0.999544,0.989620,0.004111,0.466677,0.000014,0.000010,-0.000011,0.000023,0.000001,-40.826246,0.000027,
2101,2503,-3.40023457471044,-3.09356893637815,-0.0134079660290354,0.004796,-0.000490,0.004405,0.207594,0.047283,323.544927,24.352020,0.999214,0.988560,0.004242,0.463469,0.000017,0.000021,-0.000009,0.000028,0.000010,-51.011957,0.000039,
2296,2083,0.922954845480458,-12.2837125317745,0.0323771322679818,0.004754,-0.000859,0.009743,0.184524,0.065257,330.126547,23.180654,0.999321,0.982468,0.005169,0.354595,-0.000024,0.000033,-0.000009,0.000034,-0.000026,-81.712659,0.000036,
2086,2458,-3.71956125893382,-4.07617815808387,-0.00770438475024093,0.004586,-0.000883,0.009710,0.182623,0.057441,324.367773,24.366217,0.999335,0.988469,0.004398,0.488903,0.000013,-0.000005,-0.000024,0.000030,-0.000021,-34.393958,0.000031,
2206,3043,-1.20707751582792,8.65736316463958,0.0163327357631147,0.004634,-0.000287,0.004492,0.199333,0.042304,314.615872,24.787698,0.999805,0.994885,0.003113,0.413213,0.000002,0.000015,-0.000006,0.000018,0.000000,-69.494929,0.000020,
2011,2218,-5.31384856359319,-9.32048097646722,0.00849748284366569,0.004938,-0.000528,0.007925,0.205251,0.067293,328.817207,24.804696,0.999025,0.986696,0.004913,0.404201,-0.000002,0.000057,-0.000015,0.000061,-0.000006,-76.879951,0.000067,
