Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2176,2833,-1.82800379760866,4.10176581471429,-0.0319395203977706,0.002516,0.004429,0.006785,0.096529,0.262859,317.620767,24.714023,0.999681,0.993369,0.003475,0.445478,0.000009,0.000055,0.000004,0.000055,0.000009,84.426400,0.000069,
2056,2233,-4.33853881486683,-8.98801817457775,0.00906952671283534,0.002736,0.004120,0.007564,0.105691,0.263875,328.209912,24.814209,0.999183,0.986561,0.004798,0.373020,0.000015,0.000053,0.000034,0.000074,-0.000005,59.615863,0.000082,
2056,2248,-4.34100730687694,-8.6610830850651,0.0104752614598169,0.002404,0.003540,0.006994,0.091870,0.219296,327.967517,24.764644,0.999008,0.984669,0.004977,0.375084,0.000014,0.000072,0.000035,0.000088,-0.000003,64.879866,0.000100,
2026,2128,-4.97595898529697,-11.2875145813091,0.0176268895392013,0.002555,0.003701,0.007633,0.097530,0.239231,330.133733,24.969463,0.998505,0.976920,0.006164,0.381546,0.000016,-0.000005,0.000002,0.000016,-0.000005,4.360818,0.000016,
2161,2758,-2.14041677528501,2.46834085871087,-0.0169120857374878,0.002568,0.004054,0.010439,0.087766,0.267978,319.009770,24.624318,0.999153,0.986842,0.004340,0.471838,0.000007,0.000031,-0.000014,0.000037,0.000000,-65.719553,0.000043,
2221,3058,-0.885621946098627,8.98801800867885,0.0222005385002717,0.002932,0.004430,0.007669,0.112352,0.275505,314.289436,25.030030,0.999723,0.994079,0.003113,0.470822,-0.000004,0.000009,-0.000013,0.000017,-0.000012,-58.146609,0.000017,
2236,3118,-0.570850351259342,10.2914223564019,0.0247544920227938,0.002693,0.004492,0.009760,0.094339,0.275508,313.275724,25.211626,0.999550,0.991807,0.003716,0.420937,-0.000012,0.000021,-0.000012,0.000025,-0.000016,-72.349007,0.000025,
2266,3298,0.0472275569299647,14.1964822764873,0.017754843354794,0.002539,0.004465,0.007581,0.093788,0.252954,310.207448,25.645315,0.999554,0.992985,0.003445,0.375248,0.000011,0.000065,0.000011,0.000067,0.000009,78.989821,0.000083,
2401,2548,3.12165356362216,-2.10102926256487,-0.00573644775215598,0.002907,0.003991,0.008020,0.106039,0.254786,322.217674,24.082675,0.999337,0.988960,0.004622,0.466937,0.000017,-0.000009,0.000002,0.000018,-0.000010,3.674201,0.000018,
2416,2623,3.43281649606709,-0.463123337038105,-0.0175834995524724,0.002772,0.003787,0.007886,0.100020,0.251487,320.911330,24.282339,0.999377,0.988184,0.004172,0.482606,0.000011,0.000019,-0.000008,0.000024,0.000006,-58.896342,0.000032,
2296,2053,0.927414065083187,-12.9380754974054,0.0333944060243425,0.003280,0.004158,0.003999,0.138248,0.239499,330.568562,23.307272,0.999272,0.982084,0.005143,0.336196,0.000014,0.000069,-0.000005,0.000069,0.000013,-84.462856,0.000089,
2191,2923,-1.51536726910723,6.05674474609012,-0.00195785547788319,0.002761,0.004433,0.007877,0.104258,0.282450,316.365716,24.837180,0.999306,0.990384,0.003978,0.444299,0.000005,0.000033,0.000000,0.000033,0.000005,-89.394584,0.000041,
2011,2113,-5.29988994680556,-11.6162440677727,0.0219836930247652,0.002687,0.004080,0.003702,0.114564,0.239616,330.520862,25.070754,0.998313,0.978662,0.005935,0.374410,0.000033,-0.000007,-0.000009,0.000035,-0.000009,-11.525163,0.000036,
2161,2773,-2.14334173563356,2.79529987318885,-0.0251741370237255,0.002530,0.003957,0.007801,0.094097,0.250165,318.703361,24.643887,0.999455,0.990064,0.003951,0.444639,0.000010,0.000034,-0.000012,0.000039,0.000005,-67.864238,0.000048,
2101,2473,-3.39733107298176,-3.74388803121808,-0.00812765626642431,0.002872,0.003696,0.008454,0.108676,0.254254,323.971809,24.566458,0.999331,0.988332,0.004342,0.451193,-0.000003,0.000018,-0.000014,0.000025,-0.000010,-62.855745,0.000025,
2011,2068,-5.29317251915117,-12.6032726377288,0.0270910489887228,0.002838,0.003572,0.007110,0.112076,0.230420,331.282134,25.058740,0.999388,0.990525,0.004046,0.403120,0.000037,-0.000101,-0.000027,0.000042,-0.000106,-10.588754,0.000106,
2101,2503,-3.402180963084,-3.08904466513513,-0.0137578251340642,0.002850,0.004034,0.004055,0.120611,0.243345,323.452153,24.567976,0.999274,0.988577,0.004212,0.443699,0.000004,0.000024,-0.000016,0.000033,-0.000005,-60.956493,0.000036,
2506,3088,5.30157093246325,9.66183918652406,0.0163134261068194,0.002724,0.004349,0.007090,0.099781,0.254169,313.794887,26.148710,0.999695,0.992625,0.003500,0.424824,0.000037,0.000073,0.000017,0.000080,0.000030,67.841091,0.000113,
2446,2788,4.0533450940138,3.13514035315804,-0.0220269309419905,0.002737,0.004587,0.006446,0.103688,0.266745,318.237927,24.849629,0.999447,0.988126,0.004244,0.481508,-0.000001,0.000065,-0.000012,0.000067,-0.000003,-80.330379,0.000076,
2026,2098,-4.97061257824447,-11.9461411688399,0.0315604289789917,0.002599,0.003798,0.006155,0.103575,0.246814,330.736630,24.989517,0.998933,0.980700,0.005427,0.381683,0.000027,0.000000,0.000004,0.000028,-0.000001,8.265564,0.000032,
2491,2998,4.99271985550547,7.70540314499611,0.00782757111750243,0.002641,0.004272,0.008625,0.090204,0.246392,315.146137,25.758095,0.999309,0.987619,0.004228,0.403946,0.000029,0.000016,0.000006,0.000032,0.000013,21.217529,0.000046,
2191,2908,-1.51288495874526,5.72933003360989,-0.000749554532092134,0.002611,0.004193,0.008294,0.095927,0.267471,316.612678,24.709492,0.999744,0.994337,0.003360,0.543099,0.000006,0.000032,-0.000002,0.000033,0.000006,-85.762827,0.000042,
2071,2323,-4.02565397307417,-7.02071494673248,0.00338557811903684,0.003044,0.004011,0.006394,0.122961,0.254684,326.651302,24.651627,0.999169,0.987339,0.004642,0.450886,0.000020,0.000012,0.000002,0.000020,0.000012,10.303726,0.000032,
2311,2098,1.24552649158244,-11.9498099989981,0.0215929997923467,0.002947,0.003997,0.005127,0.119010,0.261085,329.715556,23.278622,0.999381,0.980666,0.005482,0.396307,0.000013,0.000052,0.000001,0.000052,0.000013,88.887090,0.000069,
2146,2698,-2.4567162120028,1.16311162568813,-0.0289531315081604,0.002785,0.004415,0.006682,0.109601,0.278137,319.961328,24.589329,0.999408,0.989577,0.004013,0.478015,0.000007,0.000036,-0.000014,0.000042,0.000001,-67.788033,0.000049,
2116,2548,-3.08377276441887,-2.10644847459066,-0.0248762066298696,0.002969,0.004535,0.003999,0.126319,0.263576,322.568178,24.522310,0.999255,0.986910,0.004526,0.493163,0.000002,0.000037,-0.000005,0.000037,0.000001,-81.390800,0.000044,
2041,2203,-4.66026521796321,-9.64428487969496,0.00679421485557441,0.003049,0.004433,0.003957,0.130414,0.263325,328.782915,24.868864,0.998695,0.981393,0.005413,0.397532,0.000006,0.000045,0.000026,0.000058,-0.000006,63.708678,0.000064,
2146,2683,-2.45373206348836,0.835865966956455,-0.0235356999392593,0.002989,0.003955,0.007505,0.116307,0.248346,320.256910,24.592900,0.999358,0.989770,0.003963,0.436299,0.000005,0.000036,-0.000012,0.000040,0.000000,-70.899374,0.000047,
2026,2143,-4.97822653606759,-10.9609882951781,0.0233624915924224,0.002333,0.002865,0.011075,0.077634,0.227383,329.921951,24.859226,0.997930,0.977030,0.006153,0.473055,0.000018,0.000001,0.000002,0.000018,0.000001,7.174447,0.000021,
2281,2008,0.607633697275546,-13.9255776937271,0.0338501542197491,0.003013,0.004212,0.003866,0.126564,0.257004,331.299267,23.293326,0.999319,0.982162,0.005329,0.371162,0.000027,0.000083,-0.000001,0.000083,0.000027,-89.046549,0.000115,
2461,2863,4.36457844744919,4.76930066271647,-0.0230257722304827,0.002414,0.004452,0.005424,0.092497,0.269814,317.023971,25.167480,0.999523,0.990293,0.003785,0.449013,0.000001,0.000023,-0.000011,0.000027,-0.000004,-67.440888,0.000029,
2236,3148,-0.575729949358081,10.941495921604,0.0285129671325421,0.002667,0.004510,0.006851,0.102600,0.267940,312.825005,25.223014,0.999247,0.990655,0.003944,0.441968,-0.000009,0.000022,-0.000010,0.000025,-0.000012,-73.631999,0.000025,
2446,2803,4.05032471537875,3.46247053177349,-0.0238296489864069,0.002900,0.004336,0.006839,0.109609,0.254215,317.983813,24.962416,0.999569,0.989554,0.003975,0.408189,-0.000001,0.000052,-0.000009,0.000053,-0.000003,-80.967388,0.000060,
2251,3253,-0.268891046043375,13.2187304283811,0.0357754416298235,0.002477,0.004431,0.009224,0.085870,0.272048,311.117241,25.447681,0.999658,0.993632,0.003307,0.439856,0.000003,0.000051,0.000007,0.000052,0.000002,81.256809,0.000061,
2116,2578,-3.08824207460966,-1.45276083812794,-0.0176941600483929,0.002891,0.004358,0.004542,0.121096,0.260741,322.137490,24.574548,0.999415,0.989204,0.004257,0.446381,0.000002,0.000028,-0.000009,0.000031,-0.000001,-72.859855,0.000035,
2296,2083,0.921000325369672,-12.2788585141227,0.0295098356551762,0.002799,0.003995,0.006876,0.106510,0.264473,330.021368,23.393183,0.999354,0.982514,0.005138,0.342203,0.000013,0.000064,0.000003,0.000064,0.000013,87.099933,0.000082,
2131,2653,-2.77408223695702,0.180634050049385,-0.00783534567949573,0.002580,0.004256,0.005930,0.102514,0.261436,320.921868,24.572155,0.999622,0.990934,0.003794,0.461319,0.000002,0.000031,-0.000012,0.000035,-0.000002,-70.033512,0.000039,
2296,2068,0.924462174649289,-12.6096086407703,0.0362172388362865,0.002955,0.003865,0.005693,0.117546,0.244095,330.330326,23.303966,0.999318,0.982107,0.005139,0.377473,0.000012,0.000070,0.000002,0.000070,0.000012,87.950450,0.000089,
2341,2263,1.86840986819137,-8.33352906271361,0.0119669838650225,0.002506,0.003992,0.009256,0.084260,0.251003,326.929987,23.503956,0.999129,0.982477,0.005116,0.412390,-0.000014,-0.000020,-0.000011,-0.000005,-0.000029,-37.397838,0.000037,
2476,2938,4.67719968602666,6.40102966300192,-0.00807010313104684,0.002627,0.004230,0.007751,0.093189,0.264705,315.958700,25.492387,0.999430,0.988585,0.004089,0.422096,0.000017,-0.000018,-0.000009,0.000019,-0.000021,-14.057452,0.000023,
2056,2278,-4.34539750269196,-8.00273226564275,0.00260323989920153,0.003000,0.003919,0.006403,0.121090,0.241977,327.447614,24.869830,0.999619,0.990926,0.004181,0.286617,0.000012,0.000061,0.000041,0.000085,-0.000011,60.506633,0.000092,
2401,2563,3.11795499242691,-1.77282535506774,-0.0118803897067323,0.002666,0.004254,0.008618,0.092953,0.277933,321.909221,24.124481,0.999291,0.987194,0.004525,0.495060,0.000015,-0.000003,-0.000002,0.000015,-0.000003,-5.750827,0.000016,
2041,2218,-4.66284004545185,-9.31612293861471,0.00649552057461733,0.002758,0.004785,0.004612,0.115345,0.290358,328.524429,24.831867,0.998128,0.974211,0.006063,0.456621,0.000011,0.000057,0.000034,0.000075,-0.000008,61.818526,0.000083,
2281,1993,0.610346067437046,-14.2542166514306,0.0306454166860135,0.003065,0.004370,0.000872,0.138985,0.240318,331.525812,23.309923,0.999352,0.969244,0.006693,0.306431,0.000023,0.000083,-0.000016,0.000087,0.000019,-76.230097,0.000113,
2041,2188,-4.65837090273903,-9.97329139680525,0.0140505238576338,0.002467,0.004286,0.007146,0.094760,0.286674,329.048702,24.857325,0.999180,0.985396,0.004851,0.437411,0.000009,0.000037,0.000027,0.000054,-0.000008,58.673855,0.000058,
2071,2338,-4.02774830439222,-6.6937482898492,0.00755755122031587,0.002772,0.004113,0.002948,0.120335,0.248529,326.442194,24.624595,0.998606,0.985057,0.004990,0.470299,0.000015,0.000001,-0.000008,0.000018,-0.000003,-24.024776,0.000020,
2011,2128,-5.30240228802507,-11.2857479417725,0.013482046765148,0.002823,0.004457,0.003326,0.121916,0.270420,330.216245,25.120471,0.998404,0.977779,0.006066,0.346729,0.000025,-0.000011,-0.000004,0.000025,-0.000012,-6.894654,0.000025,
2371,2413,2.49419660836818,-5.05070243222784,0.00190226698657625,0.002694,0.004148,0.005470,0.105819,0.255076,324.447585,23.807210,0.999541,0.988095,0.004489,0.410386,0.000012,0.000023,0.000027,0.000045,-0.000010,50.502519,0.000047,
2251,3223,-0.262009475654448,12.5672560004779,0.0534512329984409,0.002607,0.004369,0.007886,0.096185,0.265004,311.767878,25.392929,0.999655,0.994418,0.003261,0.443910,0.000001,0.000049,-0.000001,0.000049,0.000001,-89.210986,0.000058,
2011,2083,-5.29608509911951,-12.2731182229095,0.0178927079923028,0.002489,0.003803,0.004755,0.102469,0.249316,330.955465,25.063232,0.998539,0.980066,0.005620,0.409257,0.000039,-0.000058,-0.000016,0.000041,-0.000061,-9.168365,0.000062,
2206,2998,-1.20227299669246,7.68626362488221,0.00241266214311509,0.002853,0.004264,0.008342,0.106698,0.266519,315.137566,24.957426,0.999430,0.990692,0.003849,0.419875,-0.000002,0.000024,0.000003,0.000024,-0.000003,84.531857,0.000026,
2311,2113,1.24324346803978,-11.6227186734261,0.0286983348401009,0.002965,0.003499,0.006419,0.115225,0.245695,329.530246,23.232993,0.999284,0.980908,0.005385,0.461405,0.000010,0.000042,0.000000,0.000042,0.000010,89.867050,0.000056,
2086,2398,-3.71125684222504,-5.3810442277799,-0.00581026847038402,0.002931,0.004464,0.002123,0.130106,0.271136,325.295726,24.608801,0.998791,0.983573,0.005015,0.457769,0.000003,0.000025,-0.000008,0.000028,0.000001,-71.430155,0.000033,
2191,2938,-1.51735789281949,6.38181641555104,0.00308278732359213,0.002845,0.004220,0.005649,0.115050,0.262146,316.174650,24.833013,0.999447,0.991679,0.003736,0.442195,0.000005,0.000032,0.000002,0.000032,0.000005,86.231865,0.000040,
2071,2353,-4.03073689468523,-6.36485975955373,-0.000727422245688558,0.002574,0.003881,0.002389,0.112778,0.245253,326.123765,24.653254,0.998426,0.981531,0.005392,0.437530,0.000009,0.000001,-0.000008,0.000013,-0.000004,-31.769876,0.000014,
2131,2623,-2.76960986429393,-0.471932841656695,-0.0152963738718768,0.002645,0.004434,0.005791,0.105967,0.265718,321.348783,24.575272,0.999413,0.989164,0.004258,0.450486,0.000000,0.000017,-0.000015,0.000025,-0.000008,-60.557499,0.000026,
2116,2563,-3.08615290966165,-1.77954753317012,-0.0195503457300106,0.002821,0.004173,0.006563,0.111841,0.256866,322.355480,24.572101,0.999251,0.987104,0.004591,0.440791,0.000005,0.000031,-0.000010,0.000034,0.000002,-71.676341,0.000041,
2326,2188,1.5567161363319,-9.97764397984361,0.0232916269294492,0.002852,0.004316,0.002384,0.124094,0.251595,328.277966,23.370032,0.999047,0.981008,0.005353,0.428356,0.000002,0.000002,-0.000007,0.000009,-0.000005,-45.508902,0.000009,
2161,2788,-2.14496688072949,3.12143894256833,-0.023313079448485,0.002987,0.004313,0.003286,0.129102,0.253980,318.510095,24.650503,0.999569,0.990492,0.003951,0.452142,0.000006,0.000041,-0.000009,0.000043,0.000004,-76.238768,0.000053,
2221,3073,-0.888426092857031,9.31374893876837,0.0231194641084471,0.002654,0.004389,0.007028,0.101572,0.265962,314.041264,25.082053,0.999594,0.992974,0.003364,0.427210,-0.000007,0.000017,-0.000014,0.000023,-0.000013,-65.659167,0.000023,
2161,2803,-2.14718897669784,3.4475238736336,-0.0174084212137018,0.002909,0.004567,0.003720,0.124287,0.265633,318.310763,24.679660,0.999592,0.991358,0.003792,0.444366,0.000006,0.000041,-0.000007,0.000043,0.000005,-79.235313,0.000052,
2386,2488,2.80622944304505,-3.41140619118119,-0.00288283900306396,0.002796,0.003811,0.010218,0.093218,0.264963,323.188725,23.955341,0.999461,0.988316,0.004342,0.451206,0.000016,0.000009,0.000021,0.000034,-0.000008,40.019695,0.000035,
