Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2161,2743,-2.13216820175328,2.04993831940295,-0.027768408812733,0.008496,-0.088234,0.002364,0.352654,-4.018287,319.495783,20.353984,0.999362,0.988778,0.004242,0.443265,0.000114,0.000058,-0.000017,0.000119,0.000053,-15.395606,0.000176,
2491,2998,5.00068145359291,7.61110378739897,0.00727754531311575,0.010603,-0.090027,0.008075,0.417322,-4.088122,315.540547,21.396112,0.999291,0.988158,0.004179,0.415624,0.000043,0.000021,0.000051,0.000084,-0.000021,38.938462,0.000088,
2131,2593,-2.76092946591713,-1.21731420028122,-0.0302834852952856,0.006795,-0.087682,-0.003834,0.294036,-3.976891,321.965513,20.256067,0.999242,0.989610,0.004393,0.512679,0.000228,0.000101,0.000019,0.000231,0.000098,8.330543,0.000338,
2221,3043,-0.876106359933026,8.57074473413799,0.0133847827723912,0.010549,-0.088485,0.009292,0.423366,-4.002934,314.840277,20.777204,0.999708,0.993513,0.003265,0.423385,0.000018,0.000023,-0.000012,0.000033,0.000008,-50.709839,0.000043,
2191,2893,-1.5036820782967,5.31256173905383,-0.00903889038983152,0.009522,-0.088169,0.004004,0.393992,-4.008734,317.153503,20.550262,0.999781,0.994754,0.003202,0.408592,0.000043,0.000047,0.000000,0.000047,0.000043,-89.964411,0.000090,
2431,2698,3.75074246618545,1.08013124507002,-0.0243586556970854,0.008749,-0.090204,0.001778,0.357453,-4.102674,319.983691,20.300991,0.999663,0.991986,0.003782,0.334042,0.000177,0.000114,-0.000004,0.000177,0.000114,-3.246982,0.000293,
2476,2923,4.68705108152087,5.98144483547276,-0.0157160922890967,0.009808,-0.089773,0.004601,0.394625,-4.082344,316.512617,21.133696,0.999159,0.986007,0.004567,0.361962,0.000055,0.000035,0.000046,0.000092,-0.000002,38.789277,0.000105,
2011,2023,-5.29443689541138,-13.687432845847,-0.0136360716804234,-0.004726,-0.094238,-0.031181,-0.160841,-4.456184,331.467066,20.401260,0.997592,0.979583,0.006070,0.405877,0.001516,0.001228,0.000158,0.001585,0.001159,23.848569,0.002755,
2266,3268,0.0625532664023858,13.4522154225372,0.0296650114219688,0.012271,-0.088869,0.017417,0.473801,-4.021341,311.249722,21.224391,0.999595,0.992890,0.003447,0.469465,0.000021,0.000049,0.000004,0.000050,0.000021,82.945534,0.000072,
2341,2248,1.87344830205916,-8.75922159863601,-0.0108663888135538,0.005083,-0.093903,-0.009105,0.227766,-4.302821,327.198261,18.890063,0.998625,0.980391,0.005560,0.421987,0.000809,0.000761,-0.000036,0.000828,0.000742,-27.953157,0.001570,
2086,2368,-3.70594367006461,-6.12983555125958,-0.0232593771366396,0.003425,-0.088434,-0.017625,0.179267,-4.116350,325.753065,20.252164,0.998026,0.981265,0.005586,0.425910,0.000556,0.000395,0.000048,0.000569,0.000382,15.464476,0.000957,
2056,2233,-4.340286698541,-9.08200590837184,-0.014896824259381,0.000988,-0.089868,-0.016402,0.063005,-4.150867,328.038542,20.388916,0.998677,0.986495,0.005102,0.385522,0.000862,0.000792,0.000121,0.000953,0.000701,36.860764,0.001661,
2146,2668,-2.44575794866853,0.415478054800985,-0.0230306743617348,0.007795,-0.088212,-0.002385,0.335237,-4.015130,320.792021,20.237473,0.999521,0.991218,0.003814,0.517597,0.000178,0.000060,-0.000004,0.000178,0.000060,-2.150069,0.000248,
2071,2293,-4.02214165502829,-7.77012188160344,-0.0163580888387855,0.001868,-0.089504,-0.014817,0.099173,-4.121054,327.016271,20.258148,0.999695,0.992874,0.003996,0.471951,0.000725,0.000626,0.000093,0.000781,0.000570,31.007149,0.001357,
2446,2773,4.06219216026783,2.71421877319698,-0.0320341838375384,0.008860,-0.089772,-0.000193,0.369820,-4.082815,318.736226,20.401734,0.999365,0.988364,0.004414,0.512915,0.000121,0.000056,0.000014,0.000124,0.000053,11.746407,0.000182,
2461,2848,4.37433183237846,4.34898212925724,-0.0310464878868402,0.009707,-0.089929,0.004219,0.391843,-4.068623,317.572394,20.753574,0.999691,0.992722,0.003473,0.455479,0.000089,0.000050,0.000025,0.000101,0.000038,26.062081,0.000144,
2206,2968,-1.18912302275164,6.94214464466343,0.006902787672459,0.010398,-0.088004,0.007102,0.424207,-3.975401,316.050454,20.662035,0.999292,0.990693,0.003906,0.437748,0.000028,0.000028,-0.000006,0.000034,0.000023,-44.834032,0.000057,
2026,2083,-4.97503455401084,-12.3714430050291,-0.00169492270964611,-0.003875,-0.092676,-0.024875,-0.138039,-4.347039,330.533352,20.405088,0.998839,0.985929,0.004978,0.383834,0.001294,0.001237,0.000181,0.001449,0.001083,40.531719,0.002540,
2116,2518,-3.07559765785455,-2.85358045650304,-0.0265197029759179,0.005835,-0.088370,-0.005339,0.254265,-4.044245,323.236139,20.276168,0.999026,0.986864,0.004609,0.421037,0.000309,0.000164,0.000016,0.000311,0.000163,6.152703,0.000481,
2236,3118,-0.56213489835525,10.1986226571779,0.0225356684549638,0.011409,-0.088308,0.007541,0.468124,-4.006188,313.700099,20.917110,0.999589,0.992060,0.003634,0.429505,0.000014,0.000019,-0.000005,0.000022,0.000011,-57.908699,0.000034,
2251,3193,-0.24817567279063,11.8246675409526,0.047527268701856,0.011814,-0.088804,0.012540,0.469590,-4.034385,312.652347,21.100332,0.999483,0.991778,0.003596,0.388455,0.000020,0.000040,0.000005,0.000041,0.000018,75.922726,0.000061,
2416,2623,3.43800369660218,-0.557563395141102,-0.0252607272625482,0.007959,-0.090653,0.000209,0.327064,-4.114632,321.145211,19.909072,0.999085,0.987703,0.004411,0.475561,0.000219,0.000119,-0.000001,0.000219,0.000119,-0.606032,0.000342,
2356,2323,2.18739217096529,-7.11666106229037,-0.0123567307055055,0.005888,-0.092253,-0.009779,0.267658,-4.209554,326.014271,18.998263,0.999502,0.993345,0.004052,0.543187,0.000626,0.000540,-0.000027,0.000634,0.000532,-15.993898,0.001168,
2041,2158,-4.65884489418914,-10.7253570927581,-0.0108074290152445,-0.001921,-0.093023,-0.009096,-0.091889,-4.261153,329.209717,20.436655,0.998892,0.986133,0.005094,0.323192,0.001053,0.000992,0.000142,0.001167,0.000878,38.983052,0.002052,
2371,2398,2.50047219466047,-5.47445413380184,-0.0144197923798401,0.006196,-0.091125,-0.009610,0.281686,-4.177893,324.801857,19.260952,0.999193,0.987552,0.004788,0.468301,0.000508,0.000407,-0.000021,0.000513,0.000403,-11.305822,0.000917,
2491,3013,4.99734102317202,7.93755453426151,0.00464249895918556,0.010633,-0.090222,0.008974,0.415175,-4.096653,315.270573,21.477246,0.999579,0.992608,0.003496,0.384021,0.000041,0.000031,0.000051,0.000087,-0.000015,42.360556,0.000093,
2401,2548,3.12676486070642,-2.19530550637122,-0.0156349208530742,0.008018,-0.090286,-0.001878,0.337776,-4.097552,322.437438,19.695343,0.999072,0.989188,0.004757,0.488576,0.000289,0.000155,-0.000009,0.000290,0.000155,-3.866412,0.000451,
2011,2038,-5.29646166571867,-13.3569949671687,-0.0203975654326882,-0.004293,-0.093375,-0.032725,-0.136617,-4.422013,331.194226,20.426165,0.997211,0.979806,0.006016,0.406700,0.001442,0.001158,0.000152,0.001508,0.001093,23.452322,0.002611,
2386,2473,2.81400712345301,-3.83301703981626,-0.0210026910105512,0.007592,-0.090207,-0.009033,0.344101,-4.101969,323.602210,19.495513,0.998978,0.988810,0.004719,0.486705,0.000397,0.000240,-0.000003,0.000397,0.000240,-1.252499,0.000644,
2266,3283,0.0591200175398612,13.7777528498703,0.0168374139456091,0.012195,-0.088710,0.013393,0.483730,-4.026509,310.905921,21.231468,0.999458,0.992563,0.003460,0.481202,0.000022,0.000061,-0.000001,0.000061,0.000022,-87.988903,0.000086,
2296,2038,0.930429053295615,-13.3684592436899,0.00539554922346497,0.003252,-0.096937,-0.028494,0.208133,-4.533023,330.722437,18.503866,0.998629,0.983090,0.005473,0.323943,0.001335,0.001410,-0.000037,0.001425,0.001320,-67.909245,0.002745,
2056,2248,-4.34238517492212,-8.75460885444349,-0.0153059013581469,0.001026,-0.089986,-0.018787,0.071390,-4.182567,327.802895,20.350165,0.998665,0.984299,0.005200,0.389608,0.000825,0.000772,0.000107,0.000908,0.000689,38.106431,0.001602,
2341,2263,1.8713970396004,-8.43069018858451,-0.00924433971891858,0.005493,-0.093169,-0.011955,0.256774,-4.297641,326.998433,18.948485,0.998852,0.981441,0.005380,0.407713,0.000766,0.000703,-0.000041,0.000786,0.000683,-26.353452,0.001470,
2101,2458,-3.3931986933946,-4.16379820987417,-0.0187128928540687,0.004446,-0.088339,-0.005013,0.189651,-4.027694,324.275407,20.258809,0.999315,0.988461,0.004328,0.473850,0.000397,0.000188,0.000019,0.000399,0.000186,5.255578,0.000598,
2326,2188,1.55937542669562,-10.074926070677,-0.00742889707669292,0.005511,-0.092966,-0.028336,0.313875,-4.363665,328.285050,18.770331,0.998624,0.980835,0.005593,0.401789,0.000959,0.001006,-0.000036,0.001026,0.000940,-61.771953,0.001966,
2476,2938,4.68445635690357,6.30688622823095,-0.00971212914231501,0.009883,-0.089913,0.006109,0.392329,-4.086227,316.315735,21.157948,0.999315,0.988789,0.004130,0.389923,0.000050,0.000026,0.000043,0.000083,-0.000007,37.025396,0.000092,
2086,2383,-3.70825613005728,-5.800941204518,-0.0254039701162014,0.003744,-0.088450,-0.015166,0.186824,-4.103822,325.500279,20.336834,0.997706,0.980061,0.005792,0.354468,0.000538,0.000349,0.000044,0.000547,0.000340,12.419853,0.000895,
2176,2833,-1.82158635994647,4.00891974853063,-0.0308854080257106,0.008934,-0.088417,0.007839,0.355340,-4.023926,317.957043,20.464014,0.999608,0.993598,0.003506,0.405436,0.000061,0.000068,-0.000006,0.000071,0.000057,-60.884218,0.000129,
2461,2863,4.37181442864728,4.67521906978911,-0.0249004620568485,0.009650,-0.089630,0.003549,0.391867,-4.061981,317.378960,20.823200,0.999457,0.990718,0.003779,0.446432,0.000084,0.000061,0.000036,0.000110,0.000034,36.143136,0.000151,
2191,2908,-1.50598061401368,5.63678729125156,-0.00347316624919358,0.009515,-0.088350,0.005570,0.388739,-4.004728,316.951297,20.439575,0.999788,0.994444,0.003289,0.537436,0.000045,0.000035,0.000000,0.000045,0.000035,1.988864,0.000080,
2251,3208,-0.25068663921963,12.149361232648,0.0479997794820974,0.011856,-0.089108,0.011073,0.476265,-4.046930,312.417614,21.089376,0.999722,0.994978,0.003131,0.409111,0.000020,0.000038,0.000007,0.000040,0.000018,70.798275,0.000060,
2221,3058,-0.877629104934524,8.89505275986176,0.0241508990723105,0.010925,-0.088535,0.009619,0.439657,-4.000209,314.702138,20.745508,0.999772,0.994345,0.003004,0.475770,0.000019,0.000024,-0.000013,0.000034,0.000009,-49.492319,0.000046,
2311,2113,1.24463597011279,-11.721923821988,-0.00475639376071513,0.004357,-0.095706,-0.027035,0.254879,-4.479283,329.466074,18.535276,0.998425,0.980806,0.005865,0.423801,0.001153,0.001263,-0.000026,0.001268,0.001147,-77.486126,0.002417,
2071,2308,-4.02495367964647,-7.44008177240467,-0.0295433006534722,0.002107,-0.088732,-0.015988,0.113711,-4.104481,326.678792,20.306233,0.999713,0.992527,0.004132,0.439952,0.000680,0.000569,0.000075,0.000718,0.000532,26.724518,0.001254,
2026,2098,-4.97614160155929,-12.0416845915353,-0.00391357845126095,-0.002930,-0.091745,-0.029319,-0.082250,-4.319200,330.329388,20.447301,0.998757,0.980902,0.005520,0.362769,0.001245,0.001201,0.000182,0.001406,0.001039,41.527884,0.002455,
2431,2713,3.74861475482657,1.40510786909919,-0.0165651890431491,0.008881,-0.090060,0.000882,0.366885,-4.096338,319.814930,20.227469,0.999628,0.991632,0.003803,0.464046,0.000159,0.000108,0.000003,0.000159,0.000108,3.377247,0.000268,
2146,2683,-2.4489470524429,0.743229700920956,-0.0288270715801104,0.007774,-0.088681,0.002214,0.320196,-4.024737,320.485039,20.310057,0.999223,0.990011,0.004013,0.443607,0.000166,0.000057,-0.000007,0.000166,0.000057,-3.445754,0.000232,
2206,2983,-1.19214680780209,7.26819315733771,0.00278607285264343,0.010228,-0.088151,0.006595,0.417912,-3.995931,315.765154,20.695277,0.999407,0.991071,0.003750,0.399876,0.000025,0.000033,-0.000007,0.000037,0.000021,-60.697044,0.000058,
2266,3298,0.0568126794856418,14.10332299003,0.0236783452528471,0.012124,-0.088695,0.013505,0.480035,-4.037280,310.713181,21.358561,0.999542,0.993247,0.003409,0.367034,0.000031,0.000050,-0.000004,0.000051,0.000030,-78.685035,0.000082,
2356,2338,2.18477767116178,-6.78670933620404,-0.0173604754032226,0.006215,-0.092033,-0.013568,0.296068,-4.235003,325.757663,19.177395,0.999149,0.988134,0.004724,0.379275,0.000602,0.000514,-0.000021,0.000607,0.000509,-12.936838,0.001117,
2041,2173,-4.66045582233081,-10.3979979612415,-0.00758154018205914,-0.001888,-0.092069,-0.015231,-0.073111,-4.257265,329.014873,20.370542,0.998783,0.987907,0.004813,0.388305,0.001018,0.000950,0.000139,0.001127,0.000841,38.181791,0.001975,
2446,2788,4.05987194158746,3.04044405346814,-0.0272352310140604,0.009264,-0.090110,0.001237,0.382892,-4.098434,318.545136,20.462080,0.999352,0.988465,0.004268,0.489064,0.000119,0.000057,0.000011,0.000121,0.000055,10.100075,0.000179,
2011,2053,-5.29956674473938,-13.0282842510721,-0.0075087454715117,-0.005176,-0.094498,-0.018694,-0.215410,-4.385212,330.982226,20.517307,0.998837,0.990325,0.004398,0.343788,0.001391,0.001183,0.000151,0.001470,0.001104,27.737677,0.002583,
2131,2608,-2.76303457407337,-0.891144304378685,-0.0243391784791243,0.006791,-0.087977,-0.003058,0.291390,-4.010721,321.769986,20.283669,0.999271,0.989132,0.004456,0.457544,0.000217,0.000089,0.000016,0.000219,0.000087,6.831781,0.000315,
2416,2638,3.43550806307393,-0.229593315415812,-0.0249064999520101,0.008149,-0.090177,-0.002738,0.346796,-4.112635,320.923556,20.031320,0.999203,0.988100,0.004408,0.403919,0.000201,0.000124,-0.000003,0.000201,0.000124,-2.373850,0.000328,
2161,2758,-2.13461960611179,2.37583540826555,-0.0230956140811145,0.008365,-0.088452,0.004255,0.340779,-4.012289,319.279538,20.348915,0.999064,0.985991,0.004494,0.464468,0.000105,0.000062,-0.000017,0.000111,0.000056,-19.262761,0.000170,
2236,3133,-0.565309297045435,10.5241832603795,0.0214427154559189,0.011137,-0.088401,0.009827,0.448184,-4.002590,313.425628,20.942754,0.999653,0.992514,0.003637,0.427461,0.000010,0.000022,-0.000004,0.000024,0.000008,-73.187442,0.000033,
2491,3028,4.99394306494006,8.26375052273724,0.00418770109774869,0.010471,-0.089961,0.010504,0.402031,-4.078268,315.007738,21.527021,0.999685,0.993938,0.003323,0.410993,0.000045,0.000022,0.000051,0.000086,-0.000018,38.568638,0.000090,
2056,2263,-4.34461852853957,-8.42520396214723,-0.0181218206413973,0.001401,-0.089482,-0.016054,0.081085,-4.124281,327.547048,20.385738,0.998902,0.982742,0.005421,0.409280,0.000791,0.000723,0.000106,0.000869,0.000646,36.107194,0.001520,
2296,2053,0.927467613726474,-13.0398342516891,0.00617769062552043,0.003333,-0.097601,-0.023218,0.193849,-4.525744,330.473691,18.484512,0.998142,0.982197,0.005703,0.384170,0.001297,0.001386,-0.000029,0.001395,0.001288,-73.651369,0.002683,
2371,2413,2.49884480802662,-5.14542707506013,-0.0176261993872231,0.007342,-0.090577,-0.014059,0.350244,-4.178720,324.600257,19.375214,0.999363,0.988470,0.004599,0.395956,0.000476,0.000375,-0.000014,0.000477,0.000373,-7.532080,0.000853,
2461,2878,4.3683196078306,5.00138752664071,-0.0240472566405856,0.009498,-0.090239,0.008259,0.366977,-4.055165,317.116251,20.851009,0.999270,0.991188,0.003866,0.479486,0.000081,0.000069,0.000043,0.000118,0.000031,41.076288,0.000158,
2401,2563,3.12308643323979,-1.86726181482356,-0.0231988874136846,0.007797,-0.090182,-0.002701,0.330679,-4.103359,322.123377,19.738022,0.999005,0.987302,0.004672,0.486461,0.000267,0.000157,0.000001,0.000267,0.000157,0.442351,0.000428,
2026,2113,-4.97834323860798,-11.712400236627,-0.011186851411594,-0.002236,-0.092100,-0.024796,-0.062904,-4.330121,330.047722,20.435850,0.997858,0.977501,0.006250,0.356938,0.001198,0.001170,0.000179,0.001364,0.001005,42.721757,0.002378,
2011,2068,-5.30028214268156,-12.6999112844145,-0.0043517386733356,-0.004272,-0.093067,-0.024333,-0.158290,-4.367239,330.825033,20.491663,0.998989,0.990307,0.004349,0.378414,0.001347,0.001222,0.000149,0.001446,0.001122,33.636148,0.002575,
2116,2533,-3.0781125226628,-2.52694120218734,-0.027109729055951,0.005796,-0.088482,-0.004813,0.250878,-4.033229,322.985550,20.221448,0.998881,0.985415,0.004906,0.491413,0.000287,0.000148,0.000018,0.000289,0.000146,7.146500,0.000442,
2326,2203,1.5560297077226,-9.74552573253492,-0.00826711783037126,0.005268,-0.093058,-0.024910,0.290964,-4.347598,328.012766,18.850710,0.998920,0.980125,0.005732,0.374662,0.000917,0.000954,-0.000037,0.000977,0.000894,-58.026662,0.001871,
2101,2473,-3.39599511588868,-3.83627871750068,-0.0167826376883795,0.004208,-0.088694,-0.000201,0.164555,-4.019223,324.024110,20.290138,0.999112,0.988573,0.004448,0.453530,0.000378,0.000192,0.000025,0.000381,0.000189,7.401972,0.000581,
2386,2488,2.81101138259057,-3.50571695876329,-0.0168361691942209,0.007577,-0.090500,-0.003735,0.324357,-4.098481,323.374066,19.541685,0.999101,0.988682,0.004529,0.488566,0.000373,0.000208,-0.000002,0.000373,0.000208,-0.755756,0.000588,
2446,2803,4.05652933106096,3.36801594497847,-0.0263747728500903,0.009105,-0.090119,0.004294,0.364201,-4.091844,318.288420,20.597638,0.999473,0.989724,0.004028,0.412240,0.000112,0.000054,0.000012,0.000115,0.000052,11.014707,0.000171,
2476,2953,4.68207873967227,6.63246938233094,-0.00650905232942023,0.010155,-0.089949,0.004562,0.410764,-4.081636,316.116003,21.170467,0.999279,0.988352,0.004234,0.438265,0.000053,0.000018,0.000048,0.000087,-0.000016,34.996930,0.000092,
2281,1993,0.610586897748963,-14.3576264191914,0.00252347739700554,0.003306,-0.099040,-0.027250,0.205097,-4.627727,331.435278,18.428318,0.997202,0.968570,0.007797,0.310602,0.001416,0.001462,-0.000045,0.001489,0.001389,-58.551620,0.002878,
2341,2278,1.86879945775282,-8.10182675623176,-0.0148193977304913,0.005907,-0.092876,-0.014845,0.285919,-4.277808,326.738611,18.954651,0.998894,0.980926,0.005417,0.460343,0.000726,0.000674,-0.000032,0.000741,0.000659,-25.564046,0.001401,
2431,2728,3.74539943638862,1.73138263249935,-0.0179444293381152,0.008914,-0.090261,0.002940,0.360695,-4.115757,319.553303,20.228612,0.999653,0.992077,0.003674,0.493805,0.000143,0.000098,0.000015,0.000147,0.000094,16.427458,0.000243,
2191,2923,-1.50810571019489,5.96402993640294,-0.00354712427230197,0.010022,-0.088282,0.006287,0.409847,-4.008344,316.726750,20.576990,0.999391,0.990721,0.003881,0.410562,0.000040,0.000028,-0.000001,0.000040,0.000028,-5.858646,0.000069,
2221,3073,-0.880308018232192,9.22084268491983,0.0242301833896477,0.010772,-0.088517,0.008139,0.437327,-4.018552,314.455423,20.805047,0.999616,0.992921,0.003348,0.415832,0.000020,0.000021,-0.000010,0.000030,0.000010,-46.602525,0.000042,
2311,2128,1.24164335062815,-11.3907247390679,-0.00450500527705344,0.004010,-0.094791,-0.028282,0.243598,-4.442034,329.213905,18.742930,0.998814,0.982433,0.005477,0.288666,0.001113,0.001225,-0.000024,0.001230,0.001108,-78.458288,0.002339,
2161,2773,-2.13750748016102,2.7029281868906,-0.0286456644699342,0.008365,-0.088415,0.004330,0.340560,-4.013599,318.989068,20.384589,0.999378,0.989626,0.004070,0.437595,0.000097,0.000064,-0.000015,0.000103,0.000059,-20.818898,0.000164,
2356,2353,2.18235412996548,-6.46022432357177,-0.0166278224033931,0.006376,-0.090912,-0.015833,0.311828,-4.213003,325.537650,19.053969,0.999162,0.987771,0.004910,0.565510,0.000574,0.000478,-0.000013,0.000576,0.000477,-7.791235,0.001054,
2086,2398,-3.71041307603314,-5.47394952158761,-0.019568081602074,0.003775,-0.088441,-0.011635,0.178042,-4.083863,325.298331,20.321923,0.998303,0.983285,0.005262,0.389959,0.000507,0.000307,0.000039,0.000515,0.000300,10.608455,0.000824,
2251,3223,-0.252743404271488,12.4738434091636,0.0598936692612142,0.011873,-0.089044,0.014329,0.466406,-4.032918,312.261836,21.101691,0.999672,0.994166,0.003297,0.432742,0.000020,0.000039,0.000007,0.000042,0.000017,71.717172,0.000061,
2041,2188,-4.66211415971346,-10.0681500508929,-0.00981266288340521,-0.001277,-0.090572,-0.016718,-0.040467,-4.200467,328.786996,20.425941,0.998647,0.985816,0.005079,0.384633,0.000978,0.000935,0.000145,0.001103,0.000809,40.829632,0.001920,
2146,2698,-2.45156240956282,1.0702810375673,-0.0295615701636507,0.007939,-0.088416,0.006074,0.316190,-3.994035,320.231255,20.325019,0.999315,0.989526,0.004084,0.467782,0.000152,0.000051,-0.000012,0.000153,0.000049,-6.659944,0.000211,
2176,2848,-1.82311555738159,4.33406227469257,-0.0214912281019224,0.009226,-0.088745,0.006623,0.372497,-4.026542,317.809008,20.458445,0.999336,0.991258,0.003743,0.420483,0.000054,0.000065,-0.000003,0.000066,0.000054,-77.032133,0.000120,
2011,2083,-5.3027354711603,-12.3694142230114,-0.0138727027245409,-0.004162,-0.092493,-0.027011,-0.145899,-4.343518,330.517336,20.519259,0.998038,0.981390,0.005698,0.366111,0.001299,0.001217,0.000164,0.001427,0.001089,37.925782,0.002523,
2056,2278,-4.34694627301805,-8.0960097157454,-0.0177670341554403,0.001452,-0.089358,-0.013967,0.077573,-4.109883,327.304552,20.483525,0.999563,0.990624,0.004292,0.322815,0.000758,0.000652,0.000101,0.000819,0.000591,31.155831,0.001415,
2236,3148,-0.566774927950277,10.8485236418765,0.0310198087319122,0.011622,-0.088462,0.009358,0.472020,-4.012610,313.284670,20.938392,0.999291,0.990912,0.003879,0.442022,0.000009,0.000030,-0.000003,0.000030,0.000009,-82.411397,0.000041,
2416,2653,3.43269443721315,0.0977701170140506,-0.0210665395489968,0.008405,-0.089904,0.002622,0.339086,-4.061574,320.703506,20.082862,0.999228,0.988291,0.004496,0.451521,0.000186,0.000113,0.000000,0.000186,0.000113,-0.001072,0.000302,
2461,2893,4.36603162300094,5.32835673572418,-0.0227743912575988,0.009832,-0.090077,0.004630,0.396016,-4.086187,316.910793,20.997386,0.998994,0.988804,0.004284,0.355999,0.000075,0.000059,0.000046,0.000114,0.000020,39.827958,0.000145,
2026,2128,-4.98037209237402,-11.3827896661824,-0.0164368227806904,-0.001858,-0.091574,-0.026431,-0.040934,-4.326559,329.785047,20.467956,0.997664,0.976748,0.006545,0.321507,0.001151,0.001140,0.000179,0.001324,0.000967,44.152381,0.002300,
2491,3043,4.99087477072731,8.59037427250357,0.00205706411219353,0.010585,-0.089975,0.009681,0.410493,-4.081194,314.752336,21.630589,0.999691,0.993251,0.003528,0.362712,0.000037,0.000019,0.000060,0.000088,-0.000032,40.541061,0.000090,
2296,2068,0.924992508113871,-12.7107474428698,0.00711197471912328,0.003485,-0.097274,-0.023412,0.201569,-4.513439,330.247831,18.509191,0.998410,0.982277,0.005606,0.404990,0.001256,0.001344,-0.000022,0.001349,0.001251,-76.799450,0.002601,
2206,2998,-1.19482127737777,7.59328690023381,0.0034048678516001,0.010304,-0.088713,0.009334,0.412522,-4.015010,315.520681,20.676070,0.999452,0.990765,0.003811,0.415992,0.000021,0.000030,-0.000011,0.000037,0.000014,-56.857782,0.000053,
2131,2623,-2.76529524383962,-0.564660634057702,-0.0205553700463952,0.006960,-0.088294,0.000532,0.288296,-4.009554,321.555631,20.290575,0.999374,0.989362,0.004268,0.457954,0.000207,0.000073,0.000010,0.000208,0.000072,4.276545,0.000291,
2071,2323,-4.02604678800374,-7.11384567742599,-0.0144475439817029,0.002651,-0.089119,-0.011439,0.125634,-4.097838,326.575137,20.304120,0.998990,0.987367,0.004756,0.446927,0.000643,0.000511,0.000063,0.000669,0.000486,21.932796,0.001160,
