Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2086,2383,-3.70815029125741,-5.78940429519336,-0.0286945992895085,0.003850,-0.076913,-0.018456,0.204930,-3.618310,325.482675,20.875952,0.997782,0.981592,0.005647,0.301142,0.000464,0.000311,0.000053,0.000480,0.000295,17.394545,0.000782,
2236,3133,-0.566208069079728,10.5360036193065,0.0181857737855466,0.010238,-0.076581,0.006570,0.421733,-3.479777,313.363208,21.490538,0.999603,0.993299,0.003551,0.403196,-0.000002,-0.000011,-0.000004,0.000000,-0.000013,-19.606053,0.000015,
2161,2758,-2.13519118799248,2.38726813667098,-0.0236032909027131,0.007793,-0.077019,0.003748,0.320036,-3.501073,319.246180,20.884939,0.999148,0.986267,0.004436,0.439830,0.000075,0.000071,-0.000010,0.000084,0.000063,-39.533568,0.000147,
2416,2623,3.43718941801466,-0.545361186328407,-0.0301418180858946,0.007144,-0.078450,-0.004672,0.312540,-3.598608,321.081059,20.471991,0.999110,0.988772,0.004275,0.430518,0.000161,0.000102,0.000011,0.000163,0.000100,9.858160,0.000265,
2161,2743,-2.13272276536962,2.0615508056354,-0.0321399677276304,0.007941,-0.076621,-0.002007,0.344605,-3.509141,319.442804,20.877550,0.999366,0.989260,0.004194,0.429065,0.000078,0.000068,-0.000008,0.000083,0.000063,-29.421079,0.000146,
2071,2308,-4.02487864675356,-7.42850968497532,-0.0286827343460345,0.002182,-0.077160,-0.015128,0.118431,-3.592655,326.682179,20.861805,0.999772,0.992862,0.003980,0.396004,0.000612,0.000503,0.000077,0.000652,0.000463,27.233959,0.001120,
2356,2323,2.1864598834391,-7.1053962927695,-0.0122173363504885,0.004955,-0.080988,-0.009640,0.228883,-3.746256,325.968550,19.567516,0.999556,0.994108,0.003846,0.438571,0.000552,0.000479,-0.000023,0.000559,0.000473,-15.954123,0.001033,
2431,2698,3.74960363241117,1.09209811796983,-0.0280742445694955,0.007610,-0.078237,-0.001938,0.323832,-3.592721,319.910248,20.860548,0.999744,0.992266,0.003655,0.286348,0.000110,0.000107,0.000011,0.000119,0.000098,41.019266,0.000218,
2041,2173,-4.65987141307227,-10.3857936562105,-0.00875369728890973,-0.001304,-0.079865,-0.016404,-0.039222,-3.722576,329.030013,20.938111,0.998907,0.988246,0.004729,0.355165,0.000909,0.000875,0.000130,0.001023,0.000761,41.270975,0.001791,
2206,2968,-1.18965057009565,6.95365126520741,0.00129702849818614,0.009871,-0.076497,0.001496,0.421794,-3.495648,315.992875,21.203440,0.999306,0.991554,0.003786,0.376374,0.000027,0.000007,0.000009,0.000031,0.000004,20.955265,0.000038,
2266,3298,0.0556879018987075,14.1147781137823,0.018336347957586,0.010999,-0.077240,0.008163,0.450319,-3.523138,310.630174,21.874127,0.999532,0.993397,0.003400,0.366468,-0.000006,0.000016,0.000010,0.000020,-0.000010,68.279077,0.000020,
2341,2248,1.87327781756564,-8.74652910792208,-0.0171738818710878,0.004912,-0.081210,-0.015413,0.246833,-3.774290,327.155796,19.457340,0.998655,0.982078,0.005395,0.384970,0.000717,0.000697,-0.000039,0.000747,0.000666,-37.717196,0.001415,
2296,2053,0.927593395702939,-13.0268771347431,0.00255808523007772,0.003459,-0.084644,-0.026837,0.216702,-3.976612,330.457205,19.076916,0.998080,0.983053,0.005650,0.341936,0.001164,0.001284,-0.000045,0.001299,0.001149,-71.616330,0.002450,
2221,3058,-0.878310797575104,8.90689111688224,0.0194968622145666,0.010243,-0.076697,0.004965,0.427508,-3.488510,314.642405,21.295017,0.999739,0.994718,0.002971,0.438551,0.000015,-0.000018,-0.000010,0.000018,-0.000021,-16.200433,0.000023,
2176,2818,-1.81891417643905,3.69492974677662,-0.032053656776327,0.008629,-0.076286,0.000192,0.369296,-3.503670,318.196244,21.043684,0.999371,0.990825,0.003900,0.334358,0.000054,0.000082,0.000000,0.000082,0.000054,-89.244297,0.000137,
2176,2833,-1.82209720124078,4.0211571938042,-0.0396238949663825,0.008423,-0.076179,-0.000899,0.363263,-3.502661,317.883130,21.002676,0.999600,0.994235,0.003394,0.388719,0.000053,0.000075,0.000005,0.000076,0.000052,77.484721,0.000129,
2251,3223,-0.253861957914335,12.4855824239899,0.0552226752164415,0.010754,-0.077305,0.009658,0.434684,-3.500095,312.182260,21.626027,0.999631,0.994773,0.003210,0.441928,0.000001,0.000012,0.000004,0.000013,0.000000,72.332754,0.000015,
2011,2038,-5.29597218265434,-13.3447994882642,-0.0185773146359907,-0.003804,-0.081179,-0.030905,-0.115441,-3.840008,331.221299,20.976924,0.997143,0.980875,0.005955,0.437510,0.001320,0.000999,0.000141,0.001373,0.000946,20.659537,0.002332,
2191,2893,-1.50465853021083,5.32441473858162,-0.0117757193961552,0.008546,-0.076316,0.001268,0.361872,-3.485422,317.089884,21.098375,0.999782,0.995230,0.003096,0.384415,0.000033,0.000044,0.000007,0.000048,0.000029,64.726059,0.000078,
2116,2548,-3.08094496993192,-2.18734099933581,-0.0351748719897955,0.005797,-0.076357,-0.006299,0.259372,-3.508952,322.675337,20.780802,0.998993,0.987892,0.004571,0.461104,0.000216,0.000116,0.000026,0.000222,0.000110,13.615229,0.000338,
2026,2113,-4.97786506841579,-11.6996225176847,-0.012667895352763,-0.001758,-0.079322,-0.026277,-0.033009,-3.740576,330.055807,20.996573,0.997575,0.978380,0.006287,0.385236,0.001085,0.001041,0.000163,0.001228,0.000898,41.141812,0.002135,
2026,2128,-4.97990670509472,-11.3706636996811,-0.0158024674961439,-0.001392,-0.079448,-0.025797,-0.017588,-3.780238,329.804652,21.035544,0.997890,0.978100,0.006369,0.300023,0.001040,0.001025,0.000161,0.001193,0.000872,43.655828,0.002074,
2506,3088,5.30899216414972,9.578981679512,0.013422798678846,0.010145,-0.078509,0.004199,0.415817,-3.585883,314.150334,22.326132,0.999656,0.993015,0.003479,0.393191,0.000025,0.000006,0.000024,0.000041,-0.000010,34.401836,0.000043,
2116,2533,-3.0784239137205,-2.51528748373729,-0.0300479024886044,0.005484,-0.076828,-0.007751,0.249144,-3.535685,322.950939,20.766542,0.998844,0.986508,0.004825,0.443921,0.000226,0.000127,0.000026,0.000233,0.000121,13.686346,0.000359,
2056,2233,-4.34038063110035,-9.07015109029848,-0.0144857036586359,0.000894,-0.078013,-0.015991,0.061289,-3.622031,328.031589,20.948067,0.998780,0.987470,0.004940,0.355105,0.000782,0.000731,0.000122,0.000881,0.000631,39.067425,0.001519,
2461,2848,4.37332708635782,4.36082325441393,-0.0335404763662268,0.008702,-0.078088,0.001725,0.360024,-3.565079,317.510969,21.321374,0.999685,0.993332,0.003372,0.392638,0.000036,0.000032,0.000029,0.000063,0.000005,43.224839,0.000075,
2491,3013,4.9965667105947,7.94957393744903,-0.00176990669717725,0.009858,-0.078202,0.002562,0.409301,-3.590412,315.202165,22.035904,0.999556,0.992823,0.003492,0.333786,0.000025,-0.000011,0.000032,0.000044,-0.000029,30.535181,0.000044,
2221,3043,-0.876952244196513,8.58254087512802,0.0100073734890316,0.009703,-0.076689,0.005914,0.399554,-3.486522,314.779579,21.326114,0.999697,0.994134,0.003158,0.391414,0.000015,-0.000010,-0.000004,0.000015,-0.000011,-9.482370,0.000016,
2266,3283,0.0581418042354329,13.7892801752589,0.0102328760761452,0.011217,-0.077182,0.006788,0.464921,-3.523694,310.823263,21.757587,0.999477,0.993083,0.003372,0.458678,-0.000007,0.000037,0.000014,0.000041,-0.000011,73.928534,0.000042,
2311,2098,1.24656087789339,-12.0374594832303,-0.00904807775941663,0.003982,-0.083653,-0.025514,0.237119,-3.927158,329.644666,19.129185,0.998883,0.982204,0.005663,0.348186,0.001075,0.001224,-0.000043,0.001236,0.001064,-75.034664,0.002302,
2011,2053,-5.29908563574924,-13.015701595271,-0.0136639716864124,-0.004695,-0.081916,-0.024849,-0.172924,-3.850273,330.964546,21.061192,0.998881,0.991497,0.004243,0.334577,0.001268,0.001013,0.000138,0.001329,0.000953,23.602566,0.002292,
2086,2398,-3.71056842910517,-5.46225843272076,-0.0233432850492363,0.003619,-0.076750,-0.015410,0.185599,-3.586838,325.266067,20.859464,0.998359,0.984479,0.005140,0.349609,0.000435,0.000265,0.000049,0.000449,0.000252,15.074498,0.000710,
2161,2773,-2.13807933084962,2.7142718748532,-0.0297758098759004,0.007793,-0.077071,0.003200,0.321697,-3.502944,318.952440,20.908323,0.999426,0.990416,0.003931,0.425056,0.000073,0.000065,-0.000006,0.000076,0.000062,-29.463920,0.000138,
2041,2158,-4.6582964877937,-10.7131668057532,-0.0126943244901554,-0.001373,-0.080833,-0.010983,-0.057684,-3.728303,329.219278,20.996881,0.998929,0.986611,0.005037,0.295450,0.000936,0.000924,0.000127,0.001057,0.000803,43.577724,0.001866,
2011,2083,-5.30257814042311,-12.3572912203685,-0.0111765227466663,-0.004005,-0.080370,-0.024314,-0.142280,-3.809205,330.534437,21.120833,0.997983,0.984548,0.005481,0.298462,0.001174,0.001085,0.000158,0.001294,0.000965,37.075470,0.002267,
2416,2638,3.4349295531368,-0.217432798041997,-0.0296124138581604,0.007571,-0.078017,-0.007444,0.342438,-3.594264,320.871049,20.590024,0.999242,0.989181,0.004248,0.365309,0.000145,0.000100,0.000006,0.000146,0.000099,7.058802,0.000247,
2146,2698,-2.45217517470082,1.08200651741695,-0.0332989403867714,0.007326,-0.076690,0.002336,0.303370,-3.481551,320.178760,20.859426,0.999318,0.990315,0.003992,0.446102,0.000119,0.000067,-0.000001,0.000119,0.000067,-1.307472,0.000188,
2131,2593,-2.7613866498104,-1.20581205718371,-0.032457326492306,0.006338,-0.076180,-0.006008,0.283440,-3.466678,321.928421,20.782821,0.999326,0.990395,0.004224,0.496447,0.000170,0.000081,0.000014,0.000173,0.000079,8.487648,0.000257,
2146,2683,-2.44943261664388,0.754968218499478,-0.0307457271450176,0.007289,-0.076942,0.000295,0.307706,-3.513242,320.448021,20.861218,0.999252,0.990636,0.003918,0.404310,0.000127,0.000061,0.000002,0.000127,0.000061,1.324626,0.000192,
2101,2458,-3.3929007182098,-4.15210320247644,-0.0216891852011258,0.004744,-0.076644,-0.007990,0.215910,-3.521959,324.268315,20.797142,0.999214,0.989187,0.004313,0.441237,0.000342,0.000150,0.000023,0.000344,0.000148,6.757084,0.000505,
2476,2923,4.68610474669653,5.99294789675221,-0.0168529480058623,0.008861,-0.078270,0.003464,0.360408,-3.558617,316.460182,21.661511,0.999217,0.987323,0.004389,0.360035,0.000019,-0.000014,0.000029,0.000036,-0.000031,29.722388,0.000039,
2251,3208,-0.252034835891788,12.1606808427213,0.0443561016056719,0.010508,-0.077788,0.007429,0.430415,-3.533080,312.332856,21.599536,0.999705,0.995225,0.003085,0.413187,0.000003,0.000010,0.000006,0.000013,0.000000,59.670165,0.000015,
2191,2908,-1.50680078277683,5.64852955511972,-0.00542246554971371,0.008695,-0.076607,0.003621,0.361282,-3.490019,316.898994,20.992068,0.999778,0.994986,0.003178,0.500064,0.000033,0.000031,0.000005,0.000037,0.000027,40.022204,0.000064,
2236,3118,-0.563340966664665,10.2106246796759,0.0202815043852524,0.010203,-0.076305,0.005287,0.424340,-3.470165,313.628613,21.474379,0.999556,0.992934,0.003518,0.408904,0.000003,-0.000018,-0.000006,0.000004,-0.000019,-14.392001,0.000020,
2206,2983,-1.19287585898341,7.28005905276441,-0.00484942162523794,0.009499,-0.076286,-0.001040,0.412847,-3.492229,315.687658,21.232510,0.999389,0.992063,0.003624,0.367079,0.000026,0.000006,0.000007,0.000028,0.000004,17.598623,0.000035,
2326,2173,1.56044847134654,-10.3905363216645,-0.0118369356177936,0.004721,-0.082232,-0.020847,0.256113,-3.842471,328.423311,19.362629,0.998387,0.979771,0.005623,0.295148,0.000900,0.000973,-0.000044,0.000994,0.000880,-65.094404,0.001875,
2236,3148,-0.567851655992126,10.8600355877397,0.029283981643232,0.010546,-0.076950,0.007622,0.432310,-3.500764,313.221954,21.478332,0.999285,0.991863,0.003738,0.414461,0.000001,-0.000005,-0.000003,0.000002,-0.000006,-21.853889,0.000006,
2041,2188,-4.66151478366548,-10.0560040625826,-0.0138771491249372,-0.000677,-0.078426,-0.020782,0.002120,-3.687825,328.786964,20.979935,0.998817,0.986489,0.004938,0.343188,0.000887,0.000853,0.000140,0.001011,0.000729,41.540512,0.001747,
2206,2998,-1.19550304635424,7.60521441846686,-0.00122610540921642,0.009622,-0.076786,0.004703,0.400114,-3.501435,315.460863,21.230216,0.999431,0.991903,0.003666,0.376200,0.000025,0.000005,0.000004,0.000025,0.000004,9.625807,0.000032,
2071,2338,-4.02782114364393,-6.77474227110382,-0.0118986561858492,0.002699,-0.076880,-0.016508,0.146207,-3.582766,326.366865,20.850431,0.998539,0.985894,0.004940,0.414321,0.000537,0.000389,0.000063,0.000560,0.000366,20.228586,0.000933,
2506,3103,5.30632897707025,9.90450182356977,0.0113173928792207,0.010372,-0.078122,-0.000271,0.443721,-3.585647,313.914831,22.341220,0.999645,0.992563,0.003494,0.438441,0.000019,-0.000008,0.000027,0.000036,-0.000025,31.697204,0.000037,
2296,2038,0.930223882525578,-13.3558005086485,0.00398633213450239,0.003047,-0.084278,-0.029903,0.208260,-3.968043,330.701662,19.077732,0.998590,0.983971,0.005408,0.316338,0.001201,0.001306,-0.000052,0.001327,0.001180,-67.420545,0.002509,
2386,2473,2.81359350484292,-3.82120992726424,-0.0247936628957177,0.007178,-0.078400,-0.012824,0.343454,-3.614473,323.561471,20.055518,0.999068,0.989308,0.004607,0.415794,0.000336,0.000249,0.000012,0.000337,0.000248,7.587119,0.000587,
2446,2773,4.06110249091745,2.72598767677017,-0.0339968796724861,0.007771,-0.078003,-0.002156,0.332000,-3.573622,318.673276,20.959756,0.999437,0.988990,0.004276,0.465818,0.000068,0.000085,0.000016,0.000095,0.000058,59.155205,0.000155,
2011,2098,-5.3041238019347,-12.0278433468596,-0.00958802968011696,-0.003203,-0.080371,-0.019535,-0.118461,-3.740273,330.330200,21.136214,0.997672,0.978525,0.006167,0.342864,0.001132,0.001060,0.000153,0.001253,0.000939,38.311446,0.002200,
2221,3073,-0.881206367045422,9.23243863097899,0.0220232248216234,0.009874,-0.076921,0.005932,0.407266,-3.507741,314.398394,21.349393,0.999625,0.993493,0.003250,0.382883,0.000013,-0.000019,-0.000012,0.000017,-0.000023,-18.165434,0.000024,
2431,2713,3.7476894489192,1.4169018850699,-0.0192168498096521,0.007955,-0.078266,-0.001770,0.339045,-3.597597,319.756298,20.791365,0.999656,0.991973,0.003729,0.400683,0.000098,0.000103,0.000014,0.000115,0.000087,50.189316,0.000202,
2026,2143,-4.98138611954949,-11.0424700091198,-0.0136647966120336,-0.000827,-0.078617,-0.025952,0.009018,-3.729868,329.608152,20.977518,0.997572,0.979737,0.006076,0.401358,0.001001,0.001006,0.000151,0.001154,0.000853,45.564081,0.002014,
2116,2563,-3.08289177169079,-1.85961546290311,-0.0344029003395576,0.006082,-0.075895,-0.008290,0.278532,-3.504745,322.457798,20.854665,0.999090,0.986938,0.004738,0.395687,0.000202,0.000112,0.000020,0.000206,0.000108,11.859679,0.000319,
2056,2263,-4.34464333932239,-8.41404311428475,-0.0157583073087721,0.001376,-0.078321,-0.013690,0.076843,-3.628810,327.554272,20.935004,0.998938,0.984922,0.005205,0.355272,0.000713,0.000676,0.000119,0.000815,0.000574,40.497099,0.001396,
2101,2503,-3.39947588346836,-3.16935928748336,-0.0293033924785391,0.005555,-0.076280,-0.011490,0.263523,-3.525673,323.525148,20.829862,0.999128,0.989581,0.004179,0.412471,0.000279,0.000145,0.000029,0.000285,0.000139,11.751249,0.000432,
2086,2428,-3.71483902052902,-4.80725627791434,-0.0212645110785843,0.004053,-0.076581,-0.012888,0.198300,-3.553839,324.811905,20.852433,0.998953,0.987213,0.004575,0.390675,0.000390,0.000194,0.000058,0.000406,0.000178,15.185237,0.000599,
2251,3238,-0.256961379295138,12.810498268332,0.0456231716091224,0.010770,-0.077009,0.005960,0.447585,-3.510639,311.869152,21.583598,0.999752,0.996019,0.002873,0.495866,-0.000001,0.000006,0.000008,0.000011,-0.000006,56.288657,0.000011,
2356,2338,2.18396366993442,-6.77456219354587,-0.0202442579419539,0.005401,-0.079886,-0.016452,0.273679,-3.718300,325.702483,19.744353,0.999160,0.989049,0.004588,0.330730,0.000526,0.000454,-0.000015,0.000529,0.000451,-11.023609,0.000981,
2401,2548,3.12619215694447,-2.18358994568553,-0.0185722680781168,0.007446,-0.078570,-0.004816,0.326901,-3.590927,322.393495,20.237655,0.999155,0.989744,0.004649,0.454440,0.000235,0.000148,0.000009,0.000236,0.000147,5.955783,0.000387,
2341,2263,1.87076521685939,-8.41870686200107,-0.00798283802600963,0.004861,-0.081186,-0.010694,0.228131,-3.748797,326.971427,19.508711,0.998808,0.983531,0.005202,0.397720,0.000676,0.000641,-0.000048,0.000710,0.000608,-35.045433,0.001319,
2491,3028,4.99354752953802,8.27567585253419,-0.00171649013242359,0.010075,-0.078036,0.004600,0.411560,-3.576548,314.959094,22.085449,0.999674,0.994158,0.003294,0.356204,0.000027,-0.000002,0.000029,0.000045,-0.000019,31.785479,0.000045,
2296,2068,0.925066908003142,-12.6980366872286,0.00600288127913018,0.003559,-0.084563,-0.024521,0.213539,-3.969075,330.241426,19.112269,0.998571,0.982673,0.005509,0.347561,0.001127,0.001255,-0.000038,0.001265,0.001117,-74.560639,0.002384,
2281,2008,0.607130904649512,-14.0151384208909,-4.85365854387965E-05,0.002510,-0.085349,-0.030033,0.183018,-4.015932,331.141251,19.013954,0.998672,0.982969,0.005664,0.369855,0.001236,0.001331,-0.000053,0.001354,0.001212,-66.014936,0.002568,
2461,2863,4.37085118790008,4.68686242869244,-0.0270105938155325,0.008687,-0.077986,0.001439,0.360421,-3.565521,317.321255,21.383042,0.999509,0.991321,0.003658,0.384788,0.000034,0.000023,0.000032,0.000061,-0.000004,40.343956,0.000068,
2026,2158,-4.9844317535196,-10.7126876391715,-0.00874999411558974,-0.001449,-0.079520,-0.017426,-0.043213,-3.699031,329.355416,21.118721,0.998769,0.986124,0.005033,0.284131,0.000941,0.000925,0.000125,0.001059,0.000807,43.113971,0.001872,
2101,2473,-3.39548804263712,-3.8238453348641,-0.0252855577423929,0.004715,-0.076261,-0.008704,0.216790,-3.515990,323.996590,20.847850,0.999153,0.989309,0.004344,0.399132,0.000323,0.000150,0.000028,0.000327,0.000145,9.035151,0.000484,
2161,2803,-2.14176841766799,3.36695361221356,-0.0246552873477981,0.008330,-0.076003,-0.003526,0.367366,-3.495129,318.553056,20.971950,0.999589,0.992070,0.003692,0.389211,0.000057,0.000073,-0.000003,0.000073,0.000056,-79.083198,0.000130,
2086,2413,-3.71219229855964,-5.13508029466161,-0.0206238201612905,0.004174,-0.076482,-0.015170,0.210472,-3.563393,325.071540,20.832978,0.998511,0.985643,0.004865,0.399932,0.000417,0.000233,0.000053,0.000432,0.000219,15.110334,0.000662,
2071,2353,-4.03074170129133,-6.44568530839341,-0.0180388919743564,0.002569,-0.076944,-0.014922,0.135703,-3.563021,326.063097,20.892471,0.998278,0.983308,0.005286,0.390743,0.000506,0.000364,0.000070,0.000535,0.000336,22.261349,0.000878,
2176,2878,-1.82757611908894,4.99735200949596,-0.0102161609166274,0.008724,-0.076476,0.001281,0.370307,-3.497835,317.404282,21.064223,0.999460,0.993249,0.003412,0.367674,0.000043,0.000062,0.000002,0.000063,0.000043,82.903677,0.000106,
2476,2938,4.68359875983105,6.3187536573758,-0.013872949071299,0.009026,-0.078046,0.001948,0.373844,-3.554966,316.253531,21.690571,0.999339,0.989931,0.003967,0.390705,0.000016,-0.000015,0.000024,0.000029,-0.000028,28.242906,0.000033,
2041,2203,-4.66304094264231,-9.72635813019006,-0.0196343865046629,0.000273,-0.077640,-0.022471,0.050671,-3.646166,328.545774,21.001148,0.998267,0.983481,0.005407,0.358621,0.000847,0.000823,0.000134,0.000969,0.000700,42.466411,0.001677,
2011,2068,-5.29978729415863,-12.6873835911319,-0.00776430976338816,-0.003777,-0.080539,-0.027745,-0.122592,-3.818479,330.823239,21.047829,0.999039,0.991437,0.004186,0.370548,0.001222,0.001079,0.000149,0.001316,0.000985,32.175325,0.002309,
2056,2278,-4.34686146948775,-8.08411866322229,-0.0197585402961522,0.001536,-0.077467,-0.015959,0.090835,-3.603726,327.292662,21.044683,0.999574,0.991496,0.004169,0.267784,0.000687,0.000613,0.000109,0.000765,0.000535,35.581119,0.001307,
2131,2623,-2.76581352498961,-0.55271966598481,-0.0256630869212131,0.006441,-0.076353,-0.004575,0.283778,-3.510024,321.500002,20.843765,0.999407,0.990164,0.004136,0.404683,0.000156,0.000056,0.000007,0.000157,0.000055,3.916900,0.000220,
2506,3118,5.30306108413799,10.2309239392662,0.0137488613446521,0.010137,-0.078264,0.001422,0.426430,-3.574218,313.671417,22.461009,0.999494,0.991893,0.003690,0.390046,0.000003,-0.000008,0.000024,0.000022,-0.000027,38.638368,0.000029,
2191,2923,-1.50924396939985,5.97577174836594,-0.00691094276641024,0.008884,-0.076540,0.002923,0.372209,-3.489941,316.652467,21.115995,0.999389,0.991496,0.003775,0.390185,0.000031,0.000019,0.000009,0.000036,0.000014,28.243764,0.000051,
