Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2041,2143,-4.65086046450385,-10.9649496329978,0.017613625211311,0.002555,-0.000635,-0.001584,0.121490,-0.037678,329.831870,24.634802,0.998261,0.981265,0.005873,0.349574,-0.000004,0.000003,0.000053,0.000053,-0.000054,47.027309,0.000062,
2251,3193,-0.257058672002241,11.9127995386507,0.034558471152252,0.002931,-0.000672,-0.000429,0.136236,-0.032793,312.144916,25.159137,0.999544,0.992857,0.003380,0.335507,-0.000012,-0.000007,-0.000007,-0.000002,-0.000017,-53.769237,0.000021,
2476,2923,4.68006263204657,6.07030692373022,-0.0220749285879265,0.002819,-0.000911,-0.001758,0.135789,-0.049333,316.133403,25.241441,0.999319,0.986792,0.004398,0.301973,-0.000035,-0.000017,0.000002,-0.000017,-0.000035,82.550132,0.000053,
2206,2968,-1.19640733126284,7.02951891451158,-0.00101503990396168,0.003114,-0.000629,-0.000816,0.145776,-0.029726,315.641509,24.712346,0.999363,0.991516,0.003747,0.336485,-0.000018,0.000004,0.000014,0.000011,-0.000025,64.125021,0.000025,
2221,3043,-0.883735627190799,8.65823258093767,0.0048722922002753,0.002919,-0.000997,0.000779,0.131638,-0.038171,314.412695,24.823298,0.999713,0.994026,0.003170,0.345664,-0.000026,-0.000016,0.000001,-0.000016,-0.000026,84.690814,0.000043,
2026,2083,-4.96854977434606,-12.2796813077306,0.0262145930583415,0.002610,-0.000914,0.003034,0.111211,-0.048925,330.944254,24.787073,0.999322,0.987264,0.004538,0.295406,0.000031,-0.000061,0.000065,0.000064,-0.000094,27.341188,0.000096,
2011,2008,-5.28530991044938,-13.9221508742349,0.0223490605723669,0.002354,-0.001354,0.006253,0.090682,-0.020646,332.184910,24.970771,0.998768,0.983978,0.005179,0.274227,0.000026,-0.000169,0.000022,0.000029,-0.000172,6.445584,0.000184,
2146,2668,-2.45075667068928,0.50326484624798,-0.0229468601118583,0.002797,-0.000426,-0.002301,0.135507,-0.017935,320.528581,24.306220,0.999607,0.992198,0.003593,0.448278,-0.000004,0.000006,0.000016,0.000017,-0.000016,53.576784,0.000019,
2071,2308,-4.0243937119731,-7.35139327963901,-0.0172138333344947,0.002667,-0.000044,-0.003659,0.132908,-0.019655,326.734662,24.459861,0.999817,0.993044,0.003885,0.370232,-0.000006,-0.000008,0.000013,0.000006,-0.000020,42.329890,0.000020,
2431,2698,3.74482833168393,1.16970556320038,-0.0277247380544168,0.002835,-0.000629,-0.001588,0.135751,-0.028860,319.666786,24.433086,0.999778,0.992096,0.003638,0.289513,-0.000008,-0.000012,-0.000002,-0.000007,-0.000013,-24.678838,0.000020,
2401,2548,3.12164389829896,-2.1058079317342,-0.0125514920674732,0.002897,-0.000788,0.001205,0.128248,-0.026784,322.186953,23.865168,0.999512,0.990144,0.004322,0.402150,-0.000015,-0.000026,0.000006,-0.000012,-0.000028,23.282165,0.000042,
2491,2998,4.99271472869489,7.70003189330121,0.00165915584562981,0.002636,-0.001099,0.002457,0.111174,-0.054526,315.119832,25.522079,0.999453,0.988678,0.004014,0.337998,-0.000025,-0.000010,0.000014,-0.000002,-0.000033,59.259521,0.000039,
2101,2458,-3.39449001914219,-4.07603691011072,-0.015022664976243,0.003155,-0.000578,-0.001323,0.148721,-0.010969,324.200408,24.320555,0.999436,0.988617,0.004237,0.429412,-0.000001,-0.000047,0.000014,0.000003,-0.000051,15.545044,0.000057,
2086,2383,-3.708968221922,-5.71284815316481,-0.0146357099437182,0.003032,-0.000357,-0.004397,0.151918,-0.026531,325.489667,24.431327,0.998441,0.981080,0.005433,0.337300,0.000005,-0.000016,0.000023,0.000020,-0.000030,32.448145,0.000031,
2461,2848,4.36730028292388,4.4380666289365,-0.0344510681154588,0.002676,-0.000844,0.000814,0.119512,-0.021142,317.204396,24.881621,0.999743,0.993691,0.003241,0.389121,-0.000026,-0.000001,0.000003,-0.000001,-0.000026,82.752777,0.000031,
2356,2323,2.18371541142139,-7.02585441278189,0.0013209237247338,0.002211,-0.001446,0.003899,0.087078,-0.051681,325.880222,23.288459,0.999724,0.994358,0.003602,0.422417,-0.000027,-0.000045,0.000012,-0.000021,-0.000051,26.742517,0.000074,
2266,3283,0.0496926882740674,13.865452778311,0.00204523140115498,0.002767,-0.001010,-0.001399,0.131855,-0.047390,310.364717,25.275164,0.999553,0.993028,0.003323,0.420857,-0.000003,0.000012,-0.000005,0.000013,-0.000004,-73.311509,0.000013,
2011,2023,-5.28720932820211,-13.5939532932439,0.0210112848589574,0.002502,-0.000758,0.003466,0.105235,-0.036982,331.948812,24.896545,0.998717,0.982541,0.005349,0.323801,0.000031,-0.000183,0.000035,0.000037,-0.000189,8.998064,0.000200,
2236,3118,-0.570641953622992,10.2864142371791,0.015808273970265,0.002902,-0.000516,0.000814,0.130939,-0.007743,313.241502,24.977059,0.999573,0.992276,0.003624,0.372041,-0.000031,-0.000013,-0.000002,-0.000013,-0.000031,-85.028384,0.000045,
2131,2608,-2.76705933792551,-0.804092867887348,-0.0200102568252873,0.002766,-0.000926,0.001271,0.123137,-0.037529,321.573864,24.340239,0.999458,0.990314,0.004177,0.375776,-0.000011,-0.000003,0.000019,0.000013,-0.000027,50.615134,0.000027,
2371,2398,2.49665597261478,-5.38384502366414,-0.00531808660275601,0.002380,-0.000516,-0.000508,0.110723,-0.007080,324.639314,23.478679,0.999335,0.987926,0.004646,0.433801,-0.000006,-0.000015,0.000021,0.000011,-0.000031,38.882658,0.000032,
2476,2938,4.677490944983,6.39590849374367,-0.0159150341319219,0.002918,-0.000891,-0.000094,0.134035,-0.038739,315.938186,25.268552,0.999508,0.989401,0.003932,0.341632,-0.000034,-0.000026,0.000006,-0.000023,-0.000038,60.414825,0.000061,
2341,2248,1.87064999580038,-8.66618029849088,0.00159713486715418,0.002284,-0.000862,0.003358,0.092680,-0.025245,327.097984,23.249837,0.999003,0.983196,0.005091,0.351259,-0.000025,-0.000030,0.000003,-0.000024,-0.000031,24.314577,0.000055,
2176,2833,-1.82741404997589,4.096455973552,-0.0364349876863912,0.003106,-0.000881,0.002290,0.135569,-0.038425,317.626461,24.492480,0.999651,0.994150,0.003361,0.365492,-0.000019,-0.000002,0.000016,0.000008,-0.000029,58.447691,0.000030,
2446,2773,4.055848175081,2.80319363727518,-0.0332428429287006,0.002516,-0.000797,-0.001402,0.120422,-0.046363,318.409883,24.540579,0.999519,0.988964,0.004209,0.424356,-0.000018,-0.000007,0.000004,-0.000006,-0.000019,72.195051,0.000027,
2161,2758,-2.14008457902433,2.46297352981001,-0.0235158000671163,0.002900,-0.001313,0.003835,0.121248,-0.049289,318.992478,24.395630,0.998965,0.987553,0.004372,0.383283,-0.000013,-0.000014,0.000004,-0.000009,-0.000018,42.197329,0.000027,
2221,3058,-0.885369348290123,8.98269091294361,0.013853367288732,0.003185,-0.000897,-0.000678,0.148589,-0.036129,314.260199,24.796009,0.999734,0.994803,0.002960,0.393151,-0.000023,-0.000015,0.000001,-0.000014,-0.000023,86.306434,0.000037,
2206,2983,-1.19950789646209,7.35587686676499,-0.00508605982770405,0.002867,-0.000468,-0.001277,0.135979,-0.017531,315.352732,24.743498,0.999418,0.992040,0.003606,0.333844,-0.000020,0.000000,0.000011,0.000005,-0.000025,65.973053,0.000026,
2386,2473,2.80925601598953,-3.74327603584959,-0.0110285096529879,0.002841,-0.000466,0.000941,0.126738,-0.009553,323.401207,23.724073,0.999454,0.989227,0.004359,0.362937,-0.000007,-0.000025,0.000032,0.000018,-0.000049,37.055337,0.000050,
2056,2233,-4.33856994878816,-8.992761664947,0.00197952716081318,0.002705,-0.000624,0.000474,0.122684,-0.028362,328.171911,24.599330,0.999268,0.987805,0.004602,0.295928,-0.000014,0.000048,0.000041,0.000068,-0.000035,63.438409,0.000068,
2011,2038,-5.28879991895944,-13.2637566018515,0.00897871742284906,0.003368,-0.000136,-0.003349,0.163586,-0.025669,331.666574,24.862396,0.998363,0.979066,0.005696,0.361056,0.000025,-0.000168,0.000032,0.000030,-0.000173,9.091216,0.000185,
2326,2173,1.558591821133,-10.3087473783006,0.0101833827667974,0.002865,-0.000444,0.001173,0.127024,-0.013123,328.416434,23.240692,0.998793,0.979297,0.005476,0.255834,-0.000021,-0.000002,0.000008,0.000001,-0.000024,69.028367,0.000027,
2146,2683,-2.45376505873427,0.830752073978843,-0.0304430443063097,0.002956,-0.001159,0.000598,0.133820,-0.050374,320.220979,24.364596,0.999416,0.991111,0.003737,0.365740,-0.000008,0.000003,0.000012,0.000010,-0.000016,57.362739,0.000016,
2071,2323,-4.02577220092572,-7.02496948276629,-0.00469890469651091,0.002925,-0.000243,-0.001691,0.139146,-0.024613,326.603895,24.461167,0.999284,0.988045,0.004498,0.362328,-0.000011,-0.000015,0.000011,-0.000002,-0.000024,39.400788,0.000030,
2311,2098,1.24546105158441,-11.9544477237482,0.0170454043588393,0.002882,-0.000641,0.000580,0.129750,-0.024532,329.692306,23.090948,0.999328,0.982281,0.005365,0.297957,-0.000018,-0.000012,0.000014,0.000000,-0.000029,50.941493,0.000034,
2431,2713,3.74249466210955,1.49455438675562,-0.0179313440453939,0.002761,-0.000614,-0.000484,0.128239,-0.037155,319.497868,24.380032,0.999727,0.991833,0.003675,0.384338,-0.000013,-0.000011,-0.000004,-0.000008,-0.000017,-52.836520,0.000025,
2086,2398,-3.71149593416488,-5.38576077808989,-0.0105301177976003,0.002692,-0.000252,-0.002597,0.131136,-0.012069,325.261382,24.414647,0.998826,0.984360,0.004937,0.369123,0.000005,-0.000033,0.000016,0.000011,-0.000039,19.903549,0.000040,
2101,2473,-3.39737996674229,-3.74876009318262,-0.0147566914392314,0.002823,-0.001176,0.001825,0.124100,-0.036358,323.936031,24.349107,0.999395,0.989176,0.004194,0.377904,0.000002,-0.000041,0.000022,0.000011,-0.000051,22.580056,0.000053,
2266,3298,0.0474271991756012,14.1909196331692,0.0091448526129625,0.002738,-0.001098,-0.001029,0.129242,-0.051576,310.175210,25.389442,0.999573,0.993368,0.003375,0.326298,0.000005,0.000002,-0.000005,0.000009,-0.000002,-36.859970,0.000010,
2416,2623,3.43258334642598,-0.467945392248545,-0.0243915016351366,0.002538,-0.001035,0.001078,0.112162,-0.021775,320.870539,24.054666,0.999360,0.988922,0.004108,0.436133,-0.000016,-0.000011,-0.000003,-0.000009,-0.000017,-65.890161,0.000027,
2296,2023,0.931887798231745,-13.6030087450647,0.0305084200081183,0.002490,-0.000907,0.003483,0.101887,-0.003812,330.995254,22.865364,0.999080,0.981873,0.005461,0.467736,-0.000029,-0.000047,0.000012,-0.000023,-0.000053,26.655233,0.000077,
2041,2158,-4.65389068465696,-10.6334129686084,0.00230373426239794,0.003033,-0.001079,0.004015,0.127791,-0.022008,329.469052,24.734701,0.999310,0.987418,0.004695,0.261288,-0.000009,-0.000021,0.000039,0.000024,-0.000054,40.868519,0.000054,
2026,2098,-4.97053822687539,-11.9504358268682,0.0256002306419418,0.002674,-0.000497,0.000194,0.122044,-0.035381,330.709217,24.814171,0.999082,0.981854,0.005250,0.275294,0.000025,-0.000036,0.000070,0.000071,-0.000082,33.303592,0.000089,
2356,2338,2.18104899704391,-6.69568159232499,-0.00315780674895905,0.002486,-0.001005,0.000635,0.111341,-0.047641,325.623583,23.464109,0.999442,0.989426,0.004324,0.291697,-0.000024,-0.000034,0.000014,-0.000014,-0.000044,34.707996,0.000061,
2116,2533,-3.08152414827386,-2.43904131432662,-0.0193821440511215,0.002384,-0.000582,0.002915,0.100826,-0.018337,322.835294,24.339611,0.999124,0.986823,0.004625,0.389356,-0.000007,-0.000006,0.000024,0.000018,-0.000031,45.479661,0.000031,
2191,2908,-1.51251557269438,5.72435933370519,-0.0086029488178383,0.002980,-0.000777,0.000440,0.135601,-0.028233,316.590775,24.490693,0.999792,0.995063,0.003139,0.466076,-0.000025,-0.000002,0.000011,0.000002,-0.000030,68.204762,0.000033,
2011,2053,-5.2917047334227,-12.9349021456357,0.0149086062102697,0.002686,-0.001116,0.003724,0.112893,-0.030815,331.425086,24.930065,0.999463,0.991346,0.003892,0.279791,0.000026,-0.000115,0.000022,0.000029,-0.000118,8.548602,0.000123,
2341,2263,1.86802045978147,-8.3382854387856,0.00659134190175337,0.002117,-0.000764,0.003881,0.083222,-0.026743,326.888069,23.291824,0.999139,0.984060,0.004959,0.346422,-0.000026,-0.000042,-0.000004,-0.000025,-0.000043,-13.026846,0.000069,
2176,2848,-1.82921792898308,4.42188089151001,-0.0273712933458796,0.003123,-0.000926,0.000743,0.141188,-0.035892,317.463978,24.506668,0.999374,0.992027,0.003604,0.366010,-0.000023,-0.000001,0.000014,0.000006,-0.000030,64.207138,0.000032,
2131,2623,-2.76945219648445,-0.476779910964787,-0.0209011840013318,0.002803,-0.000413,0.000187,0.128224,-0.022172,321.328247,24.370074,0.999466,0.990474,0.004046,0.367701,-0.000008,-0.000004,0.000017,0.000011,-0.000023,48.203079,0.000023,
2386,2488,2.80621556159317,-3.41625289557177,-0.00974068458697275,0.002782,-0.001036,0.003361,0.115134,-0.028154,323.157469,23.741127,0.999495,0.989133,0.004210,0.371795,-0.000003,-0.000019,0.000024,0.000014,-0.000037,36.043180,0.000037,
2401,2563,3.11774592640819,-1.77757366521151,-0.019646690084528,0.002457,-0.000494,0.000851,0.109455,-0.012823,321.864877,23.910987,0.999399,0.988282,0.004322,0.417128,-0.000022,-0.000028,0.000006,-0.000018,-0.000031,32.535491,0.000050,
2296,2038,0.929725820982302,-13.2721828571155,0.0340689576702289,0.002549,-0.000660,0.000180,0.115847,-0.040079,330.796841,23.115504,0.999306,0.984421,0.004972,0.214609,-0.000029,-0.000041,0.000012,-0.000022,-0.000049,32.425197,0.000072,
2416,2638,3.42996794967712,-0.139933783498442,-0.0229506674344861,0.002609,-0.000518,-0.000782,0.122383,-0.033565,320.648453,24.204931,0.999415,0.989289,0.004117,0.322597,-0.000019,-0.000009,0.000001,-0.000009,-0.000019,87.047431,0.000028,
2311,2113,1.24314247251927,-11.6271603308277,0.0239721801155497,0.002864,-0.000943,0.001693,0.125020,-0.035253,329.504439,23.056851,0.999294,0.982456,0.005237,0.356229,-0.000019,-0.000010,0.000016,0.000002,-0.000031,52.637978,0.000034,
2056,2248,-4.34046144495052,-8.66533629080566,0.00237408760204971,0.002949,-0.000713,-0.001107,0.138357,-0.041933,327.950065,24.553563,0.999085,0.986057,0.004791,0.324964,-0.000016,0.000060,0.000043,0.000079,-0.000035,65.678790,0.000079,
2146,2698,-2.45659841614572,1.15800262114382,-0.0338962647691119,0.002903,-0.000694,0.001739,0.128103,-0.013826,319.942695,24.371171,0.999452,0.990611,0.003847,0.404232,-0.000007,-0.000015,0.000010,0.000000,-0.000022,35.198466,0.000025,
2251,3208,-0.259847885769371,12.2374308610769,0.0347373603556207,0.002695,-0.001038,-0.002190,0.131035,-0.044943,311.895867,25.142300,0.999713,0.995470,0.003020,0.362234,-0.000011,-0.000012,-0.000006,-0.000005,-0.000018,-43.063704,0.000025,
2446,2788,4.0533034405732,3.12988046790291,-0.029766544507936,0.002696,-0.000673,-0.001294,0.128330,-0.032561,318.202160,24.604938,0.999470,0.989033,0.004114,0.425917,-0.000023,-0.000008,0.000001,-0.000008,-0.000023,85.851229,0.000032,
2281,1993,0.610024242094983,-14.2591270985773,0.0315691458928882,0.002744,-0.000540,0.001796,0.119403,-0.013118,331.517622,23.126278,0.999419,0.969549,0.006659,0.236104,-0.000038,-0.000089,-0.000002,-0.000038,-0.000089,-1.762263,0.000131,
2161,2773,-2.14325115709405,2.79028764676715,-0.0308278151523496,0.002621,-0.001055,0.002148,0.113683,-0.043181,318.679830,24.431812,0.999406,0.990661,0.003899,0.363276,-0.000011,-0.000008,0.000006,-0.000004,-0.000015,52.728194,0.000020,
2011,2068,-5.29313195907978,-12.6073975975398,0.0200538547629776,0.002878,-0.000553,0.000073,0.131756,-0.032185,331.246855,24.866736,0.999392,0.991115,0.003970,0.332902,0.000027,-0.000091,0.000044,0.000042,-0.000106,18.214131,0.000106,
2476,2953,4.67469050945524,6.72161512069147,-0.0136654755031032,0.002767,-0.000804,-0.002595,0.136676,-0.038413,315.714570,25.291629,0.999424,0.989144,0.004043,0.374835,-0.000034,-0.000020,0.000012,-0.000013,-0.000041,59.918005,0.000056,
2236,3133,-0.573681206859789,10.6121897691081,0.00914571216441118,0.002765,-0.000395,-0.002470,0.135356,-0.011380,312.944655,24.997011,0.999626,0.992487,0.003691,0.368651,-0.000033,-0.000011,-0.000003,-0.000011,-0.000033,-83.309754,0.000046,
2221,3073,-0.888095061956651,9.30872800747374,0.0152465060971849,0.002985,-0.000632,-0.000844,0.140023,-0.027542,314.017943,24.861705,0.999607,0.993602,0.003245,0.353914,-0.000021,-0.000009,-0.000001,-0.000009,-0.000022,-87.348670,0.000031,
2116,2548,-3.08363561151834,-2.11168081652355,-0.0265747656254689,0.003106,-0.000697,0.002301,0.135802,-0.026212,322.567622,24.316751,0.999230,0.988167,0.004381,0.408871,-0.000007,0.000004,0.000025,0.000024,-0.000027,51.293102,0.000029,
2206,2998,-1.2018767298449,7.68143791659817,-0.00725752291072013,0.003249,-0.000562,-0.001328,0.153728,-0.013504,315.107637,24.726942,0.999436,0.991601,0.003720,0.370295,-0.000022,0.000000,0.000010,0.000004,-0.000026,68.807916,0.000028,
2026,2113,-4.97328573468464,-11.6213550881201,0.0194627970963666,0.002822,-0.001055,0.005854,0.113177,-0.011362,330.408873,24.761459,0.998675,0.979312,0.005732,0.345454,0.000017,-0.000039,0.000068,0.000063,-0.000085,34.034074,0.000088,
2461,2863,4.36486145462559,4.76450777399817,-0.0325127871368522,0.002697,-0.000341,-0.004063,0.139046,-0.022526,316.995234,24.948147,0.999486,0.991575,0.003616,0.375311,-0.000027,-0.000001,0.000002,-0.000001,-0.000027,85.534667,0.000031,
2086,2413,-3.71357537158385,-5.05942517275393,-0.00435316706648337,0.002791,-0.000827,0.001100,0.124824,-0.038239,325.065188,24.393667,0.998875,0.985493,0.004713,0.364077,0.000004,-0.000057,0.000015,0.000007,-0.000061,13.125363,0.000066,
2041,2173,-4.65586472902185,-10.3066147026155,0.00936038765479452,0.002703,-0.000686,0.001711,0.119150,-0.032275,329.278999,24.672726,0.999318,0.989088,0.004360,0.308108,-0.000012,-0.000016,0.000034,0.000021,-0.000048,43.475976,0.000048,
2326,2188,1.55684098965411,-9.98208905141799,0.0173275888392368,0.002977,-0.000129,-0.003580,0.148615,-0.039608,328.256636,23.191991,0.999123,0.982649,0.005161,0.314586,-0.000023,0.000000,0.000004,0.000001,-0.000023,80.616765,0.000026,
2176,2863,-1.83126118945963,4.74682940762395,-0.0178528830569462,0.002904,-0.001034,-0.000301,0.134307,-0.045615,317.293064,24.495749,0.998874,0.988910,0.004077,0.378745,-0.000024,-0.000003,0.000011,0.000002,-0.000028,66.268553,0.000032,
2101,2488,-3.39955186611041,-3.42195872138134,-0.0167273976921933,0.003001,-0.000850,-0.000445,0.139004,-0.049901,323.692514,24.306598,0.999249,0.989569,0.004140,0.409402,0.000000,-0.000037,0.000026,0.000013,-0.000050,27.162730,0.000052,
2011,2083,-5.29576386616492,-12.2776123576557,0.0145731188567311,0.002810,-0.000691,0.001435,0.124894,-0.030253,330.953906,24.895762,0.998547,0.982207,0.005433,0.297376,0.000023,-0.000072,0.000049,0.000044,-0.000093,22.782288,0.000093,
2491,3013,4.98947434079506,8.02688555378448,-0.00541071970593521,0.002766,-0.000891,-0.001079,0.130822,-0.050198,314.834267,25.599265,0.999655,0.992806,0.003411,0.323485,-0.000027,0.000002,0.000013,0.000008,-0.000032,68.692618,0.000033,
2131,2638,-2.77081285879525,-0.152241162307519,-0.00493180619565692,0.002762,-0.001133,-0.000955,0.129526,-0.055466,321.220731,24.341173,0.999746,0.993037,0.003409,0.369112,-0.000004,-0.000001,0.000017,0.000015,-0.000020,47.998953,0.000020,
2071,2338,-4.02764493660215,-6.69775085909229,0.000522990290448888,0.002876,0.000111,-0.004086,0.143799,-0.000621,326.410455,24.437911,0.998764,0.986311,0.004780,0.408122,-0.000015,-0.000014,0.000009,-0.000005,-0.000024,46.145024,0.000031,
2386,2503,2.80357275870972,-3.08840518765142,-0.00758720141942604,0.002740,-0.000900,0.001771,0.119005,-0.019928,322.935786,23.819434,0.999656,0.990490,0.003892,0.345994,-0.000005,-0.000020,0.000023,0.000011,-0.000037,35.558348,0.000038,
2431,2728,3.73947979152337,1.82063703519027,-0.0196395144119492,0.002994,-0.001007,0.001245,0.132426,-0.044045,319.243901,24.349677,0.999736,0.992244,0.003569,0.458122,-0.000023,-0.000007,0.000000,-0.000007,-0.000023,-89.507082,0.000031,
2341,2278,1.86487075993699,-8.0098947593526,0.000601802689857323,0.001979,-0.000944,0.000576,0.088309,-0.039747,326.601138,23.283939,0.999117,0.984135,0.004960,0.380365,-0.000025,-0.000043,-0.000002,-0.000025,-0.000043,-7.055267,0.000069,
2296,2053,0.927168846233148,-12.9426145254803,0.0279235597302545,0.003035,-0.000381,-0.001472,0.143743,-0.022470,330.532279,23.094017,0.999304,0.983120,0.005030,0.287253,-0.000030,-0.000032,0.000010,-0.000021,-0.000042,42.232248,0.000064,
2476,2968,4.6723224046759,7.04803623641251,-0.0081895877302145,0.002815,-0.000513,-0.004713,0.147088,-0.028198,315.525258,25.396781,0.999539,0.990555,0.003869,0.335946,-0.000032,-0.000015,0.000013,-0.000008,-0.000039,61.178966,0.000050,
2356,2353,2.17901569007791,-6.36996620329536,-0.00213144207532423,0.003037,-0.000654,-0.001336,0.143666,-0.028014,325.422986,23.275834,0.999510,0.989697,0.004382,0.540090,-0.000019,-0.000030,0.000020,-0.000003,-0.000045,37.687592,0.000054,
2311,2128,1.2400399409462,-11.2965223809649,0.0208864173768006,0.002407,-0.000589,-0.002891,0.119833,-0.038777,329.231170,23.217485,0.999335,0.984102,0.004997,0.227310,-0.000016,-0.000001,0.000013,0.000006,-0.000024,59.797135,0.000025,
2041,2188,-4.65829680983349,-9.97806623625793,0.00748749251988556,0.002541,-0.000489,0.000583,0.114904,-0.020630,329.018297,24.658882,0.999210,0.986582,0.004707,0.328595,-0.000011,0.000020,0.000045,0.000052,-0.000043,54.627915,0.000056,
2401,2578,3.11487288753904,-1.44992345618955,-0.0215667987097277,0.002520,-0.000828,-0.000934,0.118662,-0.045468,321.614411,24.000610,0.999349,0.987333,0.004447,0.341121,-0.000021,-0.000011,0.000006,-0.000008,-0.000024,65.346462,0.000033,
2281,2008,0.607220725905833,-13.9301543876648,0.0309495233641996,0.002600,-0.000365,0.000965,0.115643,0.009089,331.267850,23.090967,0.999361,0.983755,0.005139,0.325202,-0.000034,-0.000055,0.000014,-0.000027,-0.000062,26.922142,0.000092,
2011,2098,-5.29803415639239,-11.9475167959801,0.00758783052248191,0.002887,-0.000045,-0.002359,0.138895,-0.010017,330.668896,24.924500,0.998328,0.978707,0.005886,0.280399,0.000021,-0.000050,0.000056,0.000052,-0.000081,28.668922,0.000082,
2371,2413,2.49437677227585,-5.05546203426864,-0.00495067801364257,0.002874,-0.000612,-0.001383,0.136449,-0.022275,324.425001,23.583219,0.999531,0.988995,0.004386,0.356241,-0.000010,-0.000008,0.000028,0.000019,-0.000037,45.778755,0.000037,
2221,3088,-0.891162736755565,9.6343315696752,0.00978718349841756,0.002763,-0.000758,-0.003316,0.137620,-0.051051,313.724865,24.879783,0.999404,0.993289,0.003349,0.330343,-0.000021,-0.000011,-0.000001,-0.000010,-0.000022,-82.416173,0.000033,
2056,2263,-4.34259324388032,-8.3363172499291,-0.00322081664359075,0.003426,-0.000595,-0.001153,0.160435,-0.032543,327.683929,24.574548,0.999118,0.985140,0.005058,0.310317,-0.000015,0.000053,0.000045,0.000075,-0.000037,63.583339,0.000075,
