Image X[Pixel],Image Y[Pixel],X[mm],Y[mm],Z[mm],Horizontal Displacement U[mm],Vertical Displacement V[mm],Out-Of-Plane: W[mm],Horizontal: u[Pixel],Vertical: v[Pixel],Horizontal: q[Pixel],Vertical: r[Pixel],Correlation Value 2D,Correlation Value Persp,Sigma,Epipolar Distance,Strain-global frame: Exx,Strain-global frame: Eyy,Strain-global frame: Exy,Maximum Principal Strain: EI,Minimum Principal Strain: EII,Shear Angle Gamma,Von Mises Equivalent Strain,
2461,2848,4.36730024345366,4.38838252414189,-0.028258900991375,0.002676,-0.050528,0.007007,0.075157,-2.253423,317.248749,22.587093,0.999773,0.993015,0.003334,0.443053,0.000033,0.000001,0.000009,0.000036,-0.000001,14.421059,0.000041,
2386,2473,2.80766106258148,-3.79367093329988,-0.010222827607663,0.001246,-0.050861,0.001747,0.030352,-2.263849,323.348618,21.365686,0.999270,0.989069,0.004508,0.460574,0.000242,0.000133,0.000017,0.000244,0.000131,8.546610,0.000381,
2326,2173,1.55548335039005,-10.36132196888,-0.00164931447056915,-0.000244,-0.053018,-0.010660,0.004948,-2.440153,328.234989,20.738958,0.998653,0.979095,0.005553,0.325594,0.000672,0.000698,-0.000024,0.000712,0.000658,-59.629070,0.001370,
2296,2023,0.928270409505092,-13.6581112374337,0.0113190776756937,-0.001128,-0.056010,-0.015706,-0.019962,-2.598606,330.755247,20.218446,0.998655,0.980020,0.005867,0.515706,0.000972,0.000994,-0.000053,0.001038,0.000929,-50.886083,0.001967,
2476,2923,4.67992840184919,6.02069794508134,-0.0149907608356443,0.002685,-0.050520,0.005326,0.081526,-2.274673,316.175298,22.947954,0.999205,0.985827,0.004583,0.361644,0.000005,-0.000016,0.000015,0.000013,-0.000024,28.049615,0.000024,
2131,2593,-2.76680392634037,-1.17908653527708,-0.0206462168433745,0.000921,-0.049455,0.005804,0.008170,-2.168958,321.732338,22.041945,0.999333,0.989946,0.004292,0.535638,0.000115,0.000068,0.000006,0.000116,0.000067,7.634306,0.000185,
2221,3043,-0.88338686720753,8.60951674706789,0.0154931618671412,0.003268,-0.049713,0.011400,0.095718,-2.200531,314.501812,22.564314,0.999683,0.993633,0.003273,0.439708,0.000008,-0.000007,-0.000008,0.000012,-0.000011,-23.591415,0.000013,
2491,2998,4.99317274657922,7.65059565564819,0.00954096346913502,0.003094,-0.050535,0.010339,0.080748,-2.262557,315.192218,23.227082,0.999390,0.988414,0.004082,0.416555,0.000004,-0.000012,0.000036,0.000033,-0.000040,38.570517,0.000043,
2431,2698,3.74398629438889,1.11966450438027,-0.0204211887281645,0.001993,-0.050670,0.005715,0.049313,-2.268352,319.678294,22.133472,0.999755,0.991969,0.003685,0.342074,0.000093,0.000084,-0.000001,0.000093,0.000084,-6.556812,0.000177,
2401,2548,3.12040409924554,-2.15565105184216,-0.0129399654688882,0.001658,-0.050631,0.000817,0.052440,-2.272712,322.144727,21.534290,0.999407,0.989557,0.004486,0.480306,0.000175,0.000076,-0.000003,0.000175,0.000076,-1.568360,0.000257,
2206,2968,-1.19612511035595,6.98103469885025,0.00649692613455954,0.003396,-0.049113,0.006696,0.117336,-2.184603,315.711853,22.452452,0.999340,0.990910,0.003848,0.439321,0.000013,-0.000006,0.000000,0.000013,-0.000006,-1.142239,0.000013,
2176,2818,-1.82538402422974,3.72187854319383,-0.026109224633899,0.002159,-0.049337,0.006137,0.062770,-2.221461,317.919933,22.287442,0.999377,0.990428,0.003958,0.373297,0.000027,0.000039,-0.000004,0.000040,0.000026,-72.805363,0.000067,
2416,2623,3.43139986491928,-0.5177839048431,-0.0216191727213868,0.001355,-0.050873,0.003851,0.027160,-2.272026,320.845541,21.751900,0.999256,0.987909,0.004296,0.481493,0.000124,0.000046,0.000000,0.000124,0.000046,-0.255703,0.000176,
2236,3118,-0.569553441782482,10.2375542323883,0.024003927566298,0.003990,-0.049376,0.009010,0.136257,-2.202390,313.351852,22.715134,0.999577,0.992351,0.003602,0.436558,0.000003,0.000000,-0.000011,0.000013,-0.000010,-41.629298,0.000014,
2371,2398,2.4948185382573,-5.43416432508106,-0.00842537991155723,0.000542,-0.050835,-0.003616,0.017356,-2.298216,324.557267,21.130722,0.999352,0.987901,0.004629,0.484226,0.000318,0.000228,0.000002,0.000318,0.000228,1.520535,0.000548,
2446,2773,4.05561630631759,2.75356626439083,-0.0276550726750884,0.002285,-0.050424,0.004186,0.068152,-2.259129,318.441037,22.232627,0.999490,0.988345,0.004312,0.511774,0.000064,0.000043,0.000011,0.000069,0.000038,24.225967,0.000108,
2161,2743,-2.13858074727352,2.08862560189648,-0.0262677130436941,0.002084,-0.049547,0.003865,0.066648,-2.224422,319.194370,22.129938,0.999354,0.988855,0.004246,0.462087,0.000041,0.000034,-0.000013,0.000050,0.000024,-36.958048,0.000076,
2056,2233,-4.34442871140462,-9.04251165953552,-0.00486133958548862,-0.003154,-0.050374,-0.006366,-0.142929,-2.276561,327.887549,22.229982,0.999077,0.986874,0.004832,0.419051,0.000571,0.000519,0.000104,0.000652,0.000438,38.027877,0.001097,
2146,2668,-2.45202656670117,0.454610557977034,-0.0189550944706411,0.001527,-0.049080,0.001691,0.048159,-2.189978,320.510716,22.042264,0.999593,0.991601,0.003697,0.538888,0.000080,0.000048,-0.000011,0.000083,0.000045,-17.684935,0.000130,
2341,2248,1.86796990161681,-8.71800864697809,-0.00439111629759736,-0.000396,-0.052690,-0.002630,-0.029624,-2.369525,326.964059,20.793407,0.998901,0.981811,0.005291,0.457935,0.000535,0.000481,-0.000012,0.000537,0.000479,-11.966713,0.001016,
2191,2893,-1.51041887925782,5.35143191363932,-0.0078840872841397,0.002785,-0.049299,0.005159,0.094334,-2.207420,316.835210,22.337150,0.999771,0.994833,0.003199,0.424276,0.000018,0.000015,0.000007,0.000024,0.000009,38.540197,0.000034,
2251,3193,-0.255804124280811,11.8637216051658,0.0464740274920814,0.004186,-0.049750,0.011486,0.136497,-2.218421,312.281509,22.884334,0.999536,0.992328,0.003472,0.421395,-0.000001,0.000007,-0.000002,0.000008,-0.000002,-74.952269,0.000008,
2356,2323,2.18203045768345,-7.07650534452134,-0.00799771206999367,0.000526,-0.052097,-0.005420,0.022504,-2.353320,325.775533,20.861830,0.999616,0.993867,0.003829,0.541594,0.000406,0.000309,-0.000007,0.000406,0.000308,-3.837840,0.000717,
2086,2383,-3.71309405529465,-5.76197999167386,-0.0151594812800795,-0.001094,-0.049489,-0.004921,-0.052250,-2.237319,325.318260,22.138433,0.998148,0.980420,0.005606,0.419884,0.000326,0.000191,0.000029,0.000332,0.000185,11.635716,0.000524,
2026,2098,-4.97862376419992,-12.0005016444894,0.00702679640437509,-0.005412,-0.050562,-0.018379,-0.213565,-2.378659,330.258952,22.386132,0.998848,0.981638,0.005392,0.363758,0.000862,0.000755,0.000157,0.000975,0.000643,35.614595,0.001629,
2041,2173,-4.66333394885224,-10.3571547850081,0.000664664692578754,-0.004766,-0.051226,-0.006985,-0.215439,-2.336803,328.911435,22.269546,0.999248,0.987827,0.004575,0.409361,0.000691,0.000602,0.000115,0.000770,0.000523,34.416152,0.001301,
2071,2308,-4.02877385622427,-7.40001775425446,-0.0250906617986288,-0.001714,-0.048668,-0.011536,-0.061570,-2.234360,326.511677,22.147474,0.999756,0.992745,0.004025,0.469113,0.000435,0.000344,0.000060,0.000465,0.000314,26.457869,0.000784,
2011,2038,-5.29877973064582,-13.3154504187089,-0.00650292205665437,-0.006611,-0.051830,-0.018831,-0.268089,-2.446769,331.147737,22.396881,0.997956,0.980351,0.005724,0.410507,0.001021,0.000694,0.000129,0.001066,0.000649,19.136358,0.001732,
2311,2098,1.24180052044017,-12.0084848048801,0.0046863976344298,-0.000779,-0.054678,-0.011779,-0.016539,-2.500977,329.483338,20.499815,0.998990,0.981567,0.005659,0.408121,0.000823,0.000885,-0.000038,0.000903,0.000805,-64.678430,0.001709,
2101,2458,-3.39782999685532,-4.12462126180318,-0.0161977732817036,-0.000185,-0.049162,-0.002498,-0.017527,-2.200869,324.060962,22.047145,0.999327,0.988339,0.004348,0.513121,0.000217,0.000079,0.000003,0.000217,0.000079,1.303550,0.000306,
2116,2533,-3.08343058920893,-2.48747503398757,-0.0252489921914503,0.000478,-0.049016,-0.002952,0.014183,-2.211707,322.736055,22.037927,0.998860,0.985430,0.004925,0.497400,0.000151,0.000079,0.000009,0.000152,0.000078,6.704875,0.000234,
2266,3283,0.0512390386164938,13.8166482289535,0.0152414393082836,0.004314,-0.049814,0.011797,0.140776,-2.226515,310.520694,23.017245,0.999544,0.992346,0.003440,0.496532,-0.000010,0.000011,-0.000006,0.000013,-0.000012,-74.262474,0.000014,
2491,3013,4.99001724346752,7.97728461334907,0.00343370015201572,0.003309,-0.050492,0.007766,0.100495,-2.272025,314.914992,23.308085,0.999605,0.992727,0.003465,0.384088,0.000007,-0.000014,0.000032,0.000030,-0.000037,36.121387,0.000039,
2431,2713,3.74192878843267,1.44491980756415,-0.0141526388878788,0.002195,-0.050248,0.003295,0.067715,-2.248481,319.505568,22.059832,0.999692,0.991687,0.003736,0.485748,0.000082,0.000082,0.000001,0.000083,0.000081,42.534152,0.000164,
2416,2638,3.42875499126376,-0.189926113069788,-0.0207774524482147,0.001396,-0.050510,0.001391,0.038181,-2.278573,320.619324,21.876841,0.999338,0.988555,0.004263,0.398243,0.000113,0.000057,-0.000003,0.000113,0.000056,-3.093586,0.000173,
2446,2788,4.05291220744109,3.08051492691664,-0.0267414575284306,0.002304,-0.050039,0.001731,0.078360,-2.259051,318.214148,22.313848,0.999465,0.988644,0.004161,0.482740,0.000061,0.000033,0.000009,0.000063,0.000031,16.238145,0.000096,
2296,2038,0.926000784808025,-13.326504847306,0.0180930566734219,-0.001176,-0.054982,-0.015796,-0.021489,-2.554647,330.567212,20.496233,0.998891,0.983655,0.005281,0.315345,0.000936,0.000960,-0.000050,0.001000,0.000896,-51.869740,0.001897,
2011,2053,-5.30127604794235,-12.9866073189252,0.000872742369097068,-0.006885,-0.052822,-0.010312,-0.304011,-2.429800,330.932787,22.457806,0.999239,0.990373,0.004159,0.357593,0.000985,0.000727,0.000124,0.001034,0.000677,21.928207,0.001724,
2401,2563,3.11660673213379,-1.82729292916343,-0.0202654528264361,0.001318,-0.050213,0.000233,0.039160,-2.242174,321.826121,21.572083,0.999263,0.987454,0.004515,0.519817,0.000157,0.000075,0.000004,0.000157,0.000075,2.844780,0.000237,
2056,2248,-4.34646620235305,-8.71471001215784,-0.00505446421800571,-0.003055,-0.050087,-0.008536,-0.132226,-2.284172,327.655674,22.206295,0.998952,0.985205,0.004963,0.431979,0.000544,0.000507,0.000097,0.000625,0.000426,39.576087,0.001057,
2206,2983,-1.1993565952316,7.30714564673842,0.00524951728294809,0.003019,-0.049199,0.009059,0.092431,-2.180824,315.431781,22.487466,0.999445,0.991312,0.003695,0.423994,0.000014,-0.000007,-0.000002,0.000014,-0.000007,-5.455124,0.000014,
2221,3058,-0.884876007775713,8.93392663994569,0.0250951329785494,0.003678,-0.049661,0.010564,0.117294,-2.202697,314.359186,22.539528,0.999744,0.994333,0.003042,0.480483,0.000013,-0.000009,-0.000006,0.000014,-0.000011,-14.889748,0.000015,
2026,2113,-4.98115969564637,-11.6716255960225,0.00123321853385505,-0.005052,-0.051325,-0.012375,-0.213756,-2.381687,329.970294,22.345783,0.998305,0.978354,0.005987,0.394685,0.000830,0.000727,0.000153,0.000940,0.000617,35.727812,0.001568,
2191,2908,-1.51271591572279,5.6756774087753,-0.00203378227621442,0.002780,-0.049459,0.007010,0.088231,-2.208041,316.634538,22.235332,0.999751,0.994598,0.003295,0.539437,0.000019,0.000005,0.000007,0.000022,0.000002,22.711481,0.000026,
2161,2758,-2.14092120128319,2.41489793407038,-0.0205585500969505,0.002063,-0.049389,0.006792,0.056817,-2.201376,318.988509,22.150878,0.999067,0.986071,0.004487,0.474305,0.000041,0.000032,-0.000014,0.000052,0.000022,-36.289517,0.000075,
2071,2323,-4.0302273132255,-7.07434812103344,-0.00628540494568597,-0.001530,-0.049622,-0.003277,-0.076935,-2.236001,326.411963,22.138904,0.999122,0.987363,0.004689,0.474240,0.000410,0.000290,0.000053,0.000430,0.000270,20.570523,0.000706,
2326,2188,1.55380834703947,-10.0342424176718,0.00574859575766595,-0.000056,-0.052282,-0.015159,0.029286,-2.434304,328.079680,20.699152,0.998951,0.981843,0.005337,0.407871,0.000638,0.000668,-0.000021,0.000679,0.000627,-62.796849,0.001306,
2356,2338,2.17945789119733,-6.74575865856369,-0.0148557005502994,0.000895,-0.051082,-0.011063,0.059644,-2.338914,325.511629,21.055953,0.999250,0.988262,0.004630,0.402964,0.000388,0.000293,-0.000007,0.000388,0.000292,-4.099563,0.000683,
2476,2938,4.67717177550684,6.34615130807779,-0.00723585813506133,0.002599,-0.050648,0.008586,0.065153,-2.264078,315.978871,22.971659,0.999393,0.988756,0.004096,0.404612,0.000004,-0.000014,0.000019,0.000016,-0.000025,32.654472,0.000026,
2341,2263,1.86593956045551,-8.38993465364015,0.000477488960314076,0.000036,-0.052413,-0.002233,-0.011128,-2.369591,326.780958,20.848589,0.999009,0.982603,0.005187,0.441490,0.000503,0.000433,-0.000018,0.000507,0.000428,-13.816810,0.000937,
2311,2113,1.2393476740487,-11.6807996878341,0.0105890147906962,-0.000931,-0.054582,-0.011690,-0.023779,-2.521964,329.284304,20.501160,0.999010,0.981488,0.005514,0.420790,0.000789,0.000868,-0.000033,0.000880,0.000777,-69.862096,0.001658,
2146,2683,-2.45513200226216,0.782025624818417,-0.0245790267520078,0.001589,-0.049885,0.006462,0.036297,-2.220897,320.208610,22.106934,0.999345,0.990428,0.003881,0.451698,0.000073,0.000047,-0.000012,0.000077,0.000043,-21.583443,0.000122,
2251,3208,-0.258559922527052,12.188608878868,0.0466802273678013,0.003983,-0.049860,0.009753,0.132796,-2.227025,312.034064,22.886306,0.999748,0.995068,0.003085,0.432870,-0.000004,0.000008,-0.000001,0.000008,-0.000004,-85.657217,0.000008,
2386,2488,2.80477742131381,-3.46591818601395,-0.0135102985324238,0.001343,-0.050701,-0.000409,0.042625,-2.265233,323.090212,21.389634,0.999344,0.988696,0.004377,0.479862,0.000224,0.000119,0.000010,0.000225,0.000118,5.189052,0.000349,
2266,3298,0.0490694552314608,14.142418647659,0.0210872476555437,0.004380,-0.049599,0.010913,0.146796,-2.230807,310.329170,23.151468,0.999569,0.992853,0.003461,0.381721,-0.000008,0.000024,-0.000008,0.000026,-0.000010,-77.219727,0.000026,
2176,2833,-1.82789710962729,4.04832875345804,-0.0350812559429983,0.002623,-0.049008,0.003644,0.092017,-2.205027,317.630098,22.240810,0.999610,0.994163,0.003393,0.448812,0.000029,0.000033,0.000003,0.000035,0.000027,61.230389,0.000062,
2131,2608,-2.76853489041683,-0.852106857379482,-0.0221098955491357,0.001291,-0.048940,-0.000828,0.045150,-2.198408,321.514207,22.075439,0.999433,0.989654,0.004293,0.479092,0.000110,0.000057,0.000002,0.000110,0.000057,2.657529,0.000169,
2041,2188,-4.66536418881686,-10.0276697294932,-0.00261145336520485,-0.004527,-0.050092,-0.009516,-0.197087,-2.302442,328.660989,22.303373,0.999154,0.986119,0.004795,0.405224,0.000658,0.000599,0.000115,0.000748,0.000510,37.761210,0.001265,
2011,2068,-5.30272778365931,-12.6587915373434,0.00615041306156172,-0.006717,-0.051947,-0.013831,-0.286573,-2.426816,330.754051,22.420107,0.999276,0.990738,0.004109,0.389542,0.000950,0.000784,0.000131,0.001022,0.000711,28.841084,0.001743,
2086,2398,-3.71512171918028,-5.43494168087133,-0.0110352822646291,-0.000934,-0.049433,-0.003102,-0.050154,-2.235248,325.112990,22.129024,0.998663,0.983732,0.005071,0.431828,0.000301,0.000159,0.000025,0.000306,0.000155,9.781213,0.000469,
2461,2863,4.3646993794058,4.71437163463985,-0.0221215433845146,0.002535,-0.050477,0.006328,0.071303,-2.244090,317.051464,22.631445,0.999484,0.990994,0.003719,0.462067,0.000029,0.000003,0.000007,0.000031,0.000001,13.886098,0.000037,
2236,3133,-0.572215046241897,10.5629342977207,0.0251373252332883,0.004231,-0.049650,0.013522,0.132614,-2.205658,313.112379,22.744993,0.999604,0.992599,0.003679,0.423368,-0.000001,0.000002,-0.000011,0.000012,-0.000011,-49.453797,0.000013,
2446,2803,4.04982077973684,3.40785363272779,-0.0260349757394351,0.002396,-0.050281,0.004634,0.071724,-2.241631,317.968282,22.416405,0.999638,0.990002,0.003859,0.449695,0.000054,0.000017,0.000008,0.000056,0.000015,11.274297,0.000075,
2101,2473,-3.40038461464791,-3.79707437385727,-0.0157574530871898,-0.000181,-0.049490,0.000825,-0.027176,-2.216210,323.812756,22.091304,0.999223,0.988543,0.004395,0.456041,0.000202,0.000082,0.000008,0.000203,0.000082,3.795002,0.000293,
2491,3028,4.98695213263878,8.3032271379558,0.00510818026128845,0.003480,-0.050485,0.011424,0.094375,-2.250464,314.677139,23.346020,0.999731,0.993869,0.003287,0.425894,0.000010,-0.000006,0.000029,0.000032,-0.000028,37.112403,0.000035,
2116,2548,-3.086548797622,-2.16041207521959,-0.0262352640552876,0.000193,-0.049428,0.002640,-0.015582,-2.199874,322.455590,22.023085,0.999066,0.987418,0.004583,0.528408,0.000143,0.000067,0.000010,0.000144,0.000066,7.746854,0.000215,
2056,2263,-4.34859759977549,-8.38563370349983,-0.00796671139761429,-0.002578,-0.049912,-0.005899,-0.117685,-2.259820,327.404175,22.244614,0.998998,0.984556,0.005196,0.414914,0.000516,0.000469,0.000102,0.000596,0.000388,38.529577,0.000992,
2431,2728,3.73893307189912,1.77127935147999,-0.0171969440755788,0.002447,-0.050364,0.003688,0.077806,-2.255360,319.246232,22.043176,0.999686,0.992000,0.003662,0.545995,0.000069,0.000072,0.000009,0.000079,0.000062,50.090766,0.000141,
2416,2653,3.42609086567217,0.13738389527655,-0.0184088053002824,0.001801,-0.050290,0.005280,0.042686,-2.227924,320.399254,21.911737,0.999426,0.988757,0.004296,0.462424,0.000104,0.000063,-0.000001,0.000104,0.000062,-0.961915,0.000168,
2026,2128,-4.9838292791867,-11.3422014484415,-0.00198884002634259,-0.005315,-0.050986,-0.011983,-0.226818,-2.365489,329.689625,22.370233,0.998289,0.978248,0.006143,0.380094,0.000782,0.000711,0.000152,0.000903,0.000591,38.418380,0.001505,
2401,2578,3.11369351029814,-1.49986747151038,-0.0174337075524136,0.001341,-0.050772,0.003199,0.029247,-2.255378,321.596169,21.662564,0.999274,0.986573,0.004586,0.462547,0.000146,0.000077,0.000005,0.000146,0.000076,4.080539,0.000226,
2371,2413,2.49269390027432,-5.10553505085303,-0.00911879367970414,0.001191,-0.050685,-0.005551,0.054018,-2.310983,324.344932,21.244717,0.999526,0.988682,0.004435,0.400184,0.000296,0.000219,0.000009,0.000297,0.000218,6.820223,0.000517,
2296,2053,0.923027861715717,-12.9975594581232,0.0170444363370166,-0.001106,-0.055326,-0.012351,-0.030040,-2.536540,330.308805,20.474631,0.998702,0.982665,0.005407,0.388431,0.000904,0.000946,-0.000045,0.000975,0.000876,-57.426421,0.001851,
2206,2998,-1.20182056814467,7.63243657489203,0.00352919513159122,0.003305,-0.049563,0.009458,0.104170,-2.208225,315.184794,22.479100,0.999416,0.991018,0.003816,0.420802,0.000011,-0.000003,-0.000003,0.000012,-0.000004,-12.271905,0.000012,
2041,2203,-4.66716693830774,-9.69813654195782,-0.00956718160381342,-0.003853,-0.049419,-0.012404,-0.157955,-2.281736,328.400671,22.322385,0.998799,0.982591,0.005260,0.402079,0.000624,0.000575,0.000114,0.000717,0.000482,38.956114,0.001207,
2071,2338,-4.03188701810152,-6.74722668054874,-0.0034999619601308,-0.001367,-0.049365,-0.008109,-0.055628,-2.249220,326.215119,22.119198,0.998620,0.984977,0.005004,0.479426,0.000384,0.000252,0.000047,0.000399,0.000237,17.766268,0.000643,
2476,2953,4.6746346823487,6.67169612872054,-0.000664304445763264,0.002711,-0.050723,0.010406,0.063359,-2.265415,315.787097,23.010502,0.999348,0.988743,0.004135,0.420434,0.000008,-0.000016,0.000023,0.000022,-0.000030,31.468862,0.000031,
2221,3073,-0.887549222354554,9.25979693885042,0.0254251858333987,0.003531,-0.049563,0.009334,0.114454,-2.212814,314.113963,22.600287,0.999625,0.993287,0.003283,0.427354,0.000011,-0.000003,-0.000004,0.000012,-0.000004,-16.550009,0.000012,
2341,2278,1.86306294520324,-8.06151850151143,-0.00463943377530995,0.000171,-0.052568,-0.004665,0.003441,-2.378020,326.510733,20.846802,0.999011,0.982279,0.005217,0.473766,0.000478,0.000406,-0.000013,0.000480,0.000404,-9.946587,0.000885,
2356,2353,2.17678922707131,-6.42036836098797,-0.00881884666910082,0.000811,-0.051056,-0.008024,0.045106,-2.327777,325.306053,20.895657,0.999379,0.987866,0.004764,0.614754,0.000366,0.000281,0.000004,0.000366,0.000281,2.915998,0.000649,
2326,2203,1.55073361833127,-9.70492857824105,0.00257589702266614,-0.000028,-0.052461,-0.014067,0.026761,-2.437818,327.808532,20.766394,0.998985,0.981441,0.005557,0.374375,0.000604,0.000627,-0.000016,0.000635,0.000596,-63.292257,0.001232,
2086,2413,-3.71689017338841,-5.1079855343046,-0.00952818029378477,-0.000524,-0.049388,-0.004075,-0.028530,-2.246684,324.905454,22.105033,0.998756,0.985314,0.004778,0.444885,0.000287,0.000118,0.000019,0.000289,0.000116,6.307246,0.000417,
2281,1993,0.605612137294621,-14.3148694343556,0.014978805619478,-0.001669,-0.056283,-0.014794,-0.048172,-2.598763,331.253829,20.441147,0.998652,0.968783,0.007176,0.332204,0.001016,0.000960,-0.000100,0.001092,0.000884,-37.189220,0.001980,
2146,2698,-2.45772512998697,1.10946783580693,-0.029956180570025,0.001776,-0.049229,0.005679,0.047493,-2.188802,319.931097,22.118616,0.999384,0.989918,0.003990,0.480425,0.000068,0.000038,-0.000011,0.000071,0.000034,-18.553316,0.000107,
2251,3223,-0.260684762373909,12.5132588196536,0.0587487793735022,0.003932,-0.049629,0.013184,0.119340,-2.194693,311.875961,22.897275,0.999697,0.994438,0.003221,0.476485,-0.000007,0.000011,-0.000005,0.000012,-0.000008,-76.194020,0.000012,
2011,2083,-5.30545356285245,-12.3290210180571,0.00216970234771452,-0.006880,-0.052099,-0.010968,-0.301869,-2.408400,330.465057,22.447963,0.998483,0.981782,0.005466,0.371757,0.000907,0.000786,0.000139,0.000998,0.000695,33.179600,0.001702,
2176,2848,-1.82952524654225,4.37329340205365,-0.021047308313257,0.002816,-0.049514,0.007067,0.090135,-2.209730,317.501875,22.256461,0.999340,0.991635,0.003694,0.440357,0.000024,0.000029,0.000007,0.000033,0.000020,53.891980,0.000054,
2311,2128,1.23672914206385,-11.349285654859,0.00753248589251143,-0.000904,-0.053352,-0.016245,-0.006592,-2.467413,329.032908,20.683979,0.999009,0.983525,0.005255,0.327869,0.000758,0.000842,-0.000030,0.000852,0.000748,-72.052909,0.001602,
2191,2923,-1.51513729735242,6.00306584078717,-0.00268556718873469,0.002991,-0.049246,0.007149,0.097589,-2.195464,316.393285,22.366336,0.999342,0.991039,0.003869,0.435015,0.000017,0.000000,0.000008,0.000020,-0.000003,21.886530,0.000022,
2161,2773,-2.14371296089332,2.74203527364706,-0.0277897676726298,0.002159,-0.049308,0.005186,0.066161,-2.210049,318.693565,22.185193,0.999407,0.989879,0.004008,0.441579,0.000040,0.000038,-0.000011,0.000049,0.000028,-41.740253,0.000079,
2491,3043,4.98363942375664,8.62979067014312,0.00537126399808585,0.003350,-0.050558,0.012995,0.082405,-2.239752,314.421254,23.446653,0.999728,0.992987,0.003546,0.393831,0.000004,0.000000,0.000039,0.000042,-0.000037,43.495694,0.000046,
2446,2818,4.04769144981318,3.73309327358052,-0.0212086352329379,0.002862,-0.050099,0.004613,0.093239,-2.237031,317.786136,22.374323,0.999517,0.989764,0.004021,0.548430,0.000044,0.000002,0.000008,0.000046,0.000000,10.775004,0.000053,
